Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00
1;0.00;0.54;0.00;-0.00;-1.03;-0.01
2;0.00;0.55;0.00;-0.00;-1.04;-0.01
3;0.00;0.46;0.00;-0.00;-1.04;-0.01
4;0.00;0.58;0.00;-0.00;-1.03;-0.00
5;0.00;0.60;0.00;-0.00;-1.03;-0.01
6;0.00;0.47;0.00;0.00;-1.03;-0.01
7;0.00;0.47;0.00;-0.01;-1.04;-0.01
8;0.00;0.35;0.00;-0.00;-1.04;-0.01
9;0.00;0.54;0.00;-0.00;-1.03;-0.00
10;0.00;0.53;0.00;-0.00;-1.04;-0.01
11;0.00;0.49;0.00;-0.00;-1.04;-0.01
12;0.00;0.63;0.00;-0.01;-1.04;-0.01
13;0.00;0.54;0.00;-0.01;-1.04;-0.01
14;0.00;0.38;0.00;-0.00;-1.04;-0.00
15;0.00;0.38;0.00;-0.00;-1.04;-0.01
16;0.00;0.48;0.00;-0.01;-1.04;-0.01
17;0.00;0.54;0.00;-0.01;-1.04;-0.01
18;0.00;0.50;0.00;-0.00;-1.04;-0.00
19;0.00;0.45;0.00;-0.00;-1.04;-0.01
20;0.00;0.36;0.00;-0.00;-1.04;-0.01
21;0.00;0.55;0.00;-0.00;-1.04;-0.01
22;0.00;0.53;0.00;0.00;-1.04;-0.01
23;0.00;0.56;0.00;-0.00;-1.03;-0.00
24;0.00;0.67;0.00;-0.00;-1.03;-0.01
25;0.00;0.48;0.00;-0.01;-1.04;-0.01
26;0.00;0.48;0.00;-0.01;-1.04;-0.01
27;0.00;0.62;0.00;-0.00;-1.03;-0.00
28;0.00;0.58;0.00;-0.01;-1.04;-0.01
29;0.00;0.60;0.00;-0.01;-1.04;-0.01
30;0.00;0.46;0.00;-0.00;-1.04;-0.00
31;0.00;0.49;0.00;-0.00;-1.04;-0.01
32;0.00;0.66;0.00;-0.00;-1.04;-0.00
33;0.00;0.78;0.00;-0.01;-1.04;-0.00
34;0.00;0.70;0.00;-0.01;-1.05;-0.01
35;0.00;0.60;0.00;-0.01;-1.04;-0.00
36;0.00;0.66;0.00;-0.01;-1.04;-0.01
37;0.00;0.55;0.00;-0.01;-1.04;-0.01
38;0.00;0.49;0.00;-0.00;-1.03;-0.01
39;0.00;0.54;0.00;-0.01;-1.03;-0.01
40;0.00;0.57;0.00;-0.00;-1.04;-0.01
41;0.00;0.58;0.00;-0.00;-1.04;-0.01
42;0.00;0.26;0.00;-0.01;-1.04;-0.01
43;0.00;0.32;0.00;-0.00;-1.04;-0.01
44;0.00;0.34;0.00;-0.00;-1.04;-0.00
45;0.00;0.37;0.00;-0.00;-1.03;-0.00
46;0.00;0.61;0.00;-0.00;-1.04;-0.00
47;0.00;0.56;0.00;-0.01;-1.04;-0.00
48;0.00;0.67;0.01;-0.00;-1.06;-0.00
49;0.00;0.74;0.01;-0.00;-1.04;-0.00
50;0.00;0.62;0.01;-0.01;-1.04;-0.01
51;0.00;0.60;0.01;-0.00;-1.04;-0.01
52;0.00;0.55;0.01;-0.00;-1.03;-0.00
53;0.00;0.52;0.01;-0.01;-1.04;-0.00
54;0.00;0.59;0.01;-0.01;-1.04;-0.01
55;0.00;0.56;0.01;-0.01;-1.04;-0.01
56;0.00;0.65;0.01;-0.00;-1.03;-0.01
57;0.00;0.63;0.01;-0.00;-1.04;-0.00
58;0.00;0.45;0.01;-0.00;-1.04;-0.00
59;0.00;0.36;0.01;-0.01;-1.03;-0.01
60;0.00;0.50;0.01;-0.00;-1.03;-0.00
61;0.00;0.49;0.01;-0.01;-1.04;-0.00
62;0.00;0.59;0.01;-0.00;-1.04;-0.00
63;0.00;0.74;0.01;-0.01;-1.04;-0.00
