Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6046244.00;0.60;0.24;0.00;-1.00;0.00
1;0.00;6132348.00;0.43;0.24;0.00;-1.00;0.00
2;0.00;6218464.00;0.41;0.24;0.00;-1.00;0.00
3;0.00;6304572.00;0.39;0.24;0.00;-1.00;0.00
4;0.00;6390688.00;0.58;0.24;0.00;-1.00;0.01
5;0.00;6476808.00;0.66;0.24;0.00;-1.00;0.00
6;0.00;6562908.00;0.65;0.24;0.00;-1.00;0.00
7;0.00;6735144.00;0.63;0.24;0.00;-1.00;0.00
8;0.00;6821240.00;0.58;0.28;0.00;-1.00;0.00
9;0.00;6993484.00;0.48;0.28;-0.00;-1.00;0.00
10;0.00;7079580.00;0.57;0.24;0.00;-1.00;0.00
11;0.00;7165684.00;0.62;0.24;0.00;-0.99;0.00
12;0.00;7251796.00;0.51;0.24;0.00;-0.99;0.00
13;0.00;7337900.00;0.56;0.24;0.00;-1.00;0.00
14;0.00;7424024.00;0.52;0.24;-0.00;-1.00;0.01
15;0.00;7510136.00;0.61;0.24;0.00;-1.00;0.00
16;0.00;7596244.00;0.45;0.24;0.00;-1.00;0.00
17;0.00;7682360.00;0.49;0.24;0.00;-1.00;0.00
18;0.00;7768456.00;0.50;0.24;0.00;-1.00;0.00
19;0.00;7854568.00;0.66;0.24;0.00;-1.00;0.00
20;0.00;7940656.00;0.60;0.24;0.00;-1.00;0.00
21;0.00;8026788.00;0.49;0.24;-0.00;-1.00;0.01
22;0.00;8112896.00;0.50;0.28;0.00;-1.00;0.00
23;0.00;8199008.00;0.53;0.28;0.00;-1.00;0.00
24;0.00;8285112.00;0.46;0.28;-0.00;-1.00;0.00
25;0.00;8371228.00;0.59;0.24;0.00;-1.00;0.00
26;0.00;8457336.00;0.55;0.24;0.00;-1.00;0.00
27;0.00;8543456.00;0.36;0.24;-0.00;-1.00;0.00
28;0.00;8629580.00;0.45;0.24;-0.00;-1.00;0.01
29;0.00;8715664.00;0.68;0.24;-0.00;-1.01;0.00
30;0.00;8801776.00;0.74;0.24;0.00;-1.00;0.00
31;0.00;8887892.00;0.72;0.24;0.00;-1.00;0.00
32;0.00;8973988.00;0.62;0.28;0.00;-1.00;0.00
33;0.00;9060088.00;0.53;0.28;0.00;-1.00;0.00
34;0.00;9146196.00;0.44;0.28;0.00;-1.00;0.00
35;0.00;9232296.00;0.47;0.24;0.00;-1.00;0.01
36;0.00;9318392.00;0.56;0.24;0.00;-1.00;0.00
37;0.00;9404492.00;0.74;0.24;0.00;-1.00;0.00
38;0.00;9490596.00;0.85;0.24;0.00;-1.00;0.00
39;0.00;9576712.00;0.68;0.24;0.00;-1.00;0.00
40;0.00;9662812.00;0.54;0.24;-0.00;-1.00;0.00
41;0.00;9748948.00;0.37;0.24;0.01;-1.00;0.00
42;0.00;9835028.00;0.46;0.24;0.00;-1.00;0.01
43;0.00;9921136.00;0.63;0.24;0.01;-1.00;0.00
44;0.00;10007244.00;0.62;0.24;0.00;-1.00;0.00
45;0.00;10093340.00;0.32;0.24;0.00;-1.00;0.00
46;0.00;10179444.00;0.64;0.24;0.00;-1.00;0.00
47;0.00;10265552.00;0.66;0.24;0.00;-1.00;0.01
48;0.00;10351656.00;0.74;0.24;0.00;-0.99;0.00
