Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3929612.00;0.46;0.24;0.00;-1.00;0.00
1;0.00;4015716.00;0.37;0.24;0.00;-0.99;0.00
2;0.00;4101840.00;0.29;0.24;-0.00;-1.00;0.00
3;28.00;4187952.00;0.39;0.32;0.02;-1.01;0.00
4;0.00;4274060.00;0.51;0.32;-0.00;-1.00;0.10
5;0.00;4360172.00;1.64;0.32;-0.00;-0.99;0.04
6;0.00;4446288.00;1.64;0.24;-0.00;-1.00;0.03
7;28.00;4532388.00;0.99;0.28;-0.01;-1.02;0.03
8;28.00;4618488.00;0.97;0.32;0.00;-0.98;0.01
9;0.00;4704608.00;2.79;0.32;0.00;-0.99;0.01
10;0.00;4790708.00;4.32;0.32;0.00;-1.00;0.01
11;0.00;4876816.00;3.52;0.28;0.00;-1.00;0.00
12;0.00;4962936.00;2.54;0.28;0.00;-1.00;0.01
13;0.00;5049036.00;1.92;0.24;-0.00;-1.00;0.01
14;0.00;5135144.00;1.42;0.24;0.00;-1.00;0.00
15;0.00;5221236.00;1.00;0.24;0.00;-0.99;0.02
16;0.00;5307328.00;0.85;0.24;0.00;-0.99;0.03
17;0.00;5393448.00;0.68;0.28;0.00;-0.99;0.02
18;0.00;5479560.00;0.51;0.28;0.00;-1.00;0.05
19;0.00;5565672.00;0.34;0.28;-0.00;-1.00;0.01
20;0.00;5651784.00;0.45;0.24;0.00;-1.00;0.03
21;0.00;5737884.00;0.25;0.24;-0.00;-1.00;0.01
22;0.00;5824000.00;0.34;0.24;0.00;-0.99;0.00
23;0.00;5910120.00;0.40;0.28;0.00;-1.00;0.00
24;0.00;5996228.00;0.53;0.28;0.00;-1.00;0.00
25;0.00;6082348.00;0.57;0.28;0.00;-1.00;0.00
26;0.00;6168456.00;0.40;0.28;0.00;-1.00;0.00
27;0.00;6254568.00;0.32;0.28;0.00;-1.00;0.00
28;0.00;6340676.00;0.58;0.28;0.00;-1.00;0.00
29;0.00;6426788.00;0.58;0.24;0.00;-1.00;0.00
30;0.00;6512880.00;0.44;0.24;0.00;-0.99;0.00
31;0.00;6598996.00;0.40;0.24;0.00;-0.99;0.00
32;0.00;6685120.00;0.38;0.28;0.00;-1.00;0.00
33;0.00;6771224.00;0.41;0.28;0.00;-1.00;0.00
34;0.00;6857332.00;0.38;0.28;0.00;-1.00;0.00
35;0.00;6943448.00;0.49;0.24;0.00;-1.00;0.00
36;0.00;7029552.00;0.39;0.24;0.00;-1.00;0.00
37;0.00;7115668.00;0.19;0.24;0.00;-1.00;0.00
38;0.00;7201788.00;0.27;0.24;0.00;-1.00;0.00
39;0.00;7287912.00;0.34;0.24;0.00;-1.00;0.00
40;0.00;7374012.00;0.38;0.24;-0.00;-1.00;0.01
41;0.00;7460128.00;0.50;0.24;-0.00;-1.00;0.00
42;0.00;7546212.00;0.41;0.24;0.00;-0.99;0.00
43;0.00;7632336.00;0.36;0.24;0.00;-1.00;0.00
44;0.00;7718452.00;0.53;0.24;-0.00;-1.01;0.00
45;0.00;7804576.00;0.55;0.24;-0.00;-1.00;0.00
46;0.00;7890672.00;0.48;0.24;0.00;-1.00;0.00
47;0.00;7976776.00;0.59;0.24;-0.00;-1.00;0.00
48;0.00;8062892.00;0.38;0.24;-0.00;-1.00;0.01
49;0.00;8149004.00;0.39;0.24;0.00;-1.00;0.00
50;0.00;8235100.00;0.35;0.24;0.00;-1.00;0.00
51;0.00;8321204.00;0.50;0.24;-0.00;-1.00;0.00
52;0.00;8407316.00;0.40;0.24;0.00;-1.00;0.00
53;0.00;8493436.00;0.46;0.24;-0.00;-1.00;0.00
54;0.00;8579552.00;0.49;0.24;0.00;-1.00;0.00
55;0.00;8665672.00;0.39;0.24;0.00;-1.00;0.00
56;0.00;8751764.00;0.29;0.24;0.00;-1.00;0.00
57;0.00;8837880.00;0.27;0.28;0.00;-1.00;0.00
58;0.00;8923988.00;0.35;0.28;0.00;-1.00;0.00
59;0.00;9010080.00;0.50;0.28;0.00;-1.00;0.00
60;0.00;9096180.00;0.52;0.24;0.00;-0.99;0.00
61;0.00;9182300.00;0.52;0.24;-0.00;-1.00;0.00
62;0.00;9268408.00;0.33;0.24;0.00;-0.99;0.00
63;0.00;9354544.00;0.32;0.24;0.00;-1.00;0.00
64;0.00;9440656.00;0.47;0.24;-0.00;-1.00;0.00
65;0.00;9526784.00;0.39;0.24;0.00;-1.00;0.00
66;0.00;9612900.00;0.35;0.24;0.00;-0.99;0.00
67;0.00;9699032.00;0.45;0.24;-0.00;-1.00;0.00
68;0.00;9785192.00;0.40;0.28;-0.00;-1.00;0.00
69;0.00;9871284.00;0.41;0.28;-0.00;-1.00;0.00
70;0.00;9957388.00;0.36;0.28;0.00;-0.99;0.00
71;0.00;10043512.00;0.43;0.24;0.00;-0.99;0.00
72;0.00;10129640.00;0.54;0.24;0.00;-1.00;0.01
73;0.00;10215756.00;0.35;0.24;0.00;-1.00;0.00
74;0.00;10301860.00;0.29;0.24;0.00;-0.99;0.00
75;0.00;10387996.00;0.42;0.24;0.00;-1.00;0.00
76;0.00;10474124.00;0.35;0.24;0.00;-1.00;0.00
77;0.00;10560248.00;0.47;0.24;0.00;-1.00;0.00
78;0.00;10646376.00;0.51;0.24;0.00;-1.00;0.00
