Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;3210736.00;0;0.24;0.00;-1.00;0.00
1;0;3296832.00;0;0.24;-0.00;-1.00;0.00
2;0;3382936.00;1;0.24;0.00;-1.00;0.00
3;1;3469028.00;1;0.24;0.00;-1.00;0.00
4;2;3555124.00;1;0.24;0.00;-1.00;0.00
5;3;3641212.00;0;0.24;0.00;-0.99;0.00
6;4;3727312.00;0;0.24;-0.00;-1.00;0.00
7;5;3813420.00;1;0.24;0.00;-1.00;0.00
8;6;3899496.00;1;0.24;0.00;-0.99;0.00
9;7;3985604.00;1;0.24;-0.00;-1.01;0.00
10;8;4071712.00;0;0.24;-0.00;-1.00;0.00
11;9;4157792.00;0;0.24;-0.00;-1.00;0.00
12;10;4243892.00;0;0.24;0.00;-1.00;0.00
13;11;4329996.00;1;0.24;0.00;-1.00;0.00
14;12;4416096.00;1;0.24;-0.00;-1.00;0.00
15;13;4502180.00;0;0.24;0.00;-1.00;0.00
16;14;4588284.00;0;0.24;0.00;-1.00;0.00
17;15;4674400.00;1;0.24;0.00;-1.00;0.00
18;16;4760476.00;1;0.24;0.00;-1.00;0.00
19;17;4846580.00;1;0.24;0.00;-1.00;0.00
20;18;4932672.00;1;0.24;0.00;-0.99;0.00
21;19;5018772.00;1;0.24;0.00;-1.01;0.00
22;20;5104872.00;1;0.24;0.00;-1.00;0.00
23;21;5190980.00;1;0.24;-0.00;-1.00;0.00
24;22;5277048.00;0;0.24;0.00;-1.00;0.00
25;23;5363164.00;1;0.24;0.00;-1.00;0.00
26;24;5449268.00;1;0.24;0.00;-1.00;0.00
27;25;5535384.00;1;0.24;0.00;-1.00;0.00
28;26;5621456.00;1;0.24;0.00;-1.00;0.00
29;27;5707572.00;1;0.24;0.00;-1.00;0.00
30;28;5793664.00;0;0.28;-0.00;-0.99;0.02
31;29;5879760.00;1;0.36;-0.01;-0.98;0.05
32;30;5965876.00;3;0.44;0.12;-0.99;0.02
33;31;6051984.00;9;0.52;-0.00;-1.03;0.06
34;32;6138068.00;20;0.61;0.19;-0.94;0.04
35;33;6224180.00;34;0.69;0.15;-1.05;0.05
36;34;6310264.00;47;0.85;0.06;-1.12;0.03
37;35;6396380.00;58;1.05;0.25;-0.95;0.14
38;36;6482468.00;74;1.34;-0.21;-0.82;0.02
39;37;6568568.00;91;1.62;-0.24;-0.95;0.04
40;39;6740772.00;134;2.36;0.25;-0.53;0.06
41;40;6826864.00;150;2.56;0.31;-0.35;0.15
42;40;6912960.00;170;2.72;-0.12;-1.55;0.15
43;41;6999060.00;189;3.09;-0.60;-0.97;0.03
44;42;7085164.00;201;3.41;-0.50;-1.45;0.02
45;43;7171244.00;218;4.10;0.86;-0.55;0.03
46;44;7257356.00;240;4.51;1.00;-0.58;0.01
47;45;7343460.00;268;5.12;-1.20;-0.54;0.06
48;46;7429548.00;297;5.57;-0.37;-0.67;0.10
49;47;7515676.00;328;6.02;-1.02;-1.44;0.11
50;49;7687864.00;380;7.56;1.23;-0.40;0.01
51;50;7773964.00;408;8.74;-1.51;-0.89;0.27
52;50;7860064.00;445;9.48;1.01;0.01;0.05
53;51;7946168.00;476;10.05;0.74;-1.06;0.23
54;52;8032272.00;485;10.25;-1.56;-1.22;0.32
55;53;8118356.00;485;10.70;0.70;-0.42;0.02
56;54;8204452.00;485;10.82;0.50;-0.92;0.19
57;55;8290552.00;485;10.74;-1.57;-0.99;0.18
58;56;8376672.00;484;10.57;0.58;-0.24;0.13
59;57;8462744.00;484;10.09;0.60;-0.87;0.17
60;58;8548864.00;483;10.25;-1.51;-1.02;0.05
61;59;8634984.00;483;10.13;1.15;-0.49;0.20
62;60;8721048.00;483;10.49;0.31;-1.15;0.16
63;61;8807140.00;482;10.00;-1.24;-0.93;0.00
64;62;8893248.00;479;9.68;1.03;-0.37;0.14
65;63;8979332.00;475;9.72;0.20;-0.90;0.26
66;64;9065432.00;476;9.80;-1.13;-0.61;0.04
67;65;9151532.00;477;9.84;1.17;-0.59;0.13
68;66;9237628.00;478;9.80;-0.64;-1.25;0.01
69;67;9323728.00;478;10.09;-0.84;-0.35;0.10
70;68;9409832.00;477;10.25;1.39;-0.55;0.13
71;69;9495928.00;478;9.88;-1.14;-0.92;0.06
72;70;9582028.00;479;9.88;0.40;-0.31;0.29
73;71;9668132.00;480;9.80;0.84;-0.89;0.34
74;72;9754236.00;483;9.88;-1.30;-0.89;0.08
75;73;9840336.00;484;9.88;1.47;-0.62;0.19
76;74;9926448.00;482;10.21;-0.97;-1.39;0.14
77;75;10012536.00;478;10.45;-0.03;-0.38;0.23
78;76;10098636.00;478;10.13;1.28;-0.48;0.15
79;77;10184736.00;478;9.84;-1.47;-0.74;0.27
80;78;10270832.00;478;9.72;1.16;-0.63;0.35
81;79;10356948.00;478;9.60;-0.80;-0.93;0.09
82;80;10443036.00;480;9.52;-0.02;-0.34;0.18
83;81;10529136.00;480;9.35;1.03;-0.75;0.39
84;82;10615260.00;479;9.72;-1.21;-1.00;0.28
85;83;10701328.00;480;10.09;1.41;-0.68;0.22
86;84;10787444.00;480;10.33;-1.07;-1.31;0.15
87;85;10873524.00;479;9.92;0.60;-0.27;0.02
88;86;10959632.00;478;9.56;0.58;-1.05;0.43
89;87;11045716.00;478;9.44;-0.91;-0.72;0.06
90;88;11131828.00;478;9.80;1.51;-0.89;0.31
91;89;11217916.00;479;10.13;-1.59;-0.96;0.50
92;90;11304016.00;481;10.33;1.09;-0.44;0.25
93;91;11390100.00;480;10.41;-0.45;-0.94;0.20
94;92;11476204.00;479;10.25;0.13;-0.16;0.33
95;93;11562308.00;480;10.25;0.77;-1.06;0.51
96;94;11648384.00;479;10.13;-0.99;-0.70;0.31
97;95;11734496.00;477;10.29;1.46;-0.79;0.43
98;96;11820596.00;478;10.17;-1.40;-1.03;0.47
99;97;11906696.00;478;9.96;1.15;-0.25;0.32
100;98;11992772.00;479;9.80;-0.83;-0.91;0.03
101;100;12078868.00;479;9.88;0.12;0.08;0.23
102;100;12164964.00;476;10.25;0.10;-0.87;0.43
103;98;12251060.00;473;10.25;-0.88;-0.63;0.23
104;97;12337164.00;472;10.13;1.11;-0.68;0.39
105;96;12423260.00;474;9.80;-1.36;-0.90;0.04
106;95;12509356.00;474;9.64;1.53;-0.53;0.06
