Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;67797492.00;0.53;0.24;-0.00;-1.01;0.00
1;0.00;67883592.00;0.45;0.24;0.00;-1.00;0.00
2;0.00;67969676.00;0.64;0.24;0.00;-1.00;0.00
3;0.00;68055784.00;0.67;0.24;-0.00;-1.00;0.00
4;0.00;68141888.00;0.56;0.24;0.00;-1.00;0.00
5;0.00;68227968.00;0.62;0.24;0.00;-1.00;0.00
6;0.00;68314056.00;0.53;0.24;0.00;-1.00;0.00
7;0.00;68400136.00;0.55;0.24;0.00;-0.99;0.00
8;0.00;68486236.00;0.71;0.24;0.00;-1.00;0.00
9;0.00;68572316.00;0.78;0.28;0.00;-0.99;0.00
10;0.00;68658424.00;0.60;0.28;0.00;-1.00;0.00
11;0.00;68744524.00;0.56;0.28;0.00;-1.00;0.00
12;0.00;68830624.00;0.57;0.24;0.00;-1.01;0.00
13;0.00;68916708.00;0.65;0.24;0.00;-0.99;0.00
14;0.00;69002824.00;0.68;0.24;0.00;-1.00;0.00
15;0.00;69088904.00;0.51;0.24;0.00;-0.99;0.00
16;0.00;69175008.00;0.61;0.24;-0.00;-1.00;0.00
17;0.00;69261124.00;0.63;0.28;0.00;-1.00;0.00
18;0.00;69347200.00;0.71;0.28;0.00;-1.00;0.00
19;0.00;69433288.00;0.65;0.28;0.00;-1.00;0.00
20;0.00;69519388.00;0.61;0.24;0.00;-1.00;0.00
21;0.00;69605484.00;0.51;0.24;0.00;-1.00;0.00
22;0.00;69691568.00;0.53;0.24;0.00;-1.00;0.00
23;0.00;69777668.00;0.60;0.24;0.00;-1.00;0.00
24;0.00;69863768.00;0.45;0.24;-0.00;-1.00;0.00
25;0.00;69949844.00;0.31;0.24;0.00;-1.00;0.00
26;0.00;70035948.00;0.49;0.24;0.00;-1.00;0.00
27;0.00;70122064.00;0.41;0.24;0.00;-1.00;0.00
28;0.00;70208132.00;0.43;0.24;0.00;-1.00;0.00
29;0.00;70294228.00;0.34;0.24;-0.00;-1.00;0.00
30;0.00;70380324.00;0.34;0.24;-0.00;-1.00;0.00
31;0.00;70466416.00;0.52;0.24;0.00;-1.00;0.00
32;0.00;70552492.00;0.70;0.24;-0.00;-1.00;0.00
33;0.00;70638588.00;0.55;0.24;0.00;-1.00;0.00
34;0.00;70724684.00;0.62;0.24;0.00;-1.00;0.00
35;0.00;70810784.00;0.59;0.24;0.00;-1.00;0.00
36;0.00;70896868.00;0.59;0.24;0.00;-1.00;0.00
37;0.00;70982960.00;0.51;0.24;0.00;-0.99;0.00
38;0.00;71069044.00;0.53;0.24;0.00;-1.00;0.00
39;0.00;71155148.00;0.55;0.24;0.00;-1.00;0.00
40;0.00;71241244.00;0.51;0.24;0.00;-1.00;0.00
41;0.00;71327340.00;0.71;0.24;0.00;-1.00;0.00
42;0.00;71413428.00;0.74;0.24;-0.00;-1.00;0.00
43;0.00;71499520.00;0.70;0.24;0.00;-1.00;0.00
44;0.00;71585616.00;0.64;0.24;0.00;-1.00;0.00
45;0.00;71671712.00;0.62;0.24;-0.00;-1.00;0.00
46;0.00;71757792.00;0.63;0.24;0.00;-1.00;0.00
47;0.00;71843872.00;0.52;0.24;0.00;-0.99;0.00
48;0.00;71929984.00;0.51;0.24;-0.00;-1.00;0.00
49;0.00;72016056.00;0.58;0.24;0.00;-0.99;0.00
50;0.00;72102188.00;0.61;0.24;0.00;-1.00;0.00
51;0.00;72188248.00;0.61;0.24;0.00;-1.00;0.00
52;0.00;72274324.00;0.62;0.24;0.00;-1.00;0.00
53;0.00;72360432.00;0.67;0.28;0.00;-1.00;0.00
54;0.00;72446512.00;0.56;0.28;0.00;-1.02;0.00
55;0.00;72532600.00;0.40;0.28;0.00;-1.00;0.00
56;0.00;72618680.00;0.58;0.28;0.00;-0.99;0.00
57;0.00;72704776.00;0.52;0.28;-0.00;-1.00;0.00
58;0.00;72790876.00;0.55;0.28;0.00;-1.00;0.00
59;0.00;72876956.00;0.60;0.24;-0.00;-1.00;0.00
60;0.00;72963052.00;0.36;0.24;-0.00;-1.00;0.00
61;0.00;73049148.00;0.30;0.24;0.00;-1.00;0.00
62;0.00;73135228.00;0.34;0.28;0.00;-0.99;0.00
63;0.00;73221340.00;0.41;0.28;0.00;-1.00;0.00
