Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00
1;0.00;0.44;0.00;-0.00;-1.04;-0.01
2;0.00;0.49;0.00;-0.00;-1.04;-0.00
3;0.00;0.45;0.00;-0.01;-1.04;-0.01
4;0.00;0.66;0.00;-0.00;-1.04;-0.00
5;0.00;0.66;0.00;-0.01;-1.04;-0.01
6;0.00;0.53;0.00;-0.00;-1.03;-0.00
7;0.00;0.53;0.00;-0.00;-1.04;-0.00
8;0.00;0.46;0.00;-0.00;-1.04;-0.01
9;0.00;0.51;0.00;-0.00;-1.04;-0.00
10;0.00;0.66;0.01;-0.00;-1.04;-0.00
11;0.00;0.64;0.01;-0.00;-1.03;-0.00
12;0.00;0.51;0.01;-0.00;-1.04;-0.00
13;0.00;0.43;0.01;-0.00;-1.05;-0.01
14;0.00;0.62;0.01;-0.00;-1.03;-0.00
15;0.00;0.55;0.01;-0.00;-1.04;-0.00
16;0.00;0.49;0.01;-0.00;-1.03;-0.00
17;0.00;0.45;0.01;-0.00;-1.03;-0.00
18;0.00;0.62;0.01;-0.00;-1.04;-0.01
19;0.00;0.53;0.01;-0.00;-1.03;-0.00
20;0.00;0.39;0.01;-0.00;-1.03;-0.00
21;0.00;0.48;0.01;-0.01;-1.04;-0.00
22;0.00;0.64;0.01;-0.01;-1.04;-0.00
23;0.00;0.77;0.01;-0.00;-1.03;-0.00
24;0.00;0.66;0.02;-0.01;-1.04;-0.00
25;0.00;0.50;0.02;-0.00;-1.03;-0.01
26;0.00;0.43;0.02;-0.00;-1.03;-0.00
27;0.00;0.45;0.02;-0.00;-1.04;-0.01
28;0.00;0.46;0.02;-0.01;-1.04;-0.01
29;0.00;0.51;0.02;-0.01;-1.04;-0.00
30;0.00;0.57;0.01;-0.00;-1.03;-0.00
31;0.00;0.46;0.01;-0.00;-1.04;-0.00
32;0.00;0.44;0.01;-0.01;-1.04;-0.01
33;0.00;0.45;0.01;-0.00;-1.04;-0.01
34;0.00;0.43;0.01;-0.01;-1.04;-0.01
35;0.00;0.46;0.02;-0.01;-1.04;-0.01
36;0.00;0.53;0.01;-0.00;-1.03;-0.00
37;0.00;0.49;0.01;-0.01;-1.03;-0.00
38;0.00;0.64;0.01;-0.01;-1.04;-0.01
39;0.00;0.71;0.01;-0.00;-1.04;-0.01
40;0.00;0.51;0.01;-0.00;-1.03;-0.00
41;0.00;0.57;0.01;-0.01;-1.04;-0.01
42;0.00;0.71;0.01;-0.01;-1.04;-0.01
43;0.00;0.54;0.01;-0.00;-1.04;-0.01
44;0.00;0.50;0.01;-0.01;-1.04;-0.00
45;0.00;0.84;0.01;-0.00;-1.03;-0.00
46;0.00;0.66;0.01;-0.00;-1.03;-0.00
47;0.00;0.49;0.01;-0.01;-1.04;-0.00
48;0.00;0.58;0.01;-0.00;-1.03;-0.00
49;0.00;0.67;0.01;-0.00;-1.03;-0.00
50;0.00;0.77;0.01;-0.00;-1.04;-0.01
51;0.00;0.59;0.01;-0.00;-1.04;-0.01
52;0.00;0.62;0.01;-0.00;-1.03;0.00
53;0.00;0.57;0.01;-0.01;-1.04;-0.01
54;0.00;0.54;0.01;-0.00;-1.04;-0.01
55;0.00;0.58;0.01;-0.00;-1.03;-0.00
56;0.00;0.55;0.01;-0.00;-1.04;-0.00
57;0.00;0.60;0.01;-0.00;-1.04;-0.01
58;0.00;0.70;0.01;-0.01;-1.04;-0.00
59;0.00;0.70;0.01;-0.00;-1.04;-0.00
60;0.00;0.70;0.01;-0.00;-1.04;-0.01
61;0.00;0.63;0.01;-0.00;-1.03;-0.00
62;0.00;0.53;0.01;-0.00;-1.04;-0.01
63;0.00;0.64;0.02;-0.00;-1.04;-0.01
64;0.00;0.64;0.02;-0.00;-1.04;-0.01
65;0.00;0.78;0.01;-0.01;-1.04;-0.01
66;0.00;0.75;0.02;-0.00;-1.04;-0.00
67;0.00;0.74;0.02;-0.00;-1.04;-0.01
68;0.00;0.62;0.02;-0.00;-1.04;-0.00
69;0.00;0.69;0.02;-0.00;-1.03;-0.01
70;0.00;0.73;0.02;-0.01;-1.04;-0.01
71;0.00;0.53;0.02;-0.00;-1.04;-0.01
72;0.00;0.58;0.01;-0.00;-1.04;-0.01
73;0.00;0.79;0.01;-0.00;-1.03;-0.01
74;0.00;0.81;0.01;-0.00;-1.04;-0.00
75;0.00;0.64;0.01;-0.00;-1.04;-0.00
76;0.00;0.45;0.01;-0.00;-1.04;-0.00
77;0.00;0.49;0.01;-0.00;-1.04;-0.00
78;0.00;0.62;0.01;-0.00;-1.04;-0.01
79;0.00;0.75;0.01;-0.00;-1.03;-0.00
80;0.00;0.63;0.01;-0.00;-1.04;-0.00
81;0.00;0.61;0.01;-0.01;-1.04;-0.01
82;0.00;0.70;0.01;-0.00;-1.04;-0.01
83;0.00;0.70;0.01;-0.00;-1.04;-0.01
84;0.00;0.80;0.01;-0.00;-1.04;-0.01
85;0.00;0.66;0.01;-0.00;-1.05;-0.01
86;0.00;0.57;0.01;-0.00;-1.04;-0.01
