Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4726988.00;0.57;0.24;-0.00;-1.00;0.00
1;100.00;4813068.00;0.52;0.85;-0.00;-1.17;0.17
2;100.00;4899164.00;1.80;3.78;0.05;-0.89;0.10
3;0.00;4985300.00;17.57;3.78;0.19;-1.16;0.10
4;100.00;5071376.00;58.68;7.20;-0.20;-0.41;0.34
5;0.00;5157484.00;104.79;4.27;-0.54;-1.67;0.14
6;100.00;5243588.00;209.31;8.38;-1.29;-1.02;0.37
7;0.00;5329684.00;246.50;4.35;-0.58;-1.32;0.01
8;100.00;5415792.00;306.80;8.05;1.00;-0.71;0.23
9;0.00;5501888.00;259.20;3.94;-0.41;-1.04;0.20
10;100.00;5588004.00;311.26;7.64;1.07;-1.00;0.08
11;0.00;5674092.00;297.26;3.94;0.42;-1.25;0.21
12;100.00;5760176.00;358.62;7.60;0.87;-0.62;0.07
13;0.00;5846308.00;307.97;3.90;-0.54;-1.45;0.13
14;100.00;5932388.00;327.50;7.77;1.04;-0.66;0.25
15;0.00;6018488.00;264.71;4.10;-0.49;-1.54;0.23
16;100.00;6104604.00;312.06;7.60;1.31;-1.18;0.43
17;0.00;6190696.00;294.22;3.74;0.37;-0.41;0.04
18;100.00;6276796.00;322.32;7.48;0.11;-1.40;0.01
19;0.00;6362900.00;262.86;3.98;0.37;-0.26;0.19
20;100.00;6449016.00;312.39;7.24;-0.62;-1.42;0.20
21;0.00;6535116.00;296.94;3.49;-0.44;-1.25;0.09
22;0.00;6707344.00;305.72;4.23;0.35;-0.32;0.15
23;0.00;6793440.00;323.62;4.23;-0.08;-1.14;0.18
24;0.00;6879516.00;203.52;0.24;0.18;-0.91;0.11
25;0.00;6965636.00;98.09;0.24;-0.08;-1.04;0.07
26;0.00;7051720.00;54.90;0.24;-0.05;-1.04;0.06
27;0.00;7137828.00;33.68;0.24;0.03;-1.02;0.04
28;0.00;7223928.00;22.03;0.24;-0.20;-1.00;0.05
29;0.00;7310036.00;14.88;0.24;-0.14;-1.03;0.05
30;0.00;7396140.00;10.38;0.24;-0.02;-1.00;0.02
31;0.00;7482240.00;7.40;0.24;0.02;-0.99;0.00
32;0.00;7568336.00;5.53;0.24;0.01;-0.99;0.01
33;0.00;7654464.00;4.26;0.24;-0.00;-1.01;0.00
34;0.00;7740576.00;3.15;0.24;-0.01;-0.99;0.01
35;0.00;7826680.00;2.33;0.24;-0.00;-1.00;0.02
36;0.00;7912780.00;1.76;0.24;0.00;-0.99;0.01
37;0.00;7998884.00;1.12;0.24;0.00;-0.99;0.01
38;0.00;8084980.00;0.78;0.24;-0.00;-1.00;0.01
39;0.00;8171076.00;0.55;0.24;-0.00;-1.00;0.02
40;0.00;8257176.00;0.41;0.24;-0.00;-1.00;0.00
41;0.00;8343272.00;0.32;0.24;0.00;-1.00;0.02
42;0.00;8429376.00;0.22;0.24;-0.00;-1.00;0.01
43;0.00;8515484.00;0.30;0.24;0.00;-1.00;0.01
44;0.00;8601568.00;0.47;0.24;0.00;-1.00;0.00
45;0.00;8687708.00;0.35;0.24;0.00;-1.00;0.01
46;0.00;8773780.00;0.30;0.24;0.00;-1.00;0.00
47;0.00;8859884.00;0.29;0.24;0.00;-1.00;0.00
48;0.00;8946000.00;0.19;0.24;-0.00;-1.00;0.00
49;0.00;9032080.00;0.12;0.24;0.00;-1.00;0.00
50;100.00;9118184.00;0.37;0.81;-0.11;-1.04;0.25
51;0.00;9204284.00;2.00;0.81;0.08;-0.99;0.06
52;100.00;9290388.00;10.71;4.31;-0.46;-0.59;0.00
53;0.00;9376492.00;67.36;3.74;0.50;-0.32;0.18
54;100.00;9462592.00;222.42;7.73;1.16;-0.83;0.19
55;0.00;9548692.00;260.76;4.23;0.40;-0.34;0.14
56;100.00;9634792.00;314.40;7.85;0.35;-1.67;0.01
57;0.00;9720908.00;262.38;3.86;0.31;-0.32;0.21
58;100.00;9807012.00;312.85;7.60;-1.45;-1.30;0.22
59;0.00;9893112.00;296.81;3.98;-0.53;-1.38;0.03
60;100.00;9979216.00;356.97;7.77;-0.08;-1.51;0.43
61;0.00;10065304.00;307.37;4.02;0.31;-0.31;0.25
62;100.00;10151420.00;327.84;7.85;-0.21;-1.01;0.10
63;0.00;10237520.00;300.62;4.06;-0.44;-1.25;0.22
64;100.00;10323612.00;355.70;7.81;1.02;-1.20;0.21
65;0.00;10409700.00;305.17;3.98;0.42;-0.39;0.05
66;100.00;10495788.00;324.18;7.97;-0.41;-1.55;0.13
67;0.00;10581872.00;262.26;4.23;0.42;-0.39;0.21
68;100.00;10667980.00;311.46;7.77;-1.28;-1.15;0.00
