Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4430900.00;0.67;0.24;0.00;-1.00;0.00
1;0.00;4517004.00;0.62;0.24;0.00;-1.00;0.00
2;0.00;4603120.00;0.62;0.24;0.00;-1.00;0.00
3;0.00;4689244.00;0.49;0.24;0.00;-1.00;0.00
4;0.00;4775328.00;0.45;0.24;-0.00;-1.00;0.00
5;0.00;4861420.00;0.51;0.24;0.00;-0.99;0.00
6;0.00;4947556.00;0.53;0.24;0.00;-1.00;0.00
7;0.00;5033636.00;0.68;0.24;0.00;-1.00;0.00
8;0.00;5119744.00;0.63;0.24;0.00;-1.01;0.00
9;0.00;5205844.00;0.50;0.24;0.00;-1.00;0.00
10;0.00;5291952.00;0.51;0.24;0.00;-1.00;0.00
11;0.00;5378060.00;0.68;0.24;0.00;-1.00;0.00
12;0.00;5464160.00;0.64;0.24;-0.00;-1.00;0.00
13;0.00;5550260.00;0.51;0.24;-0.00;-1.00;0.00
14;0.00;5636372.00;0.45;0.24;0.00;-1.00;0.00
15;0.00;5722460.00;0.40;0.24;-0.00;-1.00;0.00
16;0.00;5808564.00;0.56;0.24;0.00;-1.00;0.00
17;0.00;5894668.00;0.81;0.24;0.00;-0.99;0.00
18;0.00;5980784.00;0.68;0.24;0.00;-1.00;0.00
19;0.00;6066904.00;0.34;0.24;0.00;-1.00;0.00
20;0.00;6153024.00;0.50;0.24;0.00;-1.00;0.00
21;0.00;6239132.00;0.57;0.24;0.00;-1.00;0.00
22;0.00;6325244.00;0.39;0.24;0.00;-1.00;0.00
23;0.00;6411348.00;0.36;0.28;0.00;-1.00;0.00
24;0.00;6497468.00;0.51;0.28;-0.00;-1.01;0.00
25;0.00;6583560.00;0.66;0.28;0.00;-1.00;0.00
26;0.00;6755776.00;0.55;0.24;-0.00;-1.00;0.00
27;0.00;6841896.00;0.62;0.24;0.00;-1.00;0.00
28;0.00;6927988.00;0.56;0.24;-0.00;-1.00;0.00
29;0.00;7014116.00;0.57;0.24;0.00;-1.00;0.00
30;0.00;7100216.00;0.59;0.24;0.00;-0.99;0.00
31;0.00;7186336.00;0.60;0.24;0.00;-0.99;0.00
32;0.00;7272452.00;0.61;0.24;0.00;-1.00;0.00
33;0.00;7358560.00;0.54;0.24;0.00;-0.99;0.00
34;0.00;7444668.00;0.53;0.24;-0.00;-1.00;0.00
35;0.00;7530796.00;0.48;0.24;0.00;-1.00;0.00
36;0.00;7616896.00;0.36;0.24;0.00;-1.00;0.00
37;0.00;7703008.00;0.47;0.24;0.00;-1.00;0.00
38;0.00;7789108.00;0.54;0.24;0.00;-1.00;0.00
39;0.00;7875224.00;0.51;0.24;-0.00;-1.00;0.00
40;0.00;7961344.00;0.66;0.24;0.00;-1.00;0.00
41;0.00;8047456.00;0.64;0.24;0.00;-1.00;0.00
42;0.00;8133560.00;0.68;0.24;0.00;-1.02;0.00
43;0.00;8219676.00;0.56;0.24;0.00;-1.00;0.00
44;0.00;8305784.00;0.51;0.24;0.00;-1.00;0.00
45;0.00;8391884.00;0.53;0.24;0.00;-1.00;0.00
