Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4135092.00;0.14;0.24;-0.00;-1.00;0.00
1;0.00;4221224.00;0.08;0.24;0.00;-1.00;0.00
2;0.00;4307324.00;0.16;0.24;0.00;-0.99;0.00
3;0.00;4393464.00;0.23;0.24;0.00;-1.00;0.00
4;0.00;4479564.00;0.19;0.24;0.00;-0.99;0.00
5;0.00;4565708.00;0.30;0.24;-0.00;-1.00;0.00
6;0.00;4651820.00;0.43;0.24;-0.00;-1.00;0.00
7;0.00;4737952.00;0.30;0.24;-0.00;-1.00;0.00
8;0.00;4824052.00;0.31;0.24;0.00;-1.00;0.00
9;0.00;4910164.00;0.16;0.24;0.00;-1.00;0.00
10;0.00;4996292.00;0.08;0.24;-0.00;-1.01;0.00
11;0.00;5082404.00;0.14;0.24;0.00;-1.00;0.00
12;0.00;5168500.00;0.19;0.24;-0.00;-1.00;0.00
13;0.00;5254620.00;0.36;0.24;-0.00;-1.00;0.00
14;0.00;5340724.00;0.68;0.24;0.00;-1.00;0.00
15;0.00;5426848.00;0.40;0.24;-0.00;-1.00;0.00
16;0.00;5512948.00;0.26;0.24;0.00;-1.00;0.00
17;0.00;5599064.00;0.34;0.24;0.00;-1.00;0.00
18;0.00;5685172.00;0.30;0.24;0.00;-1.00;0.00
19;0.00;5771284.00;0.34;0.24;-0.00;-1.00;0.00
20;0.00;5857432.00;0.24;0.24;-0.00;-1.00;0.00
21;0.00;5943508.00;0.19;0.24;0.00;-1.00;0.00
22;0.00;6029620.00;0.30;0.24;0.00;-0.99;0.00
23;0.00;6115736.00;0.17;0.24;-0.00;-1.00;0.00
24;0.00;6201856.00;0.22;0.24;0.00;-1.00;0.00
25;0.00;6287956.00;0.14;0.24;0.00;-1.00;0.00
26;0.00;6374076.00;0.19;0.24;-0.00;-1.00;0.00
27;0.00;6460196.00;0.21;0.24;0.00;-1.00;0.00
28;0.00;6546288.00;0.25;0.24;0.00;-0.99;0.00
29;0.00;6718524.00;0.39;0.24;0.00;-1.00;0.00
30;0.00;6804644.00;0.26;0.24;0.00;-1.00;0.00
31;0.00;6890760.00;0.26;0.24;0.00;-1.00;0.00
32;0.00;6976876.00;0.25;0.24;0.00;-1.00;0.00
33;0.00;7062980.00;0.31;0.24;0.00;-1.00;0.00
34;0.00;7149100.00;0.26;0.24;0.00;-0.99;0.00
35;0.00;7235228.00;0.32;0.24;0.00;-1.00;0.01
36;0.00;7321344.00;0.25;0.24;0.00;-1.00;0.00
37;0.00;7407456.00;0.17;0.24;-0.00;-1.00;0.01
38;0.00;7493568.00;0.32;0.24;-0.00;-1.00;0.00
39;0.00;7579676.00;0.40;0.24;0.00;-0.99;0.00
40;0.00;7665808.00;0.39;0.24;0.00;-1.00;0.00
41;0.00;7751916.00;0.38;0.24;0.00;-1.00;0.00
42;0.00;7838060.00;0.32;0.24;0.00;-1.00;0.00
43;0.00;7924144.00;0.27;0.24;0.00;-1.00;0.00
44;0.00;8010280.00;0.27;0.24;0.00;-1.00;0.00
45;0.00;8096392.00;0.21;0.24;-0.00;-1.00;0.00
46;0.00;8182520.00;0.23;0.24;-0.00;-1.00;0.00
47;0.00;8268620.00;0.32;0.24;0.00;-0.99;0.00
48;0.00;8354740.00;0.32;0.24;0.00;-1.00;0.00
49;0.00;8440856.00;0.35;0.24;0.00;-0.99;0.00
50;0.00;8526988.00;0.36;0.24;-0.00;-1.00;0.00
51;0.00;8613108.00;0.40;0.24;-0.00;-1.00;0.00
52;0.00;8699232.00;0.44;0.24;-0.00;-1.00;0.00
53;0.00;8785340.00;0.35;0.24;0.00;-1.00;0.00
54;0.00;8871468.00;0.34;0.24;0.00;-1.00;0.00
55;0.00;8957612.00;0.24;0.24;0.00;-1.00;0.00
56;0.00;9043696.00;0.36;0.24;-0.00;-1.00;0.00
57;0.00;9129800.00;0.36;0.24;-0.00;-1.00;0.00
58;0.00;9215912.00;0.26;0.24;0.00;-1.00;0.00
59;0.00;9302028.00;0.36;0.24;-0.00;-1.00;0.00
60;0.00;9388112.00;0.42;0.24;-0.00;-1.00;0.00
61;0.00;9474232.00;0.33;0.24;0.00;-1.00;0.00
62;0.00;9560332.00;0.31;0.24;-0.00;-0.99;0.00
63;0.00;9646444.00;0.21;0.24;-0.00;-1.00;0.00
64;0.00;9732560.00;0.34;0.24;-0.00;-1.00;0.00
65;9.00;9818664.00;0.46;0.44;0.03;-0.91;0.16
66;19.00;9904792.00;2.94;1.22;0.04;-1.02;0.13
67;29.00;9990892.00;21.80;2.27;0.32;-0.71;0.00
68;39.00;10077024.00;86.30;4.02;-1.02;-1.07;0.02
69;49.00;10163108.00;199.72;6.75;0.87;-1.04;0.20
70;59.00;10249244.00;325.35;9.23;-1.32;-0.86;0.22
71;69.00;10335356.00;437.93;10.37;1.45;-0.69;0.13
72;79.00;10421464.00;480.38;10.29;-0.66;-1.01;0.33
