Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;179.00;0.89;0.03;0.04;-1.15;0.11
1;179.00;0.95;0.05;-0.07;-1.10;0.10
2;179.00;6.04;0.55;0.59;-0.87;0.11
3;179.00;46.12;0.89;1.44;-1.38;-0.43
4;179.00;216.80;1.20;1.35;-0.87;-0.12
5;179.00;392.13;1.51;1.64;-1.22;-0.02
6;179.00;420.75;1.78;1.55;-1.21;-0.03
7;179.00;421.16;2.09;1.63;-1.17;0.02
8;179.00;420.67;2.39;1.24;-1.43;0.02
9;179.00;420.85;2.70;0.83;-1.21;0.05
10;179.00;420.10;3.01;0.46;-1.17;0.08
11;179.00;419.25;3.30;0.13;-1.39;0.00
12;179.00;418.62;3.60;-0.33;-1.28;0.03
13;179.00;416.71;3.89;-0.66;-1.27;0.16
14;179.00;415.89;4.19;-0.93;-1.18;0.04
15;179.00;416.63;4.48;-1.21;-1.02;0.13
16;179.00;417.00;4.78;-1.38;-0.83;0.15
17;179.00;416.30;5.09;-1.59;-0.93;0.06
18;179.00;415.78;5.40;-1.50;-0.92;0.05
19;179.00;416.23;5.67;-1.56;-0.85;0.03
20;179.00;416.62;5.96;-1.65;-1.05;-0.07
21;179.00;416.51;6.26;-1.70;-0.82;0.03
22;179.00;416.38;6.57;-1.45;-0.79;0.01
23;179.00;416.44;6.88;-1.41;-0.96;-0.15
24;179.00;416.30;7.19;-1.07;-0.68;-0.06
25;179.00;414.93;7.50;-1.01;-1.18;-0.15
26;179.00;414.24;7.78;-1.10;-0.62;-0.19
27;179.00;414.62;8.06;-1.12;-1.08;0.02
28;179.00;414.82;8.37;-0.80;-0.73;-0.05
29;179.00;415.38;8.65;-0.72;-1.02;-0.12
30;179.00;415.70;8.92;-0.54;-0.97;-0.07
31;179.00;415.04;9.21;-0.43;-0.87;-0.12
32;179.00;415.46;9.02;-0.29;-0.81;-0.08
33;179.00;415.96;8.96;-0.16;-0.69;-0.04
34;179.00;415.34;8.95;-0.15;-1.18;-0.11
35;179.00;413.93;8.91;0.14;-0.52;0.07
36;179.00;412.75;8.94;-0.05;-0.68;-0.12
37;179.00;412.45;8.91;-0.10;-0.57;0.08
38;179.00;414.56;8.90;0.04;-0.92;-0.10
39;179.00;416.21;8.90;0.03;-1.13;0.03
40;179.00;416.01;8.85;0.19;-0.68;-0.11
41;179.00;413.71;8.82;0.26;-0.66;-0.01
42;179.00;412.89;8.80;0.32;-0.77;-0.05
43;179.00;414.42;8.80;0.41;-0.91;-0.08
44;179.00;415.60;8.78;0.27;-0.76;-0.03
45;179.00;416.13;8.80;0.16;-0.63;0.03
46;179.00;416.92;8.81;0.01;-1.00;-0.05
47;179.00;418.50;8.79;-0.03;-0.92;-0.04
48;179.00;416.92;8.75;-0.09;-0.76;0.04
49;179.00;415.30;8.79;-0.19;-0.87;0.03
50;179.00;417.24;8.77;-0.38;-0.98;0.01
51;179.00;417.64;8.73;-0.63;-0.72;0.07
52;179.00;417.89;8.70;-0.74;-0.85;0.00
53;179.00;417.24;8.65;-1.18;-0.80;0.07
54;179.00;417.87;8.61;-1.30;-1.21;-0.11
55;179.00;418.66;8.57;-1.53;-0.91;0.08
56;179.00;415.76;8.58;-1.42;-0.76;-0.05
57;179.00;414.38;8.60;-1.50;-0.82;0.05
58;179.00;414.24;8.59;-1.50;-0.98;-0.08
59;179.00;415.39;8.57;-1.51;-0.98;-0.11
60;179.00;416.20;8.55;-1.63;-0.90;-0.09
61;179.00;415.98;8.53;-1.65;-1.08;-0.06
62;179.00;416.49;8.51;-1.69;-1.07;-0.07
63;179.00;416.69;8.53;-1.33;-0.75;0.08
64;179.00;415.85;8.48;-1.10;-0.70;0.11
65;179.00;414.96;8.52;-0.92;-0.97;0.25
66;179.00;414.88;8.49;-0.65;-1.05;0.07
67;179.00;415.03;8.51;-0.29;-1.01;0.15
68;179.00;414.88;8.53;-0.14;-0.84;0.14
69;179.00;414.58;8.52;0.31;-1.27;0.08
70;179.00;412.24;8.53;0.39;-0.96;-0.08
71;179.00;413.76;8.56;0.82;-1.22;0.06
72;179.00;415.31;8.59;0.94;-1.13;0.06
73;179.00;415.38;8.59;1.42;-1.20;0.01
74;179.00;415.44;8.59;1.45;-1.03;-0.06
75;179.00;412.91;8.55;1.53;-1.19;-0.10
76;179.00;414.04;8.55;1.61;-1.36;-0.00
77;179.00;415.18;8.53;1.19;-1.24;0.02
78;179.00;414.69;8.57;0.90;-0.77;-0.07
79;179.00;416.08;8.53;0.41;-1.04;0.04
80;179.00;413.20;8.56;-0.12;-0.79;0.01
81;179.00;413.28;8.61;-0.88;-0.75;0.16
82;179.00;414.79;8.61;-1.39;-0.85;-0.14
83;179.00;414.13;8.64;-1.66;-1.00;-0.08
84;179.00;414.99;8.64;-1.40;-1.05;-0.11
85;179.00;416.51;8.68;-0.92;-1.03;0.06
86;179.00;417.03;8.69;-0.25;-1.03;0.03
