Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;23982220.00;0.70;0.24;-0.00;-1.00;0.00
1;0.00;24068348.00;0.69;0.24;-0.00;-1.00;0.00
2;0.00;24154476.00;0.79;0.24;-0.00;-1.00;0.00
3;1.00;24240592.00;0.79;0.24;-0.00;-1.00;0.00
4;2.00;24326712.00;0.57;0.24;-0.00;-1.00;0.00
5;3.00;24412832.00;0.46;0.24;0.00;-1.00;0.00
6;4.00;24498944.00;0.43;0.24;-0.00;-1.00;0.00
7;5.00;24585068.00;0.53;0.24;-0.00;-1.00;0.01
8;6.00;24671164.00;0.68;0.24;0.00;-1.00;0.00
9;7.00;24757300.00;0.75;0.24;-0.00;-1.00;0.00
10;8.00;24843420.00;0.66;0.24;-0.00;-1.01;0.00
11;10.00;25015672.00;0.66;0.24;-0.00;-1.00;0.00
12;11.00;25101788.00;0.67;0.24;-0.00;-1.00;0.00
13;11.00;25187892.00;0.51;0.24;0.00;-1.00;0.00
14;12.00;25274000.00;0.64;0.24;-0.00;-1.00;0.00
15;13.00;25360112.00;0.88;0.24;-0.00;-1.00;0.00
16;14.00;25446220.00;0.51;0.24;0.00;-1.01;0.00
17;15.00;25532320.00;0.23;0.24;0.00;-1.00;0.00
18;16.00;25618432.00;0.47;0.24;-0.00;-1.00;0.00
19;17.00;25704532.00;0.75;0.24;-0.00;-1.01;0.00
20;18.00;25790648.00;0.82;0.24;-0.00;-1.00;0.00
21;19.00;25876760.00;0.66;0.24;-0.00;-1.01;0.01
22;20.00;25962856.00;0.61;0.24;-0.00;-1.00;0.00
23;21.00;26048960.00;0.69;0.24;-0.00;-1.00;0.00
24;22.00;26135112.00;0.58;0.28;-0.00;-1.01;0.00
25;23.00;26221200.00;0.54;0.32;0.00;-1.00;0.00
26;24.00;26307320.00;0.64;0.32;-0.00;-1.00;0.00
27;25.00;26393448.00;0.62;0.28;-0.00;-1.01;0.00
28;26.00;26479564.00;0.40;0.24;-0.00;-1.00;0.00
