Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2667632.00;0.29;0.24;0.00;-1.04;0.00
1;0.00;2753772.00;0.40;0.24;0.00;-1.03;0.00
2;0.00;2839888.00;0.45;0.24;0.00;-1.04;0.00
3;0.00;2925996.00;0.25;0.24;-0.00;-1.04;0.00
4;0.00;3012132.00;0.35;0.24;-0.00;-1.04;0.00
5;0.00;3098256.00;0.46;0.24;-0.00;-1.04;0.00
6;0.00;3184376.00;0.46;0.24;-0.00;-1.04;0.00
7;0.00;3270512.00;0.52;0.24;-0.00;-1.04;0.00
8;0.00;3356624.00;0.42;0.24;0.00;-1.04;0.00
9;0.00;3442756.00;0.50;0.24;0.00;-1.04;0.00
10;0.00;3528872.00;0.53;0.24;0.00;-1.04;0.00
11;0.00;3615008.00;0.43;0.24;-0.00;-1.04;0.00
12;0.00;3701120.00;0.23;0.24;-0.00;-1.05;0.00
13;0.00;3787248.00;0.19;0.24;0.00;-1.04;0.00
14;0.00;3873384.00;0.43;0.24;-0.00;-1.04;0.00
15;0.00;3959492.00;0.48;0.24;0.00;-1.04;0.00
16;0.00;4045636.00;0.47;0.24;-0.00;-1.05;0.00
17;0.00;4131756.00;0.31;0.24;0.00;-1.04;0.00
18;0.00;4217872.00;0.42;0.28;-0.00;-1.03;0.00
19;0.00;4303992.00;0.61;0.28;-0.00;-1.05;0.00
20;0.00;4390108.00;0.53;0.28;0.00;-1.04;0.00
21;0.00;4476232.00;0.33;0.24;0.00;-1.04;0.00
22;0.00;4562344.00;0.12;0.24;-0.00;-1.04;0.00
23;0.00;4648464.00;0.32;0.28;-0.00;-1.04;0.00
24;0.00;4734584.00;0.43;0.28;-0.00;-1.04;0.00
25;0.00;4820712.00;0.45;0.28;0.00;-1.04;0.00
26;0.00;4906820.00;0.37;0.24;0.00;-1.04;0.00
27;0.00;4992948.00;0.34;0.24;-0.00;-1.04;0.00
28;0.00;5079068.00;0.25;0.24;0.00;-1.05;0.00
29;0.00;5165188.00;0.32;0.24;-0.00;-1.04;0.00
30;0.00;5251312.00;0.30;0.24;-0.00;-1.04;0.00
31;0.00;5337428.00;0.32;0.24;0.00;-1.04;0.00
32;0.00;5423560.00;0.47;0.28;0.00;-1.04;0.00
33;0.00;5509672.00;0.54;0.28;0.00;-1.04;0.00
34;0.00;5595800.00;0.43;0.28;-0.00;-1.04;0.00
35;0.00;5681924.00;0.45;0.24;0.00;-1.03;0.00
36;0.00;5768028.00;0.34;0.24;0.00;-1.04;0.00
37;0.00;5854160.00;0.31;0.24;-0.00;-1.04;0.00
38;0.00;5940268.00;0.53;0.24;0.00;-1.04;0.00
39;0.00;6026400.00;0.37;0.24;-0.00;-1.04;0.00
40;0.00;6112504.00;0.38;0.24;0.00;-1.04;0.00
41;0.00;6198624.00;0.43;0.24;-0.00;-1.05;0.00
42;0.00;6284752.00;0.34;0.24;-0.00;-1.04;0.00
43;0.00;6370872.00;0.31;0.24;0.00;-1.04;0.00
44;0.00;6456992.00;0.36;0.24;-0.00;-1.05;0.00
45;0.00;6543108.00;0.33;0.24;0.00;-1.04;0.00
46;0.00;6715336.00;0.60;0.28;0.00;-1.04;0.00
47;0.00;6801464.00;0.44;0.28;-0.00;-1.04;0.00
