Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;1783268.00;0.48;0.00;0.00;-1.03;0.00
1;0.00;1869312.00;0.52;0.00;-0.00;-1.04;0.00
2;0.00;1955452.00;0.50;0.00;-0.00;-1.04;0.00
3;0.00;2041592.00;0.40;0.00;-0.00;-1.04;0.00
4;0.00;2127724.00;0.53;0.00;-0.00;-1.04;0.00
5;0.00;2213860.00;0.58;0.00;-0.00;-1.04;0.00
6;0.00;2299996.00;0.62;0.00;0.00;-1.04;0.00
7;0.00;2386132.00;0.47;0.00;-0.00;-1.04;0.00
8;0.00;2472264.00;0.46;0.00;-0.00;-1.04;0.00
9;0.00;2558400.00;0.60;0.00;-0.01;-1.04;0.00
10;0.00;2644528.00;0.49;0.00;-0.00;-1.04;0.00
11;0.00;2730672.00;0.38;0.00;-0.00;-1.04;0.00
12;0.00;2816804.00;0.58;0.00;-0.00;-1.03;0.00
13;0.00;2902924.00;0.47;0.00;0.00;-1.04;0.00
14;0.00;2989064.00;0.36;0.00;0.00;-1.03;0.00
15;0.00;3075192.00;0.39;0.00;-0.00;-1.04;0.00
16;0.00;3161328.00;0.51;0.00;0.00;-1.04;0.00
17;0.00;3247456.00;0.52;0.00;-0.00;-1.04;0.00
18;0.00;3333596.00;0.61;0.00;0.00;-1.03;0.00
19;0.00;3419720.00;0.54;0.00;0.00;-1.03;0.00
20;0.00;3505860.00;0.51;0.00;-0.00;-1.04;0.00
21;0.00;3592004.00;0.59;0.00;-0.00;-1.04;0.00
22;0.00;3678128.00;0.37;0.00;-0.00;-1.04;0.00
23;0.00;3764276.00;0.36;0.00;-0.00;-1.04;0.00
24;0.00;3850460.00;0.51;0.00;-0.00;-1.04;0.00
25;0.00;3936560.00;0.57;0.00;0.00;-1.03;0.00
26;0.00;4022692.00;0.53;0.00;0.00;-1.03;0.00
27;0.00;4108840.00;0.53;0.00;-0.00;-1.04;0.00
28;0.00;4194952.00;0.43;0.00;-0.00;-1.04;0.00
29;0.00;4281088.00;0.43;0.00;-0.00;-1.04;0.00
30;0.00;4367216.00;0.60;0.00;-0.00;-1.04;0.00
31;0.00;4453364.00;0.57;0.00;-0.00;-1.03;0.01
32;0.00;4539504.00;0.63;0.00;0.00;-1.03;0.00
33;0.00;4625644.00;0.56;0.00;-0.00;-1.04;0.00
34;0.00;4711772.00;0.52;0.00;-0.00;-1.04;0.00
35;0.00;4797924.00;0.58;0.00;-0.00;-1.04;0.00
36;0.00;4884068.00;0.53;0.00;-0.00;-1.04;0.00
37;0.00;4970192.00;0.64;0.00;-0.00;-1.04;0.00
38;0.00;5056332.00;0.51;0.00;0.00;-1.04;0.00
39;0.00;5142464.00;0.46;0.00;-0.00;-1.03;0.00
40;0.00;5228672.00;0.58;0.04;-0.00;-1.04;0.00
41;0.00;5314772.00;0.48;0.04;-0.00;-1.04;0.01
42;0.00;5400892.00;0.45;0.04;-0.00;-1.03;0.00
43;0.00;5487004.00;0.48;0.00;-0.00;-1.04;0.00
44;0.00;5573132.00;0.47;0.00;0.00;-1.04;0.00
45;0.00;5659264.00;0.52;0.00;-0.00;-1.04;0.00
46;0.00;5745404.00;0.53;0.00;0.00;-1.03;0.00
47;0.00;5831524.00;0.61;0.00;-0.00;-1.04;0.00
48;0.00;5917664.00;0.63;0.00;0.00;-1.03;0.00
49;0.00;6003868.00;0.56;0.04;-0.00;-1.04;0.00
50;0.00;6089972.00;0.43;0.04;-0.00;-1.03;0.00
51;0.00;6176100.00;0.55;0.04;0.00;-1.03;0.00
52;0.00;6262208.00;0.51;0.00;-0.00;-1.04;0.00
53;0.00;6348336.00;0.58;0.00;-0.00;-1.04;0.00
54;0.00;6434480.00;0.59;0.00;-0.00;-1.04;0.00
55;0.00;6520612.00;0.61;0.00;-0.00;-1.04;0.00
56;0.00;6606736.00;0.67;0.00;-0.00;-1.03;0.00
57;0.00;6692872.00;0.54;0.00;0.00;-1.03;0.00
58;0.00;6779016.00;0.39;0.00;-0.00;-1.03;0.00
59;0.00;6865156.00;0.48;0.00;0.00;-1.04;0.00
60;0.00;6951284.00;0.42;0.00;-0.00;-1.04;0.00
61;0.00;7037464.00;0.31;0.04;-0.00;-1.04;0.00
62;0.00;7123556.00;0.42;0.04;-0.00;-1.04;0.00
63;0.00;7209692.00;0.41;0.04;-0.00;-1.04;0.00
64;0.00;7295788.00;0.37;0.00;-0.00;-1.04;0.00
65;0.00;7381900.00;0.62;0.00;-0.00;-1.04;0.00
66;0.00;7468028.00;0.45;0.00;-0.00;-1.04;0.00
67;0.00;7554156.00;0.44;0.00;-0.00;-1.04;0.00
68;0.00;7640272.00;0.24;0.00;-0.00;-1.05;0.00
69;0.00;7726460.00;0.37;0.04;-0.00;-1.04;0.00
70;0.00;7812548.00;0.58;0.04;0.00;-1.03;0.00
71;0.00;7898676.00;0.61;0.04;0.00;-1.04;0.00
72;0.00;7984780.00;0.49;0.00;-0.00;-1.04;0.00
73;0.00;8070940.00;0.50;0.00;0.00;-1.03;0.00
74;0.00;8157028.00;0.41;0.00;-0.00;-1.04;0.00
75;0.00;8243148.00;0.42;0.00;-0.00;-1.04;0.00
76;0.00;8329272.00;0.43;0.00;0.00;-1.03;0.00
