Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;13396100.00;0.45;0.24;0.00;-1.00;0.00
1;0.00;13482204.00;0.20;0.24;0.00;-0.99;0.00
2;0.00;13568324.00;0.21;0.24;0.00;-1.00;0.00
3;0.00;13654420.00;0.25;0.24;0.00;-1.00;0.00
4;0.00;13740536.00;0.23;0.24;0.00;-0.99;0.00
5;0.00;13826644.00;0.20;0.24;0.00;-1.00;0.00
6;0.00;13912740.00;0.27;0.24;0.00;-1.00;0.00
7;0.00;13998844.00;0.33;0.24;0.00;-0.99;0.00
8;0.00;14084964.00;0.36;0.24;0.00;-1.00;0.00
9;0.00;14171064.00;0.28;0.24;-0.00;-1.00;0.00
10;0.00;14257180.00;0.27;0.24;0.00;-1.00;0.00
11;0.00;14343288.00;0.22;0.24;0.00;-1.00;0.00
12;0.00;14429400.00;0.13;0.24;-0.00;-1.00;0.00
13;0.00;14515512.00;0.12;0.24;-0.00;-1.00;0.00
14;0.00;14601608.00;0.29;0.24;0.00;-1.00;0.00
15;0.00;14687716.00;0.46;0.24;-0.00;-1.00;0.00
16;0.00;14773828.00;0.59;0.24;0.00;-1.00;0.00
17;0.00;14859952.00;0.56;0.24;0.00;-1.00;0.00
18;0.00;14946056.00;0.46;0.24;0.00;-1.00;0.00
19;0.00;15032164.00;0.30;0.24;0.00;-1.00;0.00
20;0.00;15118268.00;0.34;0.24;0.00;-1.00;0.00
21;0.00;15204388.00;0.32;0.24;0.00;-1.00;0.00
22;0.00;15290500.00;0.37;0.24;0.00;-1.00;0.00
23;0.00;15376604.00;0.33;0.24;0.00;-1.00;0.00
24;0.00;15462712.00;0.32;0.24;-0.00;-1.00;0.00
25;0.00;15548812.00;0.25;0.24;0.00;-1.00;0.00
26;0.00;15634928.00;0.17;0.24;0.00;-1.00;0.00
27;0.00;15721068.00;0.17;0.24;0.00;-1.00;0.00
28;0.00;15807140.00;0.23;0.24;0.00;-1.00;0.00
29;0.00;15893256.00;0.33;0.24;0.00;-1.00;0.00
30;0.00;15979376.00;0.52;0.24;0.00;-1.00;0.00
31;0.00;16065456.00;0.38;0.24;-0.00;-1.00;0.00
32;0.00;16151560.00;0.25;0.24;0.00;-1.00;0.00
33;0.00;16237688.00;0.21;0.24;0.00;-1.00;0.00
34;0.00;16323800.00;0.31;0.24;0.00;-1.00;0.00
35;0.00;16496004.00;0.21;0.24;0.00;-0.99;0.00
36;0.00;16582128.00;0.11;0.24;0.00;-1.00;0.00
37;0.00;16668228.00;0.34;0.24;0.00;-0.99;0.00
38;0.00;16754344.00;0.32;0.24;0.00;-1.00;0.00
39;0.00;16840448.00;0.14;0.24;0.00;-1.00;0.01
40;0.00;16926556.00;0.19;0.24;0.00;-1.00;0.00
41;0.00;17012644.00;0.23;0.24;0.00;-0.99;0.00
42;0.00;17098768.00;0.25;0.24;0.00;-1.00;0.00
43;0.00;17184876.00;0.25;0.24;0.00;-1.00;0.00
44;0.00;17270980.00;-0.02;0.24;0.00;-0.99;0.00
45;0.00;17357100.00;-0.13;0.24;0.00;-1.00;0.00
46;0.00;17443188.00;0.14;0.24;-0.00;-1.00;0.00
47;0.00;17529292.00;0.30;0.24;0.00;-0.99;0.00
48;0.00;17615412.00;0.30;0.24;0.00;-1.00;0.00
49;0.00;17701544.00;0.38;0.24;-0.00;-1.00;0.00
50;0.00;17787636.00;0.41;0.24;-0.00;-1.00;0.00
51;0.00;17873752.00;0.28;0.24;-0.00;-1.00;0.00
52;0.00;17959864.00;0.20;0.24;0.00;-1.00;0.00
53;0.00;18045968.00;0.36;0.24;0.00;-0.99;0.00
54;0.00;18132076.00;0.32;0.24;0.00;-1.00;0.00
55;0.00;18218196.00;0.45;0.24;0.00;-1.00;0.00
56;0.00;18304304.00;0.43;0.24;0.00;-0.99;0.00
57;0.00;18390412.00;0.40;0.24;0.00;-1.00;0.00
58;0.00;18476524.00;0.45;0.24;0.00;-0.99;0.00
59;0.00;18562672.00;0.40;0.24;0.00;-1.00;0.00
60;0.00;18648800.00;0.23;0.24;0.00;-1.00;0.00
61;0.00;18734904.00;0.17;0.24;0.00;-0.99;0.00
62;0.00;18821040.00;0.15;0.24;0.00;-0.99;0.00
63;0.00;18907184.00;0.23;0.24;0.00;-1.00;0.00
64;0.00;18993300.00;0.17;0.24;0.00;-1.00;0.00
65;0.00;19079420.00;0.25;0.24;0.00;-1.00;0.00
66;0.00;19165540.00;0.29;0.24;-0.00;-0.99;0.00
67;0.00;19251680.00;0.12;0.24;0.00;-1.00;0.00
68;0.00;19337808.00;-0.05;0.24;-0.00;-1.00;0.00
69;0.00;19423928.00;0.13;0.24;0.00;-1.00;0.00
70;0.00;19510056.00;0.24;0.24;0.00;-1.00;0.00
71;0.00;19596172.00;0.07;0.24;0.00;-1.00;0.00
72;0.00;19682296.00;-0.00;0.24;0.00;-1.00;0.00
73;0.00;19768404.00;0.09;0.24;-0.00;-1.01;0.00
74;0.00;19854516.00;0.25;0.24;0.00;-1.00;0.00
75;0.00;19940640.00;0.34;0.24;0.00;-1.00;0.00
76;0.00;20026744.00;0.36;0.24;0.00;-1.00;0.00
77;0.00;20112872.00;0.26;0.24;0.00;-1.00;0.00
78;19.00;20198988.00;0.22;0.73;0.06;-1.10;0.06
79;21.00;20285100.00;2.90;1.62;0.19;-0.92;0.02
80;23.00;20371212.00;24.50;2.36;0.17;-0.89;0.05
81;25.00;20457332.00;81.50;2.60;-0.49;-1.32;0.00
82;27.00;20543444.00;135.01;2.40;-0.24;-1.01;0.04
83;29.00;20629552.00;164.68;2.76;0.20;-0.71;0.07
84;31.00;20715664.00;186.35;3.13;0.36;-0.25;0.13
85;33.00;20801792.00;207.51;3.90;-0.84;-1.55;0.01
86;35.00;20887888.00;232.14;4.31;0.02;-0.51;0.07
87;37.00;20974000.00;254.64;4.80;-1.06;-1.02;0.02
88;39.00;21060136.00;280.68;5.24;1.14;-0.87;0.04
89;41.00;21146248.00;309.98;5.77;1.10;-1.04;0.01
90;43.00;21232336.00;335.39;6.46;-0.39;-0.90;0.00
91;45.00;21318472.00;361.64;7.28;1.26;-0.88;0.09
92;47.00;21404584.00;390.34;8.34;1.10;-0.61;0.23
93;49.00;21490708.00;419.81;9.35;-1.62;-1.23;0.00
94;51.00;21576808.00;448.18;9.88;0.80;-0.26;0.03
95;53.00;21662952.00;474.90;10.13;0.97;-1.22;0.04
96;55.00;21749076.00;484.47;10.29;-1.60;-1.22;0.14
97;57.00;21835168.00;484.77;10.49;0.50;-0.32;0.08
98;59.00;21921312.00;483.14;10.53;0.95;-1.03;0.15
99;59.00;22007412.00;482.14;10.13;-1.62;-0.97;0.25
100;61.00;22093524.00;482.14;10.13;0.77;-0.28;0.25
101;63.00;22179636.00;482.64;9.80;0.18;-0.95;0.32
102;65.00;22265764.00;482.47;10.00;-1.35;-0.85;0.34
103;67.00;22351884.00;481.60;10.00;0.94;-0.55;0.31
104;69.00;22438012.00;480.52;10.09;-0.46;-1.06;0.43
105;71.00;22524132.00;480.52;9.76;-1.11;-0.66;0.16
106;73.00;22610260.00;478.64;9.68;1.29;-0.65;0.10
107;75.00;22696380.00;475.46;9.88;-0.94;-1.11;0.12
108;77.00;22782500.00;475.07;10.33;-0.67;-0.52;0.05
109;77.00;22868640.00;475.14;9.96;1.51;-0.63;0.01
110;75.00;22954764.00;473.04;10.09;-1.37;-1.33;0.02
111;73.00;23040880.00;469.91;10.09;-0.05;-0.20;0.21
112;71.00;23126996.00;468.02;10.57;0.78;-0.73;0.34
113;69.00;23213132.00;470.04;10.57;-1.47;-0.96;0.02
114;67.00;23299244.00;471.41;10.62;0.99;-0.60;0.43
115;65.00;23385384.00;470.25;10.45;-0.87;-1.57;0.02
116;63.00;23471488.00;469.99;10.41;-0.52;-0.49;0.36
117;61.00;23557628.00;471.14;10.25;1.47;-0.64;0.10
118;59.00;23643772.00;474.98;10.09;-1.68;-1.24;0.05
119;57.00;23729868.00;475.12;9.96;0.47;-0.44;0.20
120;55.00;23815992.00;477.10;10.21;-0.07;-1.23;0.31
121;53.00;23902128.00;475.73;10.17;-0.99;-0.74;0.10
122;51.00;23988216.00;474.91;9.80;1.51;-0.84;0.30
123;49.00;24074348.00;475.05;9.72;-1.67;-1.31;0.06
124;47.00;24160464.00;474.79;9.23;1.19;-1.02;0.01
125;45.00;24246596.00;466.17;8.62;1.19;-1.07;0.02
126;43.00;24332688.00;441.38;7.52;-0.45;-1.45;0.17
127;41.00;24418804.00;414.02;7.08;0.27;-0.75;0.17
128;39.00;24504944.00;385.15;6.38;-0.28;-1.38;0.07
129;35.00;24677168.00;333.57;4.88;-0.23;-1.48;0.07
130;33.00;24763312.00;308.90;4.55;-0.95;-1.05;0.10
131;31.00;24849404.00;279.92;4.10;0.59;-1.00;0.04
132;29.00;24935508.00;253.19;3.78;0.50;-0.53;0.09
133;27.00;25021636.00;229.89;3.37;-0.77;-1.54;0.03
134;25.00;25107760.00;207.36;2.72;0.09;-0.73;0.00
135;23.00;25193872.00;189.20;2.19;-0.03;-1.06;0.04
136;21.00;25279992.00;169.01;1.70;0.29;-0.90;0.01
137;19.00;25366112.00;147.23;1.50;0.32;-1.07;0.02
138;0.00;25452228.00;127.96;0.97;-0.02;-1.05;0.10
139;0.00;25538360.00;105.01;0.56;-0.14;-1.01;0.02
140;0.00;25624464.00;69.64;0.24;0.05;-0.99;0.05
