Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2292664.00;0.36;0.20;0.00;-1.00;0.00
1;0.00;2378764.00;0.30;0.20;-0.00;-1.00;0.00
2;0.00;2464856.00;0.23;0.20;0.00;-1.00;0.00
3;0.00;2550952.00;0.37;0.24;0.00;-1.00;0.00
4;0.00;2637036.00;0.46;0.24;0.00;-1.00;0.00
5;0.00;2723148.00;0.43;0.24;-0.00;-1.00;0.00
6;0.00;2809216.00;0.44;0.24;-0.00;-1.00;0.00
7;0.00;2895316.00;0.40;0.24;0.00;-1.00;0.00
8;0.00;2981400.00;0.50;0.20;0.00;-1.00;0.00
9;0.00;3067500.00;0.58;0.20;-0.00;-1.00;0.00
10;0.00;3153584.00;0.47;0.20;0.00;-1.00;0.00
11;0.00;3239672.00;0.53;0.20;0.00;-1.00;0.00
12;0.00;3325768.00;0.38;0.20;0.00;-1.00;0.00
13;0.00;3411856.00;0.33;0.20;0.00;-1.00;0.00
14;0.00;3497944.00;0.29;0.20;0.00;-1.00;0.00
15;0.00;3584064.00;0.25;0.16;-0.00;-1.00;0.00
16;0.00;3670136.00;0.34;0.16;0.00;-1.00;0.00
17;0.00;3756216.00;0.26;0.16;0.00;-1.01;0.00
18;0.00;3842348.00;0.34;0.20;-0.00;-1.00;0.00
19;0.00;3928392.00;0.44;0.20;0.00;-0.99;0.00
20;0.00;4014488.00;0.59;0.24;-0.00;-1.01;0.00
21;0.00;4100576.00;0.58;0.24;0.00;-0.99;0.00
22;0.00;4186676.00;0.66;0.20;0.00;-1.00;0.00
23;0.00;4272768.00;0.65;0.20;0.00;-1.00;0.00
24;0.00;4358848.00;0.56;0.20;0.00;-0.99;0.00
25;0.00;4444956.00;0.35;0.24;0.00;-1.00;0.00
26;0.00;4531036.00;0.40;0.24;0.00;-0.99;0.00
27;0.00;4617132.00;0.42;0.24;0.00;-1.00;0.00
28;0.00;4703252.00;0.56;0.24;0.00;-1.00;0.00
29;0.00;4789332.00;0.64;0.24;0.00;-1.00;0.00
30;0.00;4875428.00;0.35;0.24;-0.00;-1.00;0.00
31;0.00;4961516.00;0.26;0.24;0.00;-0.99;0.00
32;0.00;5047632.00;0.23;0.24;-0.00;-1.00;0.00
33;0.00;5133724.00;0.32;0.24;0.00;-1.00;0.00
34;0.00;5219832.00;0.28;0.24;-0.00;-1.00;0.00
35;0.00;5305924.00;0.25;0.24;0.00;-1.00;0.00
36;0.00;5392036.00;0.36;0.24;0.00;-1.00;0.00
37;0.00;5478152.00;0.43;0.24;0.00;-1.00;0.00
38;0.00;5564268.00;0.30;0.24;0.00;-1.00;0.00
39;0.00;5650356.00;0.38;0.24;0.00;-1.00;0.00
40;0.00;5736472.00;0.36;0.20;0.00;-1.00;0.00
41;0.00;5822596.00;0.13;0.20;-0.00;-1.00;0.00
42;0.00;5908700.00;0.07;0.16;0.00;-1.00;0.00
43;0.00;5994800.00;0.13;0.16;0.00;-0.99;0.00
44;0.00;6080904.00;0.38;0.12;-0.00;-1.00;0.00
45;0.00;6167020.00;0.43;0.12;-0.00;-1.00;0.00
46;0.00;6253140.00;0.38;0.16;0.00;-1.00;0.00
47;0.00;6339244.00;0.37;0.20;0.00;-1.00;0.00
48;0.00;6425360.00;0.31;0.20;0.00;-1.00;0.00
49;0.00;6511460.00;0.36;0.20;0.00;-0.99;0.00
50;0.00;6597564.00;0.32;0.16;0.00;-0.99;0.00
51;0.00;6769788.00;0.47;0.20;0.00;-1.00;0.00
52;0.00;6855904.00;0.43;0.20;0.00;-1.00;0.00
53;0.00;6942008.00;0.45;0.20;-0.00;-1.01;0.00
54;0.00;7028104.00;0.35;0.20;0.00;-1.00;0.00
55;0.00;7114216.00;0.25;0.24;0.00;-1.00;0.00
56;0.00;7200320.00;0.38;0.24;0.00;-1.00;0.00
57;0.00;7286420.00;0.37;0.24;0.00;-0.99;0.00
58;0.00;7372536.00;0.28;0.24;0.00;-1.01;0.00
59;0.00;7458636.00;0.26;0.24;0.00;-1.00;0.00
60;0.00;7544748.00;0.38;0.24;0.00;-1.00;0.00
61;0.00;7630860.00;0.45;0.24;0.00;-1.00;0.00
62;0.00;7716956.00;0.31;0.24;0.00;-1.00;0.00
63;0.00;7803080.00;0.31;0.20;-0.00;-1.00;0.00
64;0.00;7889180.00;0.40;0.16;-0.00;-1.00;0.00
65;0.00;7975280.00;0.45;0.16;0.00;-1.00;0.00
66;0.00;8061396.00;0.25;0.20;0.00;-1.00;0.00
67;0.00;8147504.00;0.36;0.24;0.00;-1.00;0.00
68;0.00;8233608.00;0.49;0.24;0.00;-1.00;0.00
69;0.00;8319712.00;0.43;0.24;0.00;-1.00;0.00
70;0.00;8405816.00;0.25;0.20;0.00;-1.00;0.00
71;0.00;8491916.00;0.24;0.20;0.00;-1.00;0.00
72;0.00;8578024.00;0.31;0.20;0.00;-1.00;0.00
73;0.00;8664136.00;0.27;0.20;0.00;-0.99;0.00
74;0.00;8750236.00;0.34;0.20;0.00;-1.00;0.00
75;0.00;8836336.00;0.44;0.16;0.00;-1.00;0.00
76;0.00;8922464.00;0.42;0.20;0.00;-1.00;0.00
77;0.00;9008536.00;0.45;0.16;-0.00;-0.99;0.00
78;0.00;9094656.00;0.42;0.20;0.00;-1.00;0.00
79;0.00;9180764.00;0.34;0.20;0.00;-1.00;0.00
80;0.00;9266872.00;0.51;0.24;0.00;-1.00;0.00
81;0.00;9352976.00;0.46;0.24;0.00;-1.00;0.00
82;0.00;9439084.00;0.36;0.20;0.00;-1.00;0.00
83;0.00;9525192.00;0.38;0.16;0.00;-1.00;0.00
84;0.00;9611300.00;0.43;0.16;0.00;-1.00;0.00
85;0.00;9697404.00;0.36;0.20;0.00;-0.99;0.00
86;0.00;9783516.00;0.39;0.24;0.00;-1.00;0.00
87;0.00;9869644.00;0.45;0.24;-0.00;-1.00;0.00
88;0.00;9955752.00;0.31;0.24;-0.00;-1.00;0.00
89;0.00;10041852.00;0.28;0.24;0.00;-1.00;0.00
90;0.00;10127960.00;0.47;0.20;0.00;-1.00;0.00
91;0.00;10214068.00;0.50;0.20;-0.00;-1.00;0.00
92;0.00;10300192.00;0.41;0.20;0.00;-1.00;0.00
93;0.00;10386304.00;0.49;0.24;0.00;-1.00;0.00
94;0.00;10472412.00;0.58;0.24;0.00;-1.00;0.00
95;0.00;10558524.00;0.46;0.24;0.00;-1.00;0.00
96;0.00;10644652.00;0.38;0.24;0.00;-1.00;0.00
97;0.00;10730732.00;0.43;0.24;0.00;-0.99;0.00
98;0.00;10816848.00;0.35;0.24;0.00;-1.00;0.00
99;0.00;10902944.00;0.28;0.24;0.00;-0.99;0.00
100;0.00;10989068.00;0.43;0.24;0.00;-1.00;0.00
101;0.00;11075176.00;0.51;0.24;0.00;-1.00;0.00
102;0.00;11161268.00;0.76;0.24;0.00;-1.00;0.00
103;0.00;11247392.00;0.49;0.20;0.00;-1.00;0.00
104;0.00;11333488.00;0.41;0.20;0.00;-1.00;0.00
105;0.00;11419600.00;0.38;0.20;0.00;-1.00;0.01
106;0.00;11505724.00;0.23;0.24;0.00;-1.00;0.00
107;0.00;11591836.00;0.16;0.20;0.00;-1.00;0.00
108;0.00;11677952.00;0.36;0.20;0.00;-1.00;0.00
109;0.00;11764064.00;0.60;0.20;-0.00;-1.00;0.00
110;100.00;11850160.00;0.52;0.81;-0.08;-1.09;0.01
111;0.00;11936284.00;1.65;0.81;0.10;-0.98;0.07
112;100.00;12022404.00;9.48;5.00;-0.91;-1.50;0.00
113;0.00;12108520.00;55.95;4.43;-0.28;-1.56;0.15
114;100.00;12194624.00;185.06;8.38;-0.25;-1.42;0.23
115;100.00;12280716.00;217.99;7.56;0.78;-0.85;0.03
116;0.00;12366844.00;354.50;7.56;-0.35;-0.80;0.00
117;100.00;12452944.00;388.47;6.99;0.86;-0.52;0.00
118;0.00;12539064.00;280.79;3.62;-0.60;-1.63;0.28
119;100.00;12625184.00;320.30;7.12;0.30;-0.43;0.14
120;0.00;12711280.00;301.35;3.74;0.35;-0.51;0.02
121;100.00;12797408.00;361.35;7.77;-1.13;-1.24;0.21
122;0.00;12883500.00;311.28;4.27;0.43;-0.77;0.07
123;100.00;12969616.00;330.66;7.77;-1.40;-1.22;0.22
124;0.00;13055704.00;266.58;3.74;0.54;-0.47;0.20
125;100.00;13141812.00;310.73;7.40;-1.28;-0.92;0.24
126;0.00;13227924.00;292.91;3.90;-0.55;-1.62;0.20
127;100.00;13314028.00;323.80;7.28;-1.04;-0.76;0.28
128;0.00;13400136.00;264.01;3.62;-0.23;-1.62;0.03
129;100.00;13486248.00;310.84;7.16;-0.05;-0.48;0.08
130;0.00;13572352.00;296.59;3.78;0.12;-0.40;0.03
131;0.00;13658456.00;355.69;3.78;0.10;-0.70;0.02
132;0.00;13744560.00;235.44;0.24;-0.02;-0.84;0.04
133;0.00;13830676.00;110.70;0.24;-0.07;-1.00;0.06
