Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;14545012.00;0.30;0.24;-0.00;-1.00;0.00
1;0.00;14631120.00;0.23;0.28;0.00;-1.00;0.00
2;0.00;14717244.00;0.25;0.28;0.00;-1.00;0.00
3;0.00;14803352.00;0.37;0.28;-0.00;-1.00;0.00
4;0.00;14889480.00;0.38;0.24;-0.00;-1.00;0.00
5;0.00;14975580.00;0.50;0.28;-0.00;-1.00;0.00
6;0.00;15061680.00;0.37;0.28;0.00;-1.00;0.00
7;0.00;15147776.00;0.38;0.28;0.00;-0.99;0.00
8;0.00;15233888.00;0.58;0.24;0.00;-1.00;0.00
9;0.00;15319996.00;0.43;0.24;0.00;-1.00;0.00
10;0.00;15406112.00;0.36;0.24;0.00;-1.00;0.01
11;0.00;15492220.00;0.25;0.24;0.00;-1.00;0.00
12;0.00;15578332.00;0.40;0.24;0.00;-1.00;0.00
13;0.00;15664440.00;0.46;0.24;0.00;-0.99;0.00
14;0.00;15750576.00;0.31;0.24;0.00;-1.00;0.00
15;0.00;15836660.00;0.34;0.24;-0.00;-1.00;0.00
16;0.00;15922776.00;0.30;0.24;-0.00;-1.00;0.00
17;0.00;16008896.00;0.23;0.24;0.00;-1.00;0.00
18;0.00;16095000.00;0.15;0.24;-0.00;-1.00;0.00
19;0.00;16181092.00;0.31;0.24;0.00;-1.00;0.00
20;0.00;16267200.00;0.52;0.24;0.00;-1.00;0.01
21;0.00;16353304.00;0.36;0.24;0.00;-1.00;0.00
22;0.00;16439420.00;0.47;0.24;0.00;-0.99;0.00
23;0.00;16525548.00;0.47;0.24;0.00;-1.00;0.00
