Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6550816.00;0.59;0.24;0.00;-1.00;0.00
1;0.00;6723056.00;0.66;0.24;0.00;-1.00;0.00
2;0.00;6809180.00;0.53;0.24;0.00;-1.00;0.00
3;0.00;6895312.00;0.36;0.24;0.00;-0.99;0.00
4;0.00;6981420.00;0.56;0.24;0.00;-1.00;0.00
5;0.00;7067544.00;0.75;0.24;-0.00;-1.00;0.00
6;0.00;7153660.00;0.58;0.28;0.00;-1.00;0.00
7;0.00;7239792.00;0.63;0.28;-0.00;-1.01;0.00
8;0.00;7325920.00;0.58;0.28;0.00;-1.00;0.00
9;0.00;7412040.00;0.69;0.24;0.00;-1.00;0.00
10;0.00;7498148.00;0.77;0.24;-0.00;-1.00;0.00
11;0.00;7584292.00;0.63;0.24;-0.00;-1.01;0.00
12;0.00;7670412.00;0.43;0.24;-0.00;-1.00;0.00
13;0.00;7756552.00;0.57;0.24;-0.00;-1.01;0.00
14;0.00;7842688.00;0.70;0.24;0.00;-1.00;0.00
15;0.00;7928800.00;0.51;0.24;0.00;-0.99;0.00
16;0.00;8014936.00;0.44;0.24;0.00;-1.00;0.00
17;0.00;8101052.00;0.55;0.24;0.00;-1.00;0.00
18;0.00;8187188.00;0.53;0.24;-0.00;-1.00;0.00
19;0.00;8273292.00;0.53;0.24;0.00;-0.99;0.00
20;0.00;8359436.00;0.60;0.24;0.00;-1.00;0.00
21;0.00;8445556.00;0.62;0.24;0.00;-1.00;0.00
22;0.00;8531676.00;0.61;0.24;0.00;-1.00;0.00
23;0.00;8617796.00;0.53;0.24;0.00;-1.00;0.00
24;0.00;8703924.00;0.59;0.24;0.00;-1.00;0.00
25;0.00;8790052.00;0.45;0.24;0.00;-1.00;0.00
26;0.00;8876188.00;0.57;0.24;-0.00;-1.01;0.00
27;0.00;8962292.00;0.62;0.24;0.00;-1.00;0.00
28;0.00;9048416.00;0.49;0.24;0.00;-1.00;0.00
29;0.00;9134536.00;0.57;0.24;-0.00;-1.00;0.00
30;0.00;9220644.00;0.58;0.24;0.00;-0.99;0.00
31;0.00;9306764.00;0.59;0.24;0.00;-1.00;0.00
32;0.00;9392904.00;0.63;0.24;-0.00;-1.00;0.00
33;0.00;9479016.00;0.75;0.24;-0.00;-1.00;0.00
34;0.00;9565132.00;0.55;0.24;0.00;-1.00;0.00
35;0.00;9651260.00;0.43;0.24;-0.00;-1.00;0.00
36;0.00;9737380.00;0.65;0.24;0.00;-1.00;0.00
37;0.00;9823508.00;0.84;0.24;-0.00;-1.00;0.00
38;0.00;9909612.00;0.75;0.24;0.00;-1.00;0.00
39;0.00;9995748.00;0.67;0.24;0.00;-1.00;0.00
40;0.00;10081872.00;0.73;0.24;-0.00;-1.01;0.00
41;0.00;10167992.00;0.82;0.24;0.00;-1.00;0.00
42;0.00;10254124.00;0.60;0.24;0.00;-1.00;0.00
43;0.00;10340236.00;0.64;0.24;-0.00;-1.00;0.00
44;0.00;10426368.00;0.71;0.24;0.00;-1.00;0.00
45;0.00;10512492.00;0.76;0.24;0.00;-1.00;0.00
46;0.00;10598624.00;0.61;0.24;-0.00;-1.01;0.00
47;0.00;10684748.00;0.47;0.24;0.00;-1.00;0.00
48;0.00;10770860.00;0.59;0.24;-0.00;-1.00;0.00
49;0.00;10856992.00;0.58;0.24;-0.00;-1.00;0.00
50;0.00;10943116.00;0.58;0.24;0.00;-1.00;0.00
51;0.00;11029240.00;0.63;0.24;-0.00;-1.00;0.00
52;0.00;11115376.00;0.68;0.24;0.00;-0.99;0.00
53;0.00;11201496.00;0.61;0.24;0.00;-1.00;0.00
54;0.00;11287620.00;0.70;0.24;-0.00;-1.00;0.00
55;0.00;11373740.00;0.66;0.24;0.00;-0.99;0.00
56;0.00;11459884.00;0.60;0.24;0.00;-1.00;0.00
57;0.00;11545988.00;0.66;0.24;0.00;-1.00;0.00
58;0.00;11632108.00;0.73;0.24;-0.00;-1.00;0.00
59;0.00;11718224.00;0.75;0.24;0.00;-1.00;0.00
60;0.00;11804352.00;0.64;0.24;-0.00;-1.00;0.00
61;0.00;11890472.00;0.59;0.24;-0.00;-1.00;0.00
62;0.00;11976600.00;0.77;0.24;0.00;-1.00;0.00
63;0.00;12062708.00;0.79;0.24;-0.00;-1.00;0.00
64;0.00;12148828.00;0.68;0.24;-0.00;-1.00;0.00
65;0.00;12234960.00;0.73;0.24;0.00;-1.00;0.00
66;0.00;12321072.00;0.85;0.24;0.00;-1.00;0.00
67;0.00;12407180.00;0.74;0.24;0.00;-1.00;0.00
68;0.00;12493308.00;0.57;0.24;0.00;-0.99;0.00
