Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;9392960.00;0.51;0.24;0.00;-1.04;0.00
1;0.00;9479064.00;0.51;0.24;0.00;-1.04;0.00
2;0.00;9565168.00;0.49;0.24;0.00;-1.04;0.00
3;0.00;9651276.00;0.58;0.24;0.00;-1.04;0.00
4;1.00;9737380.00;0.51;0.24;0.00;-1.04;0.00
5;2.00;9823492.00;0.43;0.28;0.01;-1.06;0.07
6;3.00;9909584.00;0.52;0.40;0.01;-1.06;0.07
7;4.00;9995692.00;1.67;0.48;-0.01;-1.04;0.02
8;5.00;10081796.00;5.56;0.52;0.05;-1.07;0.00
9;6.00;10167892.00;9.65;0.48;-0.07;-1.05;0.01
10;7.00;10253992.00;14.16;0.52;-0.19;-1.00;0.04
11;8.00;10340104.00;19.17;0.56;-0.10;-1.01;0.08
12;9.00;10426184.00;24.86;0.61;-0.01;-0.98;0.02
13;10.00;10512300.00;30.49;0.61;0.15;-1.07;0.07
14;11.00;10598412.00;35.42;0.65;-0.06;-1.13;0.09
15;12.00;10684492.00;40.63;0.73;-0.24;-1.01;0.01
16;13.00;10770584.00;46.62;0.85;-0.01;-0.99;0.00
17;14.00;10856700.00;53.35;0.89;0.12;-0.88;0.02
18;15.00;10942792.00;60.42;0.97;-0.19;-1.09;0.05
19;16.00;11028892.00;66.00;1.01;-0.02;-1.11;0.02
20;17.00;11114992.00;72.88;1.18;-0.27;-1.32;0.05
21;18.00;11201088.00;81.96;1.30;-0.00;-1.10;0.01
22;19.00;11287188.00;91.07;1.50;0.06;-0.81;0.06
23;20.00;11373280.00;99.98;1.54;0.29;-0.90;0.02
24;21.00;11459388.00;107.71;1.62;0.26;-0.95;0.02
25;22.00;11545496.00;117.41;1.70;0.06;-1.16;0.08
26;23.00;11631576.00;127.91;1.95;-0.23;-0.98;0.00
27;24.00;11717704.00;137.20;2.23;-0.09;-1.28;0.03
28;25.00;11803788.00;146.06;2.31;0.36;-0.85;0.08
29;26.00;11889888.00;155.52;2.52;0.28;-0.97;0.06
30;27.00;11976004.00;165.61;2.48;-0.46;-1.79;0.08
31;28.00;12062096.00;177.82;2.68;0.39;-0.23;0.03
32;29.00;12148228.00;189.20;2.76;-0.48;-1.72;0.08
33;30.00;12234332.00;197.48;3.13;-0.64;-1.30;0.03
34;31.00;12320444.00;208.09;3.66;-0.64;-1.79;0.01
35;32.00;12406564.00;221.57;4.02;0.29;-1.51;0.12
36;33.00;12492672.00;235.14;4.31;-0.49;-0.72;0.11
37;34.00;12578792.00;248.06;4.43;0.94;-0.56;0.07
38;35.00;12664912.00;259.33;4.76;0.62;-1.22;0.05
39;36.00;12751020.00;271.18;5.04;0.89;-0.84;0.01
40;37.00;12837136.00;284.83;5.57;-0.73;-0.88;0.02
41;38.00;12923240.00;300.11;5.61;0.64;-1.61;0.13
42;39.00;13009360.00;313.93;5.85;-1.23;-0.96;0.07
43;40.00;13095480.00;324.55;6.02;-1.38;-1.06;0.00
44;41.00;13181596.00;338.13;6.38;-1.49;-1.26;0.02
45;42.00;13267692.00;353.99;6.71;0.48;-1.66;0.19
46;43.00;13353808.00;367.30;6.99;0.55;-0.60;0.11
47;44.00;13439944.00;377.43;7.77;0.27;-1.52;0.01
48;45.00;13526052.00;391.53;8.17;-1.23;-1.48;0.10
49;46.00;13612160.00;406.06;8.54;-1.37;-1.19;0.01
50;47.00;13698268.00;421.52;8.54;-0.62;-1.50;0.19
51;48.00;13784396.00;436.50;8.95;1.24;-1.01;0.04
52;49.00;13870488.00;449.25;9.68;-1.44;-0.92;0.05
53;50.00;13956620.00;464.34;10.29;1.09;-0.57;0.17
54;51.00;14042736.00;479.32;10.57;-0.41;-1.01;0.23
