Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2240148.00;0.31;0.24;0.00;-0.99;0.00
1;0.00;2326280.00;0.44;0.24;-0.00;-1.00;0.01
2;0.00;2412392.00;0.52;0.24;0.00;-1.00;0.00
3;0.00;2498492.00;0.59;0.24;0.00;-1.00;0.00
4;0.00;2584616.00;0.32;0.24;0.00;-1.00;0.00
5;0.00;2670708.00;0.32;0.24;0.00;-0.99;0.00
6;0.00;2756848.00;0.51;0.24;0.00;-1.00;0.01
7;0.00;2842944.00;0.44;0.24;-0.00;-1.00;0.00
8;0.00;2929036.00;0.39;0.24;0.00;-1.00;0.00
9;0.00;3015152.00;0.40;0.24;0.00;-1.00;0.00
10;0.00;3101260.00;0.36;0.24;0.00;-1.00;0.00
11;0.00;3187376.00;0.40;0.24;0.00;-1.00;0.00
12;0.00;3273496.00;0.51;0.24;0.00;-1.00;0.00
13;0.00;3359604.00;0.39;0.24;0.00;-1.00;0.00
14;0.00;3445704.00;0.38;0.24;0.00;-0.99;0.00
15;0.00;3531828.00;0.32;0.24;-0.00;-1.00;0.00
16;0.00;3617928.00;0.30;0.24;0.00;-0.99;0.00
17;0.00;3704044.00;0.23;0.24;0.00;-0.99;0.01
18;0.00;3790164.00;0.27;0.24;0.00;-1.00;0.00
19;0.00;3876268.00;0.31;0.24;0.00;-1.00;0.00
20;0.00;3962372.00;0.40;0.24;0.01;-0.99;0.00
21;0.00;4048492.00;0.24;0.24;0.00;-1.00;0.00
22;0.00;4134612.00;0.17;0.28;-0.00;-1.00;0.01
23;0.00;4220712.00;0.47;0.28;0.00;-0.99;0.00
24;0.00;4306816.00;0.34;0.28;0.00;-0.99;0.00
25;0.00;4392916.00;0.11;0.28;0.00;-0.99;0.00
26;0.00;4479052.00;0.15;0.28;0.00;-1.00;0.00
27;0.00;4565148.00;0.31;0.28;0.00;-0.99;0.00
28;0.00;4651272.00;0.32;0.24;0.00;-1.00;0.00
29;0.00;4737396.00;0.24;0.24;0.00;-1.00;0.00
30;0.00;4823492.00;0.21;0.24;0.00;-0.99;0.00
31;0.00;4909620.00;0.31;0.24;0.00;-1.00;0.00
32;0.00;4995732.00;0.17;0.24;0.00;-1.00;0.00
33;0.00;5081844.00;0.43;0.24;0.00;-1.00;0.00
34;0.00;5167952.00;0.37;0.24;0.00;-1.00;0.00
35;0.00;5254064.00;0.40;0.24;0.00;-1.00;0.00
36;0.00;5340184.00;0.42;0.24;-0.00;-1.00;0.00
37;0.00;5426300.00;0.29;0.28;0.00;-1.01;0.00
38;0.00;5512404.00;0.25;0.28;0.00;-1.00;0.00
39;0.00;5598524.00;0.43;0.28;-0.00;-1.00;0.00
40;0.00;5684616.00;0.43;0.24;0.00;-1.00;0.00
41;0.00;5770724.00;0.30;0.24;0.00;-0.99;0.00
42;0.00;5856840.00;0.32;0.24;0.00;-1.00;0.00
43;0.00;5942940.00;0.22;0.24;0.00;-1.00;0.00
44;0.00;6029044.00;0.31;0.24;0.00;-1.00;0.00
45;0.00;6115152.00;0.43;0.24;0.00;-1.00;0.00
46;0.00;6201260.00;0.34;0.24;-0.00;-1.00;0.01
47;0.00;6287356.00;0.28;0.24;0.00;-1.00;0.00
48;0.00;6373464.00;0.27;0.24;0.00;-1.00;0.01
49;0.00;6459568.00;0.31;0.24;0.00;-1.00;0.00
50;0.00;6545668.00;0.34;0.24;0.00;-1.00;0.00
51;0.00;6717888.00;0.23;0.24;0.00;-1.00;0.00
52;0.00;6803992.00;0.41;0.24;0.00;-1.01;0.00
53;0.00;6890104.00;0.20;0.24;0.00;-1.00;0.00
54;0.00;6976228.00;0.16;0.24;0.00;-1.00;0.00
55;0.00;7062308.00;0.42;0.24;0.00;-0.99;0.00
56;0.00;7148428.00;0.51;0.24;0.00;-1.00;0.00
57;0.00;7234552.00;0.43;0.24;-0.00;-1.01;0.00
58;0.00;7320660.00;0.46;0.24;0.00;-1.00;0.00
59;0.00;7406776.00;0.34;0.24;-0.00;-1.00;0.01
60;0.00;7492884.00;0.25;0.24;0.00;-1.00;0.00
61;0.00;7578984.00;0.24;0.24;0.00;-1.00;0.00
62;0.00;7665104.00;0.34;0.24;-0.00;-1.00;0.00
63;9.00;7751228.00;0.31;0.44;0.03;-1.04;0.10
64;19.00;7837352.00;1.65;1.13;-0.37;-0.94;0.08
65;29.00;7923456.00;17.76;2.31;-0.20;-1.16;0.03
66;39.00;8009564.00;78.29;4.43;-0.17;-1.31;0.03
67;49.00;8095680.00;193.41;7.20;-1.38;-1.13;0.07
68;59.00;8181780.00;335.90;9.52;1.25;-0.54;0.00
69;69.00;8267880.00;455.16;10.74;0.16;-0.98;0.18
70;79.00;8354000.00;489.59;10.66;-1.32;-0.86;0.19
71;89.00;8440120.00;491.22;10.37;1.15;-0.22;0.02
72;100.00;8526224.00;489.88;10.53;0.70;-1.07;0.07
73;100.00;8612332.00;488.00;10.17;-1.54;-0.92;0.08
