Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.40;0.00;-0.01;-1.04;-0.00
1;0.00;0.44;0.00;-0.00;-1.04;-0.00
2;0.00;0.29;0.00;-0.01;-1.05;-0.01
3;0.00;0.55;0.00;-0.01;-1.04;-0.01
4;0.00;0.67;0.00;-0.00;-1.04;-0.01
5;0.00;0.43;0.00;-0.01;-1.05;-0.01
6;0.00;0.44;0.00;-0.00;-1.04;-0.00
7;0.00;0.50;0.00;-0.01;-1.05;-0.00
8;0.00;0.55;0.00;-0.01;-1.04;-0.00
9;0.00;0.40;0.00;-0.01;-1.04;-0.01
10;0.00;0.44;0.00;-0.00;-1.04;-0.01
11;0.00;0.38;0.00;-0.01;-1.04;-0.01
12;0.00;0.33;0.00;-0.01;-1.04;-0.01
13;0.00;0.49;0.00;-0.01;-1.04;-0.00
14;0.00;0.56;0.00;-0.01;-1.04;-0.01
15;0.00;0.54;0.00;-0.01;-1.04;-0.00
16;0.00;0.68;0.00;-0.00;-1.04;-0.00
17;0.00;0.66;0.00;-0.00;-1.04;-0.00
18;0.00;0.56;0.00;-0.00;-1.04;-0.00
19;0.00;0.50;0.00;-0.01;-1.04;-0.00
20;0.00;0.55;0.00;-0.00;-1.04;-0.00
21;0.00;0.50;0.00;-0.01;-1.04;-0.00
22;0.00;0.58;0.00;-0.01;-1.05;-0.01
23;0.00;0.64;0.00;-0.01;-1.04;-0.01
24;0.00;0.52;0.00;-0.00;-1.04;-0.00
25;0.00;0.68;0.00;-0.01;-1.04;-0.01
26;0.00;0.68;0.00;-0.01;-1.04;-0.01
27;0.00;0.66;0.00;-0.01;-1.04;-0.01
28;0.00;0.51;0.00;-0.01;-1.04;-0.01
29;0.00;0.55;0.00;-0.01;-1.04;-0.00
30;0.00;0.64;0.00;-0.01;-1.04;-0.01
31;0.00;0.51;0.00;-0.00;-1.03;-0.00
32;0.00;0.38;0.00;-0.00;-1.03;-0.00
33;0.00;0.27;0.00;-0.01;-1.04;-0.00
34;0.00;0.34;0.00;-0.01;-1.04;-0.00
35;0.00;0.51;0.00;-0.01;-1.04;-0.00
36;0.00;0.54;0.00;-0.01;-1.04;-0.00
37;0.00;0.73;0.00;-0.01;-1.04;-0.00
38;0.00;0.66;0.00;-0.00;-1.04;-0.00
39;0.00;0.63;0.00;-0.01;-1.04;-0.00
40;0.00;0.49;0.00;-0.01;-1.04;-0.01
41;0.00;0.49;0.00;-0.00;-1.03;-0.00
42;0.00;0.62;0.00;-0.01;-1.03;-0.01
43;0.00;0.45;0.00;-0.00;-1.04;-0.00
44;0.00;0.41;0.00;-0.00;-1.03;-0.00
45;0.00;0.52;0.00;-0.01;-1.04;-0.01
46;0.00;0.68;0.00;-0.00;-1.03;-0.00
47;0.00;0.73;0.00;-0.01;-1.04;-0.00
48;0.00;0.51;0.00;-0.01;-1.04;-0.00
49;0.00;0.53;0.00;-0.01;-1.04;-0.01
50;0.00;0.54;0.00;-0.01;-1.04;-0.00
51;0.00;0.45;0.00;-0.01;-1.04;-0.01
52;0.00;0.49;0.00;-0.01;-1.04;-0.00
53;0.00;0.58;0.00;-0.00;-1.04;-0.00
54;0.00;0.48;0.00;-0.00;-1.04;-0.01
55;0.00;0.75;0.00;-0.01;-1.04;-0.01
56;0.00;0.58;0.00;-0.01;-1.04;-0.01
57;0.00;0.39;0.00;-0.01;-1.04;-0.00
58;0.00;0.51;0.00;-0.00;-1.04;-0.00
59;0.00;0.59;0.00;-0.01;-1.04;-0.00
60;0.00;0.67;0.00;-0.01;-1.04;-0.01
61;0.00;0.62;0.00;-0.00;-1.04;-0.01
62;0.00;0.52;0.00;-0.01;-1.04;-0.00
63;0.00;0.64;0.00;-0.01;-1.04;-0.00
64;0.00;0.59;0.00;-0.01;-1.04;-0.01
65;0.00;0.32;0.00;-0.01;-1.06;-0.01
66;0.00;0.55;0.00;-0.00;-1.04;-0.00
67;0.00;0.68;0.00;-0.01;-1.04;-0.00
68;0.00;0.63;0.00;-0.01;-1.04;-0.01
69;0.00;0.52;0.00;-0.01;-1.04;-0.01
70;0.00;0.55;0.00;-0.01;-1.04;-0.00
71;0.00;0.55;0.00;-0.01;-1.04;-0.00
72;40.00;0.63;0.00;-0.00;-1.04;-0.01
73;45.00;0.81;0.00;-0.01;-1.04;-0.01
74;50.00;0.73;0.01;0.00;-1.05;0.10
75;55.00;0.49;0.03;-0.03;-1.16;-0.27
76;60.00;0.61;0.04;-0.03;-1.07;-0.15
