Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;24820500.00;0.63;0.24;0.00;-0.99;0.00
1;0.00;24906620.00;0.52;0.24;0.00;-1.00;0.00
2;0.00;24992732.00;0.43;0.24;0.00;-1.00;0.00
3;0.00;25078868.00;0.20;0.20;0.00;-1.00;0.00
4;0.00;25164972.00;0.31;0.20;0.00;-0.99;0.00
5;0.00;25251116.00;0.56;0.20;-0.00;-1.00;0.00
6;0.00;25337220.00;0.66;0.24;0.00;-1.00;0.00
7;0.00;25423348.00;0.62;0.24;0.00;-1.00;0.00
8;0.00;25509476.00;0.36;0.24;0.00;-1.00;0.00
9;0.00;25595576.00;0.58;0.24;0.00;-0.99;0.00
10;0.00;25681708.00;0.86;0.24;0.00;-1.00;0.00
11;0.00;25767816.00;0.68;0.24;0.00;-1.00;0.00
12;0.00;25853940.00;0.38;0.24;0.00;-1.00;0.00
13;0.00;25940064.00;0.54;0.24;-0.00;-1.00;0.00
14;9.00;26026168.00;0.68;0.61;-0.05;-1.08;0.20
15;9.00;26112312.00;2.77;0.73;0.09;-1.04;0.07
16;9.00;26198400.00;14.51;0.81;0.16;-0.97;0.08
17;9.00;26284516.00;26.63;0.56;0.11;-0.94;0.01
18;9.00;26370636.00;33.76;0.56;-0.11;-0.93;0.03
19;19.00;26456720.00;37.76;0.97;0.14;-0.81;0.06
20;19.00;26542856.00;49.70;1.30;0.04;-1.21;0.09
21;19.00;26628964.00;82.61;1.58;-0.02;-0.78;0.00
22;19.00;26801196.00;106.23;1.46;0.18;-0.54;0.04
23;29.00;26887304.00;108.16;1.99;0.16;-0.96;0.03
24;29.00;26973428.00;129.44;2.31;-0.65;-1.41;0.04
25;29.00;27059536.00;181.77;2.76;0.16;-0.39;0.18
26;29.00;27145644.00;204.70;2.80;0.61;-0.39;0.11
27;29.00;27231780.00;207.63;3.09;0.16;-1.28;0.13
28;39.00;27317876.00;208.04;4.15;-0.72;-0.79;0.00
29;39.00;27403988.00;230.29;5.12;0.90;-0.76;0.16
30;39.00;27490128.00;298.80;5.90;0.54;-0.94;0.08
31;39.00;27576236.00;332.42;5.81;-0.54;-1.01;0.01
32;39.00;27662356.00;336.07;5.57;-1.06;-1.43;0.13
33;39.00;27748444.00;335.82;5.69;-0.36;-0.80;0.07
34;49.00;27834556.00;335.84;7.32;0.45;-1.13;0.05
35;49.00;27920688.00;360.30;9.19;-1.40;-0.70;0.17
36;49.00;28006780.00;441.42;10.53;0.93;-0.43;0.17
