Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;10411652.00;0.33;0.24;0.00;-1.04;0.00
1;0.00;10497772.00;0.42;0.24;-0.00;-1.04;0.00
2;0.00;10583892.00;0.35;0.24;0.00;-1.04;0.00
3;0.00;10670016.00;0.34;0.24;0.00;-1.04;0.00
4;0.00;10756124.00;0.38;0.20;0.00;-1.04;0.00
5;0.00;10842252.00;0.23;0.20;0.00;-1.04;0.00
6;0.00;10928396.00;0.25;0.20;0.00;-1.04;0.00
7;0.00;11014484.00;0.37;0.24;0.00;-1.04;0.00
8;0.00;11100616.00;0.49;0.24;0.00;-1.04;0.00
9;0.00;11186752.00;0.47;0.24;0.00;-1.04;0.00
10;0.00;11272852.00;0.39;0.24;0.00;-1.03;0.00
11;0.00;11358984.00;0.37;0.24;-0.00;-1.04;0.00
12;0.00;11445104.00;0.40;0.24;0.00;-1.03;0.00
13;0.00;11531216.00;0.47;0.24;-0.00;-1.04;0.00
14;0.00;11617348.00;0.40;0.24;0.00;-1.04;0.00
15;0.00;11703452.00;0.39;0.24;0.00;-1.04;0.00
16;0.00;11789592.00;0.36;0.24;0.00;-1.04;0.00
17;0.00;11875700.00;0.29;0.24;0.00;-1.03;0.00
18;0.00;11961840.00;0.32;0.24;0.00;-1.04;0.00
19;0.00;12047992.00;0.57;0.24;-0.00;-1.04;0.00
20;0.00;12134096.00;0.51;0.24;0.00;-1.04;0.00
21;0.00;12220216.00;0.12;0.24;-0.00;-1.04;0.00
22;0.00;12306336.00;0.22;0.24;0.00;-1.03;0.00
23;0.00;12392456.00;0.27;0.24;0.00;-1.04;0.00
24;0.00;12478580.00;0.35;0.24;0.00;-1.04;0.00
25;0.00;12564708.00;0.40;0.24;0.00;-1.04;0.00
26;0.00;12650828.00;0.53;0.24;0.00;-1.04;0.00
27;0.00;12736932.00;0.55;0.24;-0.00;-1.04;0.00
28;0.00;12823052.00;0.40;0.24;-0.00;-1.05;0.00
29;0.00;12909176.00;0.25;0.24;0.00;-1.04;0.00
30;0.00;12995288.00;0.32;0.24;0.00;-1.03;0.00
31;0.00;13081416.00;0.47;0.24;0.00;-1.04;0.00
32;0.00;13167536.00;0.53;0.20;0.00;-1.04;0.00
33;0.00;13253660.00;0.58;0.20;-0.00;-1.04;0.00
34;0.00;13339792.00;0.59;0.20;-0.00;-1.04;0.00
35;0.00;13425912.00;0.48;0.24;0.00;-1.04;0.01
36;0.00;13512008.00;0.39;0.24;-0.00;-1.04;0.00
37;0.00;13598132.00;0.27;0.24;0.00;-1.04;0.00
38;0.00;13684264.00;0.40;0.24;0.00;-1.04;0.00
39;0.00;13770396.00;0.21;0.24;0.00;-1.04;0.00
40;0.00;13856520.00;0.06;0.24;-0.00;-1.04;0.00
41;0.00;13942644.00;0.13;0.20;0.00;-1.04;0.00
42;0.00;14028780.00;0.36;0.20;-0.00;-1.05;0.00
43;0.00;14114888.00;0.31;0.20;0.00;-1.04;0.00
44;0.00;14201004.00;0.33;0.24;0.00;-1.04;0.00
45;0.00;14287132.00;0.21;0.24;-0.00;-1.04;0.00
46;0.00;14373240.00;0.41;0.24;0.00;-1.04;0.00
47;0.00;14459368.00;0.48;0.24;0.00;-1.04;0.00
48;0.00;14545488.00;0.26;0.24;-0.00;-1.04;0.00
49;0.00;14631608.00;0.40;0.24;0.00;-1.04;0.00
50;0.00;14717728.00;0.36;0.24;0.00;-1.04;0.00
51;0.00;14803856.00;0.36;0.24;-0.00;-1.04;0.00
52;0.00;14889980.00;0.34;0.24;0.00;-1.04;0.00
53;0.00;14976112.00;0.41;0.24;-0.00;-1.04;0.00
54;0.00;15062240.00;0.48;0.20;0.00;-1.04;0.00
55;0.00;15148392.00;0.52;0.20;0.00;-1.04;0.00
56;0.00;15234508.00;0.56;0.20;0.00;-1.03;0.00
57;0.00;15320624.00;0.64;0.24;0.00;-1.06;0.00
58;0.00;15406752.00;0.52;0.24;-0.00;-1.04;0.00
59;0.00;15492880.00;0.40;0.24;-0.00;-1.04;0.00
60;0.00;15579000.00;0.30;0.24;-0.00;-1.04;0.00
61;0.00;15665120.00;0.25;0.24;0.00;-1.03;0.00
62;0.00;15751236.00;0.28;0.24;-0.00;-1.03;0.00
63;0.00;15837348.00;0.36;0.24;0.00;-1.03;0.00
64;0.00;15923468.00;0.39;0.24;0.00;-1.04;0.00
65;0.00;16009572.00;0.37;0.24;0.00;-1.04;0.00
66;0.00;16095700.00;0.25;0.24;0.00;-1.04;0.00
67;0.00;16181820.00;0.40;0.24;0.00;-1.04;0.00
68;0.00;16267936.00;0.51;0.24;0.00;-1.03;0.00
69;0.00;16354052.00;0.43;0.24;0.00;-1.04;0.00
70;0.00;16440168.00;0.26;0.24;0.00;-1.04;0.00
71;0.00;16526276.00;0.38;0.24;0.00;-1.04;0.00
72;0.00;16612404.00;0.27;0.24;0.00;-1.04;0.00
73;0.00;16698516.00;0.19;0.24;-0.00;-1.04;0.00
74;0.00;16784632.00;0.48;0.24;0.00;-1.04;0.00
75;0.00;16870740.00;0.58;0.24;0.00;-1.04;0.00
76;0.00;16956856.00;0.47;0.24;0.00;-1.04;0.00
77;0.00;17042984.00;0.39;0.24;0.00;-1.04;0.00
78;0.00;17129108.00;0.45;0.24;-0.00;-1.04;0.00
79;0.00;17215212.00;0.54;0.24;0.00;-1.04;0.00
80;0.00;17301336.00;0.39;0.24;0.00;-1.04;0.00
81;0.00;17387464.00;0.40;0.24;0.00;-1.04;0.00
82;0.00;17473564.00;0.38;0.24;0.00;-1.03;0.00
