Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4847324.00;0.87;0.12;0.00;-1.00;0.00
1;0.00;4933464.00;0.58;0.12;0.00;-1.00;0.00
2;0.00;5019560.00;0.48;0.12;0.00;-1.00;0.00
3;0.00;5105676.00;0.54;0.12;0.00;-1.00;0.00
4;0.00;5191788.00;0.64;0.12;0.00;-1.00;0.00
5;0.00;5277900.00;0.56;0.12;0.00;-1.00;0.00
6;0.00;5364012.00;0.64;0.12;0.00;-0.99;0.00
7;0.00;5450128.00;0.66;0.12;0.00;-1.00;0.00
8;0.00;5536252.00;0.66;0.12;0.00;-1.00;0.00
9;0.00;5622368.00;0.64;0.12;0.00;-1.00;0.00
10;2.00;5708480.00;0.60;0.12;0.00;-0.99;0.00
11;2.00;5794624.00;0.67;0.12;0.00;-1.00;0.00
12;2.00;5880736.00;0.57;0.12;0.00;-1.00;0.00
13;2.00;5966836.00;0.61;0.12;0.00;-1.00;0.00
14;2.00;6052952.00;0.59;0.12;0.00;-1.00;0.00
15;2.00;6139060.00;0.45;0.16;0.00;-1.00;0.00
16;2.00;6225176.00;0.52;0.16;0.00;-1.00;0.00
17;2.00;6311288.00;0.57;0.16;0.00;-1.00;0.00
18;2.00;6397400.00;0.71;0.12;0.00;-1.00;0.00
19;2.00;6483516.00;0.61;0.12;0.01;-1.00;0.00
20;2.00;6569616.00;0.70;0.12;0.00;-1.00;0.00
21;2.00;6741836.00;0.62;0.12;0.00;-1.00;0.00
22;2.00;6827952.00;0.60;0.12;0.00;-1.00;0.00
23;2.00;6914084.00;0.52;0.12;-0.00;-1.01;0.01
24;2.00;7000176.00;0.48;0.12;0.00;-1.00;0.00
25;3.00;7086276.00;0.42;0.12;0.00;-1.00;0.00
26;3.00;7172384.00;0.47;0.12;-0.00;-1.00;0.00
27;3.00;7258488.00;0.45;0.12;0.00;-1.00;0.00
28;3.00;7344608.00;0.58;0.12;0.00;-1.00;0.00
29;3.00;7430728.00;0.68;0.12;0.00;-1.00;0.00
30;3.00;7516840.00;0.61;0.12;0.00;-1.00;0.00
31;3.00;7602968.00;0.73;0.12;-0.00;-1.00;0.00
32;3.00;7689080.00;0.83;0.12;0.00;-1.00;0.00
33;3.00;7775228.00;0.75;0.12;0.00;-1.00;0.00
34;3.00;7861316.00;0.57;0.12;0.00;-1.00;0.00
35;3.00;7947428.00;0.53;0.12;0.00;-1.00;0.00
36;3.00;8033548.00;0.47;0.12;0.00;-1.00;0.00
37;3.00;8119648.00;0.53;0.12;0.00;-0.99;0.00
38;4.00;8205772.00;0.48;0.12;0.00;-1.00;0.00
39;4.00;8291884.00;0.59;0.12;0.00;-1.00;0.00
40;4.00;8378016.00;0.55;0.12;0.00;-1.00;0.00
41;4.00;8464140.00;0.56;0.12;0.00;-1.00;0.00
42;4.00;8550232.00;0.68;0.12;0.00;-1.00;0.00
43;4.00;8636340.00;0.50;0.12;0.00;-0.99;0.00
44;4.00;8722476.00;0.47;0.12;0.00;-1.00;0.00
45;4.00;8808592.00;0.47;0.12;-0.00;-1.00;0.00
46;4.00;8894720.00;0.64;0.12;0.00;-1.00;0.00
47;4.00;8980828.00;0.79;0.12;0.00;-1.00;0.00
48;4.00;9066936.00;0.66;0.12;0.00;-1.00;0.00
49;4.00;9153060.00;0.58;0.12;0.00;-1.00;0.00
50;4.00;9239184.00;0.62;0.12;0.00;-1.00;0.00
51;4.00;9325308.00;0.56;0.12;-0.00;-1.00;0.01
52;5.00;9411412.00;0.58;0.12;0.00;-0.99;0.00
53;5.00;9497528.00;0.62;0.12;0.00;-1.00;0.00
54;5.00;9583652.00;0.56;0.12;0.00;-1.00;0.00
55;5.00;9669760.00;0.50;0.12;0.00;-0.99;0.00
56;5.00;9755900.00;0.53;0.12;0.00;-1.00;0.00
57;5.00;9842008.00;0.50;0.12;0.00;-1.00;0.00
58;5.00;9928124.00;0.61;0.12;0.00;-1.00;0.00
59;5.00;10014268.00;0.51;0.12;0.00;-1.00;0.00
60;5.00;10100376.00;0.62;0.12;0.00;-1.00;0.00
61;5.00;10186488.00;0.62;0.12;0.00;-1.00;0.00
62;5.00;10272596.00;0.74;0.12;0.00;-0.99;0.00
63;5.00;10358720.00;0.84;0.12;0.00;-1.00;0.00
64;5.00;10444840.00;0.70;0.12;0.00;-1.00;0.00
65;0.00;10530948.00;0.48;0.12;0.00;-0.99;0.00
66;0.00;10617064.00;0.46;0.12;0.00;-0.99;0.00
67;0.00;10703180.00;0.46;0.12;0.00;-0.99;0.00
