Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3007012.00;0.30;0.24;0.00;-1.04;0.00
1;0.00;3093104.00;0.41;0.24;-0.00;-1.04;0.00
2;0.00;3179212.00;0.37;0.24;0.00;-1.04;0.00
3;0.00;3265328.00;0.27;0.24;-0.00;-1.04;0.00
4;0.00;3351440.00;0.25;0.24;-0.00;-1.04;0.00
5;0.00;3437540.00;0.27;0.24;-0.00;-1.04;0.00
6;0.00;3523652.00;0.28;0.24;-0.00;-1.05;0.00
7;0.00;3609756.00;0.27;0.24;0.00;-1.04;0.00
8;0.00;3695860.00;0.27;0.24;-0.00;-1.04;0.00
9;0.00;3781980.00;0.30;0.24;-0.00;-1.04;0.00
10;0.00;3868072.00;0.22;0.24;-0.00;-1.03;0.00
11;0.00;3954188.00;0.15;0.24;0.00;-1.04;0.00
12;0.00;4040292.00;0.23;0.24;-0.00;-1.04;0.00
13;0.00;4126404.00;0.23;0.24;0.00;-1.04;0.00
14;0.00;4212512.00;0.17;0.24;0.00;-1.04;0.00
15;0.00;4298612.00;0.08;0.24;0.00;-1.04;0.00
16;0.00;4384720.00;0.13;0.24;0.00;-1.04;0.00
17;0.00;4470832.00;0.11;0.24;-0.00;-1.04;0.00
18;0.00;4556932.00;0.21;0.24;0.00;-1.04;0.00
19;0.00;4643048.00;0.33;0.24;-0.00;-1.04;0.00
20;0.00;4729172.00;0.37;0.24;-0.00;-1.04;0.00
21;0.00;4815248.00;0.41;0.24;0.00;-1.03;0.00
22;0.00;4901368.00;0.22;0.24;-0.00;-1.04;0.00
23;0.00;4987492.00;0.22;0.24;-0.00;-1.04;0.00
24;0.00;5073580.00;0.34;0.24;0.00;-1.04;0.00
25;0.00;5159704.00;0.25;0.24;0.00;-1.04;0.00
26;0.00;5245812.00;0.02;0.24;-0.00;-1.04;0.00
27;0.00;5331916.00;-0.13;0.24;0.00;-1.04;0.00
28;0.00;5418028.00;-0.20;0.24;-0.00;-1.04;0.00
29;0.00;5504140.00;-0.29;0.24;-0.00;-1.04;0.00
30;0.00;5590252.00;-0.40;0.24;-0.00;-1.04;0.00
31;0.00;5676368.00;-0.48;0.24;0.00;-1.04;0.00
32;0.00;5762488.00;-0.56;0.24;0.00;-1.04;0.00
33;0.00;5848604.00;-0.47;0.24;-0.00;-1.04;0.00
34;0.00;5934704.00;-0.28;0.24;-0.00;-1.04;0.00
35;0.00;6020816.00;-0.15;0.24;0.00;-1.04;0.00
36;0.00;6106920.00;-0.30;0.24;-0.00;-1.04;0.00
37;0.00;6193028.00;-0.36;0.24;0.00;-1.03;0.00
38;0.00;6279136.00;-0.40;0.24;-0.00;-1.04;0.00
39;0.00;6365252.00;-0.45;0.24;0.00;-1.04;0.00
40;0.00;6451356.00;-0.46;0.24;0.00;-1.04;0.00
41;0.00;6537468.00;-0.26;0.24;-0.00;-1.04;0.00
42;0.00;6709680.00;-0.31;0.24;0.00;-1.04;0.00
43;0.00;6795780.00;-0.23;0.24;0.00;-1.04;0.00
44;0.00;6881880.00;-0.20;0.24;0.00;-1.04;0.00
45;0.00;6968000.00;-0.43;0.24;-0.00;-1.04;0.00
46;0.00;7054088.00;-0.50;0.24;0.00;-1.04;0.00
47;0.00;7140184.00;-0.23;0.24;-0.00;-1.04;0.00
48;0.00;7226288.00;-0.25;0.24;-0.00;-1.04;0.00
49;0.00;7312384.00;-0.39;0.24;0.00;-1.03;0.00
50;0.00;7398516.00;-0.14;0.24;0.00;-1.04;0.00
51;0.00;7484632.00;-0.07;0.24;0.00;-1.04;0.00
52;0.00;7570732.00;-0.19;0.24;0.00;-1.04;0.00
53;0.00;7656832.00;-0.34;0.24;-0.00;-1.04;0.00
54;0.00;7742948.00;-0.29;0.24;-0.00;-1.04;0.01
55;0.00;7829080.00;-0.36;0.24;0.00;-1.04;0.00
56;0.00;7915164.00;-0.15;0.24;-0.00;-1.04;0.00
57;0.00;8001280.00;-0.12;0.24;-0.00;-1.04;0.00
58;0.00;8087384.00;-0.28;0.24;0.00;-1.04;0.00
59;0.00;8173492.00;-0.17;0.24;0.00;-1.03;0.00
60;0.00;8259608.00;-0.30;0.28;0.00;-1.04;0.00
61;0.00;8345736.00;-0.45;0.28;-0.00;-1.04;0.00
62;0.00;8431860.00;-0.42;0.28;0.00;-1.04;0.00
63;0.00;8517956.00;-0.45;0.24;0.00;-1.03;0.00
64;0.00;8604064.00;-0.53;0.24;0.00;-1.04;0.00
65;0.00;8690196.00;-0.53;0.24;0.00;-1.03;0.00
66;0.00;8776312.00;-0.27;0.24;-0.00;-1.04;0.00
67;0.00;8862416.00;-0.17;0.24;0.00;-1.04;0.00
68;0.00;8948544.00;-0.32;0.24;0.00;-1.04;0.00
69;0.00;9034632.00;-0.49;0.24;-0.00;-1.04;0.00
70;0.00;9120736.00;-0.41;0.24;-0.00;-1.04;0.00
71;0.00;9206844.00;-0.40;0.24;0.00;-1.03;0.00
72;0.00;9292952.00;-0.22;0.24;-0.00;-1.04;0.00
73;0.00;9379052.00;-0.13;0.24;0.00;-1.04;0.00
74;0.00;9465160.00;-0.10;0.24;-0.00;-1.04;0.00
75;0.00;9551252.00;-0.14;0.24;0.00;-1.04;0.00
76;0.00;9637368.00;-0.34;0.24;0.00;-1.04;0.00
77;0.00;9723464.00;-0.38;0.24;0.00;-1.04;0.00
78;0.00;9809588.00;-0.33;0.24;0.00;-1.04;0.00
79;0.00;9895688.00;-0.12;0.24;-0.00;-1.04;0.00
80;0.00;9981800.00;0.01;0.24;0.00;-1.04;0.00
81;0.00;10067896.00;0.06;0.24;0.00;-1.03;0.00
82;0.00;10154008.00;0.08;0.24;-0.00;-1.04;0.00
83;0.00;10240112.00;-0.06;0.24;0.00;-1.04;0.00
84;0.00;10326216.00;-0.11;0.24;0.00;-1.03;0.00
85;0.00;10412332.00;-0.16;0.24;0.00;-1.03;0.00
86;0.00;10498416.00;-0.19;0.24;0.00;-1.03;0.00
87;0.00;10584528.00;-0.07;0.24;-0.00;-1.04;0.00
88;0.00;10670632.00;0.04;0.24;0.00;-1.04;0.00
89;0.00;10756744.00;-0.08;0.24;-0.00;-1.04;0.01
90;0.00;10842836.00;-0.15;0.24;-0.00;-1.05;0.00
91;0.00;10928956.00;-0.08;0.24;0.00;-1.04;0.00
92;0.00;11015072.00;-0.02;0.24;-0.00;-1.04;0.00
93;0.00;11101184.00;-0.05;0.24;-0.00;-1.04;0.00
94;0.00;11187288.00;-0.33;0.24;-0.00;-1.05;0.00
95;0.00;11273392.00;-0.33;0.24;0.00;-1.04;0.00
96;0.00;11359500.00;-0.23;0.24;0.00;-1.03;0.00
97;0.00;11445600.00;-0.22;0.24;0.00;-1.04;0.00
98;0.00;11531708.00;-0.07;0.24;0.00;-1.03;0.00
99;0.00;11617816.00;-0.00;0.24;-0.00;-1.04;0.00
100;0.00;11703928.00;0.14;0.24;0.00;-1.04;0.00
101;0.00;11790064.00;-0.03;0.24;0.00;-1.04;0.00
102;0.00;11876132.00;-0.40;0.24;-0.00;-1.05;0.00
103;0.00;11962248.00;-0.22;0.24;-0.00;-1.04;0.00
104;0.00;12048376.00;-0.06;0.24;-0.00;-1.04;0.00
105;0.00;12134464.00;-0.40;0.24;-0.00;-1.04;0.00
106;0.00;12220572.00;-0.24;0.24;0.00;-1.04;0.00
107;0.00;12306676.00;0.00;0.24;0.00;-1.04;0.00
108;0.00;12392792.00;-0.06;0.24;-0.00;-1.04;0.00
109;0.00;12478896.00;-0.12;0.24;-0.00;-1.04;0.00
110;0.00;12565004.00;-0.05;0.24;0.00;-1.04;0.00
111;0.00;12651108.00;-0.08;0.24;0.00;-1.04;0.00
112;0.00;12737220.00;-0.25;0.24;0.00;-1.03;0.00
113;0.00;12823316.00;-0.23;0.24;0.00;-1.04;0.00
114;1.00;12909424.00;-0.14;0.24;0.00;-1.03;0.00
115;2.00;12995532.00;-0.25;0.28;-0.00;-1.04;0.08
116;3.00;13081644.00;-0.06;0.36;0.00;-1.03;0.01
117;4.00;13167756.00;1.47;0.40;0.01;-1.04;0.01
118;5.00;13253860.00;5.01;0.44;0.03;-1.01;0.00
119;6.00;13339968.00;8.83;0.44;0.14;-1.00;0.03
120;7.00;13426068.00;13.41;0.52;-0.09;-1.09;0.05
121;8.00;13512180.00;18.43;0.52;-0.11;-1.09;0.12
122;9.00;13598300.00;24.08;0.56;-0.15;-1.07;0.05
123;10.00;13684412.00;29.75;0.61;0.17;-1.06;0.10
124;11.00;13770540.00;34.64;0.69;-0.12;-1.12;0.05
125;12.00;13856640.00;40.04;0.77;-0.22;-1.08;0.07
126;13.00;13942732.00;45.76;0.81;-0.07;-1.12;0.01
127;14.00;14028860.00;51.88;0.89;0.29;-1.13;0.04
128;15.00;14114964.00;58.30;1.01;-0.23;-1.12;0.07
129;16.00;14201068.00;64.06;1.09;-0.02;-0.87;0.04
130;17.00;14287184.00;70.99;1.13;-0.14;-1.20;0.06
131;18.00;14373280.00;79.20;1.13;-0.07;-0.98;0.04
132;19.00;14459400.00;87.91;1.22;-0.10;-1.00;0.04
133;20.00;14545496.00;96.57;1.34;0.30;-0.78;0.01
134;21.00;14631604.00;104.27;1.46;0.26;-0.90;0.02
135;22.00;14717736.00;114.26;1.70;-0.26;-1.07;0.03
136;23.00;14803828.00;124.75;1.95;0.18;-1.15;0.07
137;24.00;14889976.00;133.87;2.19;-0.40;-1.11;0.03
138;25.00;14976040.00;142.12;2.23;-0.43;-0.86;0.01
139;26.00;15062148.00;151.27;2.40;-0.58;-0.98;0.01
140;27.00;15148272.00;161.76;2.56;0.16;-1.12;0.02
141;28.00;15234372.00;172.98;2.76;-0.18;-0.91;0.01
142;29.00;15320488.00;183.37;2.80;0.69;-1.00;0.01
143;30.00;15406600.00;191.39;2.92;0.48;-1.02;0.03
