Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;3539872.00;0;0.16;-0.00;-1.00;0.00
1;0;3625972.00;1;0.16;-0.00;-1.00;0.00
2;0;3712068.00;1;0.16;-0.00;-1.00;0.00
3;1;3798180.00;0;0.20;-0.00;-1.00;0.00
4;2;3884268.00;0;0.20;-0.00;-1.00;0.00
5;3;3970376.00;0;0.24;-0.00;-1.00;0.00
6;4;4056472.00;0;0.20;-0.00;-1.00;0.01
7;5;4142572.00;1;0.20;-0.00;-1.00;0.00
8;6;4228672.00;0;0.16;-0.00;-1.00;0.00
9;7;4314768.00;1;0.20;-0.00;-1.00;0.00
10;8;4400868.00;1;0.20;-0.00;-1.01;0.00
11;9;4486968.00;1;0.24;-0.00;-1.00;0.00
12;10;4573056.00;1;0.24;-0.00;-1.00;0.00
13;11;4659168.00;1;0.24;-0.00;-1.01;0.00
14;12;4745252.00;1;0.24;-0.00;-1.00;0.00
15;13;4831340.00;1;0.24;0.00;-1.00;0.00
16;14;4917432.00;0;0.24;-0.01;-1.00;0.00
17;15;5003548.00;1;0.24;-0.00;-1.00;0.00
18;16;5089640.00;1;0.24;0.00;-1.00;0.00
19;17;5175732.00;1;0.20;-0.01;-1.00;0.00
20;18;5261832.00;1;0.16;0.00;-1.00;0.00
21;19;5347940.00;0;0.16;-0.00;-1.00;0.00
22;20;5434032.00;0;0.20;-0.00;-1.00;0.00
23;21;5520156.00;0;0.24;-0.00;-1.00;0.00
24;22;5606232.00;1;0.24;-0.00;-1.00;0.00
25;23;5692336.00;1;0.24;-0.00;-1.00;0.00
26;24;5778420.00;1;0.24;0.00;-0.99;0.01
27;25;5864528.00;0;0.24;-0.00;-1.00;0.00
28;26;5950612.00;0;0.24;-0.00;-0.99;0.00
29;27;6036724.00;0;0.24;-0.00;-1.00;0.00
30;28;6122820.00;1;0.32;-0.02;-0.99;0.04
31;29;6208912.00;1;0.36;-0.00;-1.02;0.05
32;30;6295048.00;3;0.44;-0.02;-1.03;0.01
33;31;6381136.00;9;0.48;0.11;-0.99;0.01
34;32;6467240.00;20;0.65;-0.02;-1.00;0.04
35;33;6553340.00;33;0.77;0.18;-1.08;0.06
36;35;6725536.00;59;1.09;-0.43;-1.19;0.11
37;36;6811648.00;74;1.26;0.08;-1.03;0.06
38;36;6897732.00;91;1.46;-0.18;-1.07;0.03
39;37;6983836.00;107;1.74;-0.16;-1.03;0.02
40;38;7069932.00;118;2.07;0.29;-1.02;0.00
41;39;7156024.00;133;2.44;0.52;-1.04;0.00
42;40;7242120.00;150;2.64;-0.02;-1.05;0.02
43;41;7328224.00;172;3.17;0.72;-1.00;0.10
44;42;7414316.00;196;3.41;0.74;-0.98;0.03
45;43;7500424.00;218;3.78;-0.74;-1.02;0.00
46;44;7586536.00;240;4.19;-0.94;-1.03;0.09
47;45;7672636.00;265;4.96;0.90;-0.71;0.04
48;46;7758748.00;294;5.73;0.18;-0.39;0.02
49;47;7844848.00;327;6.46;1.45;-0.53;0.04
50;48;7930956.00;355;7.20;-1.24;-1.71;0.19
51;49;8017048.00;377;8.26;-0.59;-1.11;0.05
52;50;8103148.00;407;9.07;-0.11;-1.28;0.09
53;51;8189244.00;444;9.56;-1.02;-1.21;0.00
54;52;8275320.00;475;10.17;1.58;-0.10;0.09
55;53;8361448.00;482;10.09;-1.35;-1.32;0.21
56;54;8447524.00;482;10.21;0.13;-0.22;0.09
57;55;8533624.00;482;9.72;1.02;-0.38;0.05
58;56;8619764.00;481;9.80;-1.67;-1.48;0.02
59;57;8705824.00;480;9.52;1.13;-0.22;0.29
60;58;8791932.00;480;9.80;-0.15;-1.16;0.07
61;59;8878020.00;480;10.05;-0.52;-0.69;0.24
