Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4373868.00;0.44;0.24;0.00;-1.00;0.00
1;0.00;4459996.00;0.34;0.24;0.00;-1.00;0.00
2;0.00;4546120.00;0.28;0.24;0.00;-1.00;0.00
3;0.00;4632240.00;0.33;0.24;0.00;-1.00;0.00
4;0.00;4718356.00;0.43;0.24;0.00;-0.99;0.00
5;0.00;4804460.00;0.29;0.24;0.00;-1.00;0.00
6;0.00;4890572.00;0.30;0.24;0.00;-1.00;0.00
7;0.00;4976704.00;0.44;0.24;0.00;-1.00;0.00
8;0.00;5062800.00;0.38;0.24;0.00;-0.99;0.00
9;0.00;5148924.00;0.40;0.24;-0.00;-1.00;0.00
10;0.00;5235028.00;0.52;0.24;0.00;-0.99;0.00
11;0.00;5321140.00;0.45;0.24;0.00;-1.00;0.00
12;0.00;5407264.00;0.41;0.24;-0.00;-1.00;0.00
13;0.00;5493360.00;0.47;0.24;0.00;-0.99;0.00
14;0.00;5579476.00;0.60;0.24;0.00;-0.99;0.00
15;0.00;5665608.00;0.79;0.24;0.00;-1.00;0.00
16;0.00;5751728.00;0.78;0.24;0.00;-1.00;0.00
17;0.00;5837872.00;0.67;0.24;-0.01;-1.00;0.00
18;0.00;5923948.00;0.55;0.24;0.00;-1.00;0.00
19;0.00;6010068.00;0.39;0.24;0.00;-1.00;0.00
20;0.00;6096184.00;0.44;0.24;0.00;-1.00;0.00
21;0.00;6182296.00;0.49;0.24;-0.00;-1.00;0.00
22;0.00;6268404.00;0.36;0.24;0.00;-0.99;0.00
23;0.00;6354508.00;0.43;0.24;0.00;-0.99;0.00
24;0.00;6440628.00;0.56;0.24;0.00;-1.00;0.00
25;0.00;6526748.00;0.63;0.24;0.00;-1.00;0.00
26;0.00;6612872.00;0.65;0.24;0.00;-1.00;0.00
27;0.00;6698996.00;0.45;0.24;0.00;-1.00;0.00
28;0.00;6785120.00;0.38;0.24;-0.00;-1.00;0.00
29;0.00;6871232.00;0.53;0.24;0.00;-1.00;0.00
30;0.00;6957384.00;0.55;0.24;-0.00;-1.00;0.00
31;0.00;7043468.00;0.53;0.24;0.00;-1.00;0.00
32;0.00;7129592.00;0.45;0.24;0.00;-0.99;0.00
33;0.00;7215724.00;0.34;0.24;0.00;-1.00;0.00
34;0.00;7301840.00;0.45;0.24;0.00;-1.00;0.00
35;0.00;7387948.00;0.45;0.24;-0.00;-1.00;0.00
36;0.00;7474068.00;0.53;0.24;0.00;-1.00;0.00
37;0.00;7560172.00;0.49;0.24;-0.00;-1.00;0.00
38;0.00;7646284.00;0.33;0.24;0.00;-1.00;0.00
39;0.00;7732400.00;0.39;0.24;0.00;-1.00;0.00
40;0.00;7818512.00;0.55;0.24;-0.00;-1.00;0.00
41;0.00;7904624.00;0.61;0.24;0.00;-1.00;0.00
42;0.00;7990732.00;0.34;0.24;0.01;-0.99;0.00
43;0.00;8076880.00;0.49;0.24;0.00;-1.00;0.00
44;0.00;8162972.00;0.57;0.24;0.00;-1.00;0.00
45;0.00;8249088.00;0.62;0.24;0.00;-0.99;0.00
46;0.00;8335208.00;0.54;0.24;0.00;-1.00;0.00
47;0.00;8421316.00;0.40;0.24;0.00;-1.00;0.00
48;0.00;8507436.00;0.64;0.24;0.00;-1.00;0.00
49;0.00;8593556.00;0.52;0.24;0.00;-1.00;0.00
50;0.00;8679660.00;0.45;0.24;0.00;-0.99;0.00
51;0.00;8765780.00;0.47;0.24;-0.00;-1.00;0.00
52;0.00;8851900.00;0.50;0.24;0.00;-1.00;0.00
53;0.00;8938060.00;0.48;0.24;0.00;-1.00;0.00
54;0.00;9024160.00;0.55;0.24;-0.00;-1.00;0.00
55;0.00;9110268.00;0.58;0.24;0.00;-1.00;0.00
56;0.00;9196380.00;0.58;0.24;0.00;-0.99;0.00
57;0.00;9282492.00;0.43;0.24;0.00;-1.00;0.00
58;0.00;9368620.00;0.70;0.24;0.00;-1.00;0.00
59;0.00;9454740.00;0.61;0.24;0.00;-1.00;0.00
60;0.00;9540856.00;0.43;0.24;-0.00;-1.01;0.00
61;0.00;9626992.00;0.65;0.24;0.00;-1.00;0.00
62;0.00;9713112.00;0.55;0.24;0.00;-1.00;0.00
63;0.00;9799240.00;0.38;0.24;-0.00;-1.00;0.00
64;0.00;9885328.00;0.46;0.24;0.00;-0.99;0.00
65;0.00;9971448.00;0.22;0.24;0.00;-1.00;0.00
66;0.00;10057580.00;0.29;0.24;0.00;-1.00;0.00
67;0.00;10143684.00;0.49;0.24;0.00;-0.99;0.00
68;0.00;10229812.00;0.60;0.24;0.00;-0.99;0.00
69;0.00;10315944.00;0.63;0.24;0.00;-1.00;0.00
70;0.00;10402060.00;0.46;0.24;0.00;-1.00;0.00
71;0.00;10488176.00;0.27;0.24;0.00;-1.00;0.00
72;0.00;10574308.00;0.38;0.24;0.00;-1.00;0.00
73;0.00;10660416.00;0.40;0.24;0.00;-0.99;0.00
74;0.00;10746560.00;0.29;0.24;-0.00;-1.00;0.00
75;0.00;10832684.00;0.24;0.24;-0.00;-1.00;0.00
76;0.00;10918836.00;0.19;0.24;0.00;-1.00;0.00
77;0.00;11004912.00;0.29;0.24;0.00;-1.00;0.00
78;0.00;11091064.00;0.27;0.24;-0.00;-1.00;0.00
79;100.00;11177200.00;0.25;0.77;0.05;-1.04;0.09
80;0.00;11263328.00;2.21;0.77;-0.06;-1.01;0.00
81;100.00;11349428.00;12.96;3.37;-0.84;-1.26;0.11
