Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3636388.00;0.55;0.24;-0.00;-1.00;0.00
1;0.00;3722504.00;0.57;0.24;-0.00;-1.00;0.00
2;0.00;3808608.00;0.72;0.24;-0.00;-1.00;0.00
3;0.00;3894700.00;0.78;0.24;0.00;-1.00;0.00
4;0.00;3980812.00;0.78;0.24;0.00;-1.00;0.00
5;0.00;4066924.00;0.65;0.24;0.00;-1.00;0.00
6;0.00;4153040.00;0.46;0.24;-0.00;-1.00;0.00
7;0.00;4239140.00;0.51;0.24;-0.00;-1.00;0.00
8;0.00;4325244.00;0.53;0.24;0.00;-0.99;0.00
9;0.00;4411344.00;0.64;0.24;0.00;-0.99;0.00
10;0.00;4497476.00;0.63;0.24;0.00;-1.00;0.00
11;0.00;4583580.00;0.58;0.24;0.00;-1.00;0.00
12;0.00;4669684.00;0.57;0.24;0.00;-0.99;0.00
13;0.00;4755804.00;0.57;0.24;0.00;-1.00;0.00
14;0.00;4841924.00;0.59;0.24;0.00;-1.00;0.00
15;0.00;4928056.00;0.56;0.24;0.00;-1.00;0.00
16;0.00;5014156.00;0.74;0.24;0.00;-1.00;0.00
17;0.00;5100264.00;0.72;0.24;0.00;-0.99;0.00
18;0.00;5186400.00;0.58;0.24;0.00;-1.00;0.00
19;0.00;5272504.00;0.47;0.24;0.00;-1.00;0.00
20;0.00;5358628.00;0.53;0.24;0.00;-1.00;0.00
21;0.00;5444748.00;0.60;0.24;0.00;-1.00;0.00
22;0.00;5530868.00;0.66;0.24;-0.00;-1.00;0.00
23;0.00;5616980.00;0.66;0.24;0.00;-1.00;0.00
24;0.00;5703096.00;0.43;0.24;-0.00;-1.00;0.00
25;0.00;5789216.00;0.51;0.24;0.00;-0.99;0.00
26;0.00;5875328.00;0.71;0.24;0.00;-1.00;0.00
27;0.00;5961448.00;0.53;0.28;-0.00;-1.00;0.00
28;0.00;6047564.00;0.49;0.28;0.00;-1.00;0.00
29;0.00;6133684.00;0.53;0.28;-0.00;-1.00;0.00
30;0.00;6219772.00;0.49;0.24;0.00;-1.00;0.00
31;0.00;6305900.00;0.66;0.24;-0.00;-1.00;0.00
32;0.00;6392012.00;0.70;0.24;0.00;-1.00;0.00
33;0.00;6478144.00;0.67;0.24;0.00;-1.00;0.00
34;0.00;6564248.00;0.65;0.24;-0.00;-1.00;0.00
35;0.00;6736488.00;0.53;0.24;0.00;-1.00;0.00
36;0.00;6822604.00;0.42;0.24;-0.00;-1.00;0.00
37;0.00;6908728.00;0.35;0.24;0.00;-1.00;0.00
38;0.00;6994828.00;0.34;0.24;0.00;-1.00;0.00
39;0.00;7080948.00;0.61;0.24;0.00;-1.00;0.00
40;0.00;7167060.00;0.74;0.24;0.00;-1.00;0.00
41;0.00;7253192.00;0.64;0.24;0.00;-1.00;0.00
42;0.00;7339312.00;0.45;0.24;-0.00;-1.00;0.00
43;0.00;7425408.00;0.55;0.24;0.00;-0.99;0.00
44;0.00;7511552.00;0.62;0.24;-0.00;-1.00;0.00
45;0.00;7597676.00;0.71;0.24;-0.00;-1.00;0.00
46;0.00;7683784.00;0.77;0.24;-0.00;-1.00;0.00
47;0.00;7769920.00;0.79;0.24;-0.00;-1.00;0.00
48;0.00;7856024.00;0.81;0.24;-0.00;-1.01;0.00
49;0.00;7942140.00;0.65;0.24;0.00;-1.00;0.00
50;0.00;8028268.00;0.76;0.24;0.00;-1.00;0.00
51;0.00;8114368.00;0.76;0.24;-0.00;-1.00;0.00
52;0.00;8200508.00;0.51;0.24;-0.00;-1.00;0.00
53;0.00;8286616.00;0.64;0.24;-0.00;-1.00;0.00
54;0.00;8372740.00;0.66;0.28;0.00;-1.00;0.00
55;0.00;8458860.00;0.52;0.28;-0.00;-1.00;0.00
56;0.00;8544972.00;0.55;0.28;-0.00;-0.99;0.00
57;0.00;8631096.00;0.54;0.24;0.00;-1.00;0.00
58;0.00;8717208.00;0.70;0.24;0.00;-1.00;0.00
59;0.00;8803320.00;0.76;0.24;0.00;-1.00;0.00
60;0.00;8889444.00;0.49;0.24;0.00;-1.00;0.00
61;0.00;8975560.00;0.62;0.24;0.00;-1.00;0.00
62;0.00;9061680.00;0.82;0.24;0.00;-1.00;0.00
63;0.00;9147792.00;0.62;0.24;0.00;-1.00;0.00
64;0.00;9233912.00;0.54;0.24;0.00;-1.00;0.00
65;0.00;9320044.00;0.60;0.24;0.00;-1.00;0.00
66;0.00;9406152.00;0.49;0.24;0.00;-0.99;0.00
67;0.00;9492276.00;0.58;0.24;0.00;-1.00;0.00
68;0.00;9578380.00;0.48;0.24;0.00;-0.99;0.00
69;0.00;9664508.00;0.41;0.24;-0.00;-1.00;0.00
70;0.00;9750628.00;0.51;0.24;0.00;-0.99;0.00
71;0.00;9836740.00;0.60;0.24;0.00;-1.00;0.00
72;0.00;9922848.00;0.60;0.24;0.00;-0.99;0.00
73;0.00;10008960.00;0.47;0.24;-0.00;-1.00;0.00
74;0.00;10095076.00;0.43;0.24;0.00;-0.99;0.00
75;0.00;10181196.00;0.60;0.24;-0.00;-1.00;0.00
76;0.00;10267308.00;0.62;0.24;0.00;-0.99;0.00
77;0.00;10353444.00;0.45;0.28;0.00;-1.00;0.00
78;0.00;10439564.00;0.43;0.28;0.00;-1.00;0.00
79;0.00;10525680.00;0.58;0.28;0.00;-1.00;0.00
80;0.00;10611800.00;0.77;0.24;0.00;-1.00;0.01
81;0.00;10697912.00;0.78;0.24;-0.00;-1.00;0.00
82;0.00;10784040.00;0.58;0.24;0.00;-0.99;0.00
83;0.00;10870156.00;0.41;0.24;-0.00;-1.00;0.00
84;0.00;10956288.00;0.50;0.24;0.00;-1.00;0.00
85;0.00;11042408.00;0.66;0.24;0.00;-1.00;0.00
86;0.00;11128532.00;0.70;0.24;-0.00;-1.00;0.00
87;0.00;11214644.00;0.67;0.24;0.00;-0.99;0.00
88;0.00;11300776.00;0.54;0.24;0.00;-1.00;0.00
89;0.00;11386888.00;0.46;0.24;0.00;-1.00;0.00
90;0.00;11473024.00;0.39;0.24;0.00;-1.00;0.00
91;0.00;11559136.00;0.66;0.24;-0.00;-1.00;0.00
92;0.00;11645252.00;0.77;0.24;-0.00;-1.00;0.00
93;0.00;11731364.00;0.72;0.24;0.00;-1.00;0.00
94;0.00;11817492.00;0.64;0.24;0.00;-1.00;0.00
95;0.00;11903604.00;0.72;0.24;0.00;-0.99;0.00
96;0.00;11989752.00;0.65;0.24;0.00;-0.99;0.00
97;0.00;12075868.00;0.62;0.24;-0.00;-1.00;0.00
98;0.00;12161984.00;0.44;0.24;-0.00;-1.00;0.00
99;0.00;12248100.00;0.52;0.24;0.00;-1.00;0.00
100;0.00;12334228.00;0.72;0.24;-0.00;-1.00;0.00
101;0.00;12420348.00;0.55;0.24;0.00;-1.00;0.00
102;0.00;12506464.00;0.59;0.24;0.00;-1.00;0.00
103;0.00;12592592.00;0.53;0.24;0.00;-1.00;0.00
104;0.00;12678700.00;0.50;0.24;0.00;-0.99;0.00
105;0.00;12764832.00;0.61;0.24;0.00;-1.00;0.00
106;0.00;12850968.00;0.79;0.24;-0.00;-1.00;0.00
107;0.00;12937076.00;0.64;0.24;0.00;-1.00;0.00
108;0.00;13023196.00;0.58;0.24;0.00;-1.00;0.00
109;0.00;13109340.00;0.30;0.24;0.00;-1.00;0.00
110;0.00;13195448.00;0.54;0.24;0.00;-1.00;0.00
111;0.00;13281592.00;0.65;0.24;-0.00;-1.00;0.00
112;0.00;13367716.00;0.65;0.24;-0.00;-0.99;0.00
113;100.00;13453836.00;0.68;0.73;0.02;-0.83;0.08
114;100.00;13539976.00;3.46;6.55;-0.37;-0.41;0.05
115;100.00;13626104.00;32.80;9.96;1.04;-0.31;0.12
116;100.00;13712228.00;191.82;12.57;-1.67;-1.05;0.08
117;100.00;13798348.00;405.31;9.96;1.21;-0.43;0.05
118;100.00;13884464.00;474.98;9.64;-0.44;-1.17;0.28
