Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5241136.00;0.34;0.12;0.00;-1.00;0.00
1;0.00;5327232.00;0.48;0.12;-0.00;-1.00;0.00
2;0.00;5413324.00;0.55;0.12;0.00;-0.99;0.00
3;0.00;5499440.00;0.53;0.12;0.00;-1.00;0.00
4;0.00;5585544.00;0.49;0.12;-0.00;-1.00;0.00
5;0.00;5671644.00;0.37;0.12;0.00;-1.00;0.00
6;0.00;5757744.00;0.32;0.12;0.00;-1.00;0.00
7;0.00;5843868.00;0.36;0.12;-0.00;-1.00;0.00
8;0.00;5929948.00;0.54;0.12;0.00;-1.00;0.00
9;0.00;6016048.00;0.55;0.12;0.00;-0.99;0.00
10;0.00;6102164.00;0.51;0.12;0.00;-1.00;0.00
11;0.00;6188268.00;0.48;0.12;0.00;-1.00;0.00
12;1.00;6274384.00;0.44;0.12;0.00;-1.00;0.00
13;1.00;6360476.00;0.33;0.12;-0.00;-1.00;0.00
14;1.00;6446604.00;0.30;0.12;0.00;-1.00;0.00
15;1.00;6532704.00;0.54;0.12;0.00;-1.00;0.00
16;1.00;6618796.00;0.41;0.12;0.00;-0.99;0.00
17;1.00;6704936.00;0.30;0.12;-0.00;-0.99;0.00
18;1.00;6791016.00;0.15;0.12;0.00;-1.00;0.00
19;1.00;6877112.00;0.27;0.12;0.00;-1.00;0.00
20;1.00;6963212.00;0.40;0.12;0.00;-0.99;0.00
21;1.00;7049312.00;0.43;0.12;0.00;-0.99;0.00
22;1.00;7135420.00;0.37;0.12;0.00;-1.00;0.00
23;1.00;7221516.00;0.28;0.12;0.00;-1.00;0.00
24;1.00;7307620.00;0.37;0.12;0.00;-1.00;0.00
25;1.00;7393720.00;0.51;0.12;-0.00;-1.00;0.00
26;1.00;7479824.00;0.48;0.12;0.00;-1.00;0.00
27;1.00;7565920.00;0.36;0.16;0.00;-0.99;0.00
28;1.00;7652032.00;0.42;0.16;0.00;-1.00;0.00
29;1.00;7738132.00;0.38;0.16;0.00;-1.00;0.00
30;1.00;7824244.00;0.38;0.12;0.00;-1.00;0.00
31;1.00;7910344.00;0.45;0.12;-0.00;-1.00;0.00
32;1.00;7996452.00;0.68;0.12;0.00;-1.00;0.00
33;1.00;8082564.00;0.50;0.12;0.00;-1.00;0.00
34;1.00;8168660.00;0.43;0.12;0.00;-0.99;0.00
35;1.00;8254788.00;0.39;0.12;0.00;-1.00;0.00
36;1.00;8340876.00;0.32;0.12;0.00;-1.00;0.00
37;1.00;8426992.00;0.22;0.12;0.00;-1.00;0.00
38;1.00;8513100.00;0.32;0.12;0.00;-1.00;0.00
39;1.00;8599220.00;0.33;0.12;-0.00;-1.00;0.00
40;1.00;8685316.00;0.27;0.12;0.00;-1.00;0.00
41;1.00;8771412.00;0.39;0.12;0.01;-0.99;0.00
42;1.00;8857528.00;0.62;0.12;0.00;-1.00;0.00
43;1.00;8943652.00;0.53;0.12;0.00;-1.00;0.00
44;1.00;9029740.00;0.40;0.12;0.00;-1.00;0.00
45;1.00;9115832.00;0.38;0.12;0.00;-0.99;0.00
46;1.00;9201952.00;0.37;0.12;-0.00;-1.00;0.00
47;1.00;9288064.00;0.41;0.12;0.00;-1.00;0.00
48;1.00;9374176.00;0.40;0.12;0.00;-1.00;0.00
49;1.00;9460276.00;0.27;0.12;0.00;-1.00;0.00
50;1.00;9546380.00;0.25;0.12;0.00;-0.99;0.00
51;1.00;9632496.00;0.51;0.12;0.00;-1.00;0.00
52;1.00;9718600.00;0.40;0.12;-0.00;-1.00;0.00
53;1.00;9804712.00;0.32;0.12;0.00;-1.00;0.04
54;1.00;9890792.00;0.36;0.12;0.00;-1.00;0.01
55;1.00;9976904.00;0.33;0.12;0.00;-1.00;0.01
56;1.00;10063008.00;0.38;0.12;0.00;-1.00;0.02
57;1.00;10149092.00;0.52;0.12;0.00;-0.99;0.01
58;1.00;10235204.00;0.46;0.12;0.00;-1.00;0.00
59;1.00;10321288.00;0.23;0.12;0.00;-1.00;0.00
60;1.00;10407388.00;0.43;0.12;0.00;-0.99;0.00
61;1.00;10493508.00;0.54;0.12;0.00;-1.00;0.00
62;1.00;10579624.00;0.62;0.12;0.00;-1.00;0.00
63;1.00;10665732.00;0.56;0.12;0.00;-0.99;0.00
64;1.00;10751832.00;0.43;0.12;0.00;-1.00;0.00
65;1.00;10837936.00;0.18;0.12;0.00;-1.00;0.00
66;1.00;10924044.00;0.15;0.12;0.00;-1.00;0.00
67;1.00;11010144.00;0.24;0.12;0.00;-1.00;0.00
68;1.00;11096248.00;0.32;0.12;0.00;-1.01;0.00
69;1.00;11182340.00;0.47;0.12;0.00;-1.00;0.00
70;1.00;11268424.00;0.55;0.12;0.00;-0.99;0.00
71;1.00;11354516.00;0.36;0.12;-0.00;-0.99;0.00
72;1.00;11440644.00;0.30;0.12;-0.00;-1.01;0.00
73;1.00;11526744.00;0.35;0.12;0.00;-1.00;0.00
74;1.00;11612856.00;0.33;0.12;0.00;-1.00;0.00
75;1.00;11698964.00;0.39;0.12;0.00;-1.00;0.00
76;1.00;11785100.00;0.47;0.12;0.00;-1.00;0.00
77;1.00;11871168.00;0.48;0.12;0.00;-1.00;0.00
78;1.00;11957268.00;0.52;0.12;0.00;-1.00;0.00
79;1.00;12043372.00;0.34;0.12;0.00;-1.00;0.00
80;1.00;12129476.00;0.20;0.12;0.00;-1.00;0.00
81;1.00;12301680.00;0.29;0.12;0.00;-1.00;0.00
82;1.00;12387784.00;0.29;0.12;0.00;-1.00;0.01
83;1.00;12473896.00;0.36;0.12;0.00;-0.99;0.00
84;1.00;12560016.00;0.61;0.12;0.00;-1.00;0.00
85;1.00;12646152.00;0.50;0.12;0.00;-1.00;0.00
86;1.00;12732240.00;0.50;0.12;0.00;-1.00;0.00
87;1.00;12818344.00;0.53;0.12;0.00;-1.00;0.00
