Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.34;-0.04;-0.01;-1.04;-0.01
1;0.00;0.37;-0.08;-0.01;-1.04;-0.01
2;0.00;0.34;-0.12;-0.01;-1.03;-0.01
3;0.00;0.34;-0.12;-0.01;-1.04;-0.01
4;0.00;0.15;-0.12;-0.01;-1.04;-0.01
5;0.00;0.25;-0.12;-0.01;-1.04;-0.02
6;0.00;0.24;-0.08;-0.00;-1.04;-0.01
7;0.00;0.52;-0.04;-0.01;-1.04;-0.01
8;0.00;0.49;-0.04;-0.00;-1.03;-0.01
9;0.00;0.32;-0.04;-0.01;-1.04;-0.01
10;0.00;0.32;-0.04;-0.01;-1.04;-0.01
11;0.00;0.25;-0.04;-0.00;-1.04;-0.01
12;0.00;0.38;-0.08;-0.00;-1.04;-0.01
13;0.00;0.59;-0.08;-0.01;-1.04;-0.01
14;0.00;0.49;-0.04;-0.01;-1.04;-0.01
15;0.00;0.29;-0.04;-0.00;-1.04;-0.01
16;0.00;0.29;-0.08;-0.00;-1.03;-0.01
17;0.00;0.40;-0.12;-0.01;-1.04;-0.01
18;0.00;0.12;-0.12;-0.01;-1.04;-0.01
19;0.00;0.21;-0.08;-0.01;-1.04;-0.01
20;0.00;0.40;-0.04;-0.00;-1.04;-0.01
21;0.00;0.39;-0.04;-0.01;-1.04;-0.01
22;0.00;0.38;-0.04;-0.00;-1.04;-0.02
23;0.00;0.35;-0.08;-0.00;-1.04;-0.02
24;0.00;0.31;-0.08;-0.01;-1.04;-0.02
25;0.00;0.44;-0.12;-0.01;-1.04;-0.02
26;0.00;0.31;-0.12;-0.00;-1.04;-0.01
27;0.00;0.28;-0.12;-0.00;-1.04;-0.01
28;0.00;0.37;-0.08;-0.01;-1.05;-0.02
29;0.00;0.40;-0.08;-0.00;-1.03;-0.01
30;0.00;0.19;-0.08;-0.00;-1.04;-0.01
31;0.00;0.29;-0.08;-0.01;-1.04;-0.01
32;0.00;0.54;-0.04;-0.01;-1.04;-0.01
33;0.00;0.40;-0.04;-0.01;-1.04;-0.02
34;0.00;0.24;-0.04;-0.00;-1.03;-0.01
35;0.00;0.35;-0.08;-0.01;-1.04;-0.01
36;0.00;0.36;-0.04;-0.00;-1.04;-0.02
37;0.00;0.40;-0.08;-0.01;-1.04;-0.02
38;0.00;0.53;-0.08;-0.01;-1.04;-0.01
39;0.00;0.32;-0.12;-0.00;-1.04;-0.01
40;0.00;0.26;-0.12;-0.01;-1.04;-0.02
41;0.00;0.28;-0.12;-0.01;-1.04;-0.01
42;0.00;0.32;-0.08;-0.01;-1.04;-0.01
43;0.00;0.36;-0.04;-0.00;-1.04;-0.01
44;0.00;0.42;-0.04;-0.00;-1.04;-0.01
45;0.00;0.45;-0.04;-0.00;-1.04;-0.01
46;0.00;0.49;-0.08;-0.01;-1.04;-0.01
47;0.00;0.47;-0.04;-0.01;-1.04;-0.01
48;0.00;0.25;-0.04;-0.01;-1.04;-0.02
49;0.00;0.27;-0.04;-0.00;-1.04;-0.01
50;0.00;0.41;-0.08;-0.00;-1.03;-0.02
51;0.00;0.37;-0.12;-0.00;-1.04;-0.01
52;0.00;0.21;-0.08;-0.01;-1.03;-0.01
53;0.00;0.21;-0.04;-0.00;-1.04;-0.01
54;0.00;0.35;-0.04;-0.00;-1.04;-0.02
55;0.00;0.32;-0.08;-0.00;-1.04;-0.01
56;0.00;0.21;-0.12;-0.00;-1.04;-0.01
57;0.00;0.32;-0.12;-0.01;-1.03;-0.01
58;0.00;0.08;-0.12;-0.01;-1.04;-0.01
59;0.00;0.06;-0.12;-0.01;-1.04;-0.01
60;0.00;0.11;-0.08;-0.01;-1.04;-0.01
61;0.00;0.25;-0.08;-0.01;-1.03;-0.01
62;0.00;0.32;-0.08;-0.01;-1.04;-0.01
63;0.00;0.37;-0.08;-0.00;-1.03;-0.01
64;0.00;0.36;-0.04;-0.01;-1.04;-0.02
65;0.00;0.38;-0.04;-0.01;-1.04;-0.02
66;0.00;0.45;-0.04;-0.01;-1.04;-0.01
67;0.00;0.38;-0.08;-0.01;-1.04;-0.01
68;0.00;0.32;-0.08;-0.00;-1.04;-0.00
69;0.00;0.32;-0.12;-0.01;-1.04;-0.01
70;0.00;0.33;-0.12;-0.01;-1.04;-0.01
71;0.00;0.40;-0.08;-0.01;-1.04;-0.01
72;0.00;0.32;-0.08;-0.01;-1.04;-0.01
73;0.00;-0.00;-0.08;-0.00;-1.04;-0.01
74;0.00;0.09;-0.12;-0.01;-1.04;-0.01
75;0.00;0.19;-0.12;-0.00;-1.04;-0.02
76;0.00;0.20;-0.12;-0.01;-1.04;-0.02
77;0.00;0.42;-0.12;-0.00;-1.04;-0.03
78;0.00;0.43;-0.12;-0.01;-1.04;-0.01
79;40.00;0.16;-0.08;-0.01;-1.04;-0.02
80;45.00;0.17;-0.08;-0.00;-1.04;-0.01
81;50.00;0.36;-0.04;-0.01;-1.04;-0.01
82;55.00;0.38;-0.08;-0.01;-1.04;-0.01
83;60.00;0.36;-0.08;-0.01;-1.03;-0.01
84;65.00;0.49;-0.08;-0.01;-1.04;-0.02
85;70.00;0.32;-0.08;-0.01;-1.04;-0.01
86;75.00;0.26;-0.08;-0.00;-1.03;-0.01
87;80.00;0.33;-0.08;-0.00;-1.04;-0.01
88;85.00;0.45;-0.08;-0.01;-1.04;-0.02
89;90.00;0.36;-0.08;-0.00;-1.03;-0.01
90;95.00;0.35;-0.12;-0.01;-1.04;-0.01
91;100.00;0.41;-0.08;-0.01;-1.04;-0.01
92;105.00;0.49;-0.04;-0.01;-1.04;-0.01
93;110.00;0.43;-0.04;-0.00;-1.04;-0.01
94;115.00;0.43;-0.08;-0.01;-1.04;-0.01
95;120.00;0.01;-0.12;-0.01;-1.04;-0.02
96;125.00;0.12;-0.08;-0.00;-1.03;-0.01
97;130.00;0.30;-0.08;-0.01;-1.04;-0.02
98;135.00;0.49;-0.08;-0.01;-1.04;-0.01
99;140.00;0.25;-0.12;-0.00;-1.04;-0.02
100;140.00;0.14;-0.12;-0.00;-1.02;-0.00
101;135.00;0.14;-0.12;-0.01;-1.04;-0.01
102;130.00;0.33;-0.08;-0.00;-1.03;-0.01
103;125.00;0.31;-0.04;-0.01;-1.04;-0.01
104;120.00;0.38;-0.04;-0.01;-1.04;-0.01
105;115.00;0.20;-0.04;-0.00;-1.04;-0.01
106;110.00;0.07;-0.08;-0.01;-1.04;-0.02
107;105.00;0.17;-0.08;-0.01;-1.04;-0.01
108;100.00;0.32;-0.12;-0.00;-1.04;-0.02
109;95.00;0.37;-0.08;-0.01;-1.04;-0.01
110;90.00;0.45;-0.04;-0.01;-1.04;-0.01
111;85.00;0.32;-0.04;-0.00;-1.03;-0.01
112;80.00;0.42;-0.04;-0.01;-1.04;-0.01
113;75.00;0.38;-0.08;-0.01;-1.04;-0.01
114;70.00;0.41;-0.04;-0.01;-1.05;-0.01
115;65.00;0.21;-0.04;-0.00;-1.03;-0.01
116;60.00;-0.03;0.00;-0.01;-1.04;-0.01
117;55.00;-0.11;-0.04;-0.01;-1.04;-0.01
118;50.00;0.09;-0.04;-0.00;-1.04;-0.01
119;45.00;0.40;-0.04;-0.00;-1.03;-0.01
120;40.00;0.33;-0.04;-0.00;-1.04;-0.01
121;0.00;0.28;-0.04;-0.00;-1.04;-0.02
122;0.00;0.31;-0.04;-0.00;-1.04;-0.01
123;0.00;0.25;-0.04;-0.01;-1.04;-0.01
124;0.00;0.25;-0.04;-0.00;-1.03;-0.01
125;0.00;0.23;-0.08;-0.01;-1.04;-0.01
126;0.00;0.14;-0.08;-0.00;-1.03;-0.00
127;0.00;0.18;-0.12;-0.00;-1.04;-0.02
128;0.00;0.29;-0.08;-0.00;-1.04;-0.01
129;0.00;0.28;-0.04;-0.01;-1.04;-0.02
130;0.00;0.25;0.00;-0.01;-1.04;-0.01
131;0.00;0.32;0.00;-0.00;-1.03;-0.01
132;0.00;0.39;0.00;-0.00;-1.03;-0.01
133;0.00;0.54;-0.04;-0.01;-1.04;-0.02
134;0.00;0.47;-0.08;-0.00;-1.04;-0.02
135;0.00;0.46;-0.12;-0.00;-1.04;-0.01
136;0.00;0.39;-0.08;-0.00;-1.04;-0.01
137;0.00;0.20;-0.04;-0.01;-1.04;-0.01
138;0.00;0.35;0.00;-0.01;-1.04;-0.01
139;0.00;0.24;0.00;-0.01;-1.04;-0.01
140;0.00;0.24;0.00;-0.00;-1.04;-0.01
141;0.00;0.26;0.00;-0.01;-1.04;-0.01
142;0.00;0.26;-0.04;-0.00;-1.04;-0.01
143;0.00;0.26;-0.08;-0.01;-1.04;-0.01
144;0.00;0.24;-0.12;-0.01;-1.04;-0.02
145;0.00;0.21;-0.08;-0.01;-1.04;-0.01
146;0.00;0.30;-0.08;-0.01;-1.04;-0.01
147;0.00;0.11;-0.04;-0.00;-1.04;-0.01
148;0.00;0.22;-0.04;-0.01;-1.04;-0.01
149;0.00;0.35;0.00;-0.01;-1.04;-0.03
150;0.00;0.23;0.00;-0.00;-1.03;-0.01
151;0.00;0.21;-0.04;-0.01;-1.04;-0.01
152;0.00;0.16;-0.08;-0.01;-1.04;-0.02
153;0.00;0.15;-0.08;-0.00;-1.03;-0.01
154;0.00;0.40;-0.04;-0.00;-1.04;-0.01
155;0.00;0.42;-0.04;-0.01;-1.05;-0.01
156;0.00;0.55;-0.04;-0.00;-1.04;-0.03
157;0.00;0.40;-0.08;-0.00;-1.04;-0.01
158;0.00;0.23;-0.08;-0.00;-1.04;-0.01
159;0.00;0.14;-0.12;-0.01;-1.04;-0.01
160;0.00;0.25;-0.12;-0.01;-1.04;-0.01
161;0.00;0.24;-0.08;-0.01;-1.04;-0.02
162;0.00;0.08;-0.08;-0.00;-1.04;-0.01
163;0.00;0.05;-0.08;-0.01;-1.04;-0.02
164;0.00;0.09;-0.08;-0.01;-1.04;-0.02
165;0.00;0.20;-0.08;-0.01;-1.04;-0.01
166;0.00;0.30;-0.08;-0.00;-1.03;-0.01
167;0.00;0.34;-0.12;-0.01;-1.04;-0.01
168;0.00;0.31;-0.08;-0.01;-1.04;-0.01
169;0.00;0.27;-0.08;-0.01;-1.04;-0.01
170;0.00;0.26;-0.08;-0.01;-1.04;-0.01
171;0.00;0.09;-0.12;-0.01;-1.04;-0.02
172;0.00;0.30;-0.08;-0.00;-1.04;-0.02
173;0.00;0.37;-0.08;-0.00;-1.04;-0.01
