Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.24;0.04;-0.01;-1.04;-0.01
1;0.00;0.42;0.08;-0.01;-1.04;-0.01
2;0.00;0.49;0.12;-0.01;-1.04;-0.01
3;0.00;0.32;0.12;-0.01;-1.04;-0.01
4;0.00;0.21;0.12;-0.01;-1.04;-0.01
5;0.00;0.33;0.16;-0.01;-1.04;-0.01
6;0.00;0.61;0.16;-0.01;-1.03;-0.01
7;0.00;0.64;0.20;-0.01;-1.04;-0.01
8;0.00;0.43;0.16;-0.00;-1.04;-0.01
9;0.00;0.45;0.16;-0.01;-1.04;-0.01
10;0.00;0.41;0.12;-0.01;-1.04;-0.01
11;0.00;0.55;0.12;-0.00;-1.03;-0.01
12;0.00;0.42;0.12;-0.01;-1.05;-0.02
13;0.00;0.40;0.12;-0.01;-1.04;-0.01
14;0.00;0.39;0.12;-0.01;-1.04;-0.01
15;0.00;0.22;0.12;-0.00;-1.03;-0.01
16;0.00;0.22;0.12;-0.01;-1.04;-0.01
17;0.00;0.37;0.12;-0.01;-1.04;-0.02
18;0.00;0.46;0.12;-0.00;-1.03;-0.01
19;0.00;0.35;0.12;-0.01;-1.04;-0.00
20;0.00;0.25;0.12;-0.01;-1.04;-0.01
21;0.00;0.28;0.12;-0.01;-1.04;-0.02
22;0.00;0.21;0.12;-0.01;-1.04;-0.02
23;0.00;0.26;0.12;-0.01;-1.04;-0.02
24;0.00;0.49;0.12;-0.01;-1.04;-0.02
25;0.00;0.43;0.12;-0.01;-1.04;-0.01
26;0.00;0.32;0.12;-0.01;-1.03;-0.01
27;0.00;0.19;0.12;-0.01;-1.04;-0.01
28;0.00;0.34;0.12;-0.01;-1.04;-0.02
29;0.00;0.31;0.12;-0.01;-1.04;-0.01
30;0.00;0.06;0.12;-0.01;-1.04;-0.01
31;0.00;0.40;0.12;-0.01;-1.04;-0.01
32;0.00;0.35;0.12;-0.01;-1.04;-0.02
33;0.00;0.16;0.12;-0.01;-1.04;-0.02
34;0.00;0.27;0.12;-0.01;-1.04;-0.01
35;0.00;0.39;0.12;-0.01;-1.04;-0.00
36;0.00;0.27;0.12;-0.01;-1.04;-0.02
37;0.00;0.20;0.12;-0.00;-1.03;-0.01
38;0.00;0.20;0.12;-0.01;-1.04;-0.01
39;0.00;0.16;0.12;-0.01;-1.04;-0.01
40;0.00;0.16;0.16;-0.01;-1.04;-0.01
41;0.00;0.27;0.16;-0.01;-1.04;-0.02
42;0.00;0.28;0.16;-0.01;-1.04;-0.01
43;0.00;0.15;0.12;-0.00;-1.04;-0.01
44;0.00;0.13;0.12;-0.01;-1.04;-0.02
45;0.00;0.19;0.12;-0.01;-1.04;-0.01
46;0.00;0.34;0.12;-0.01;-1.04;-0.01
47;0.00;0.25;0.12;-0.01;-1.04;-0.01
48;0.00;0.22;0.12;-0.01;-1.04;-0.01
49;0.00;0.05;0.16;-0.01;-1.04;-0.01
50;0.00;0.05;0.16;-0.01;-1.04;-0.01
51;0.00;0.35;0.16;-0.01;-1.04;-0.02
52;0.00;0.17;0.12;-0.00;-1.04;-0.01
53;0.00;0.13;0.12;-0.01;-1.04;-0.01
54;0.00;0.28;0.12;-0.01;-1.04;-0.01
55;0.00;0.23;0.12;-0.01;-1.04;-0.02
56;0.00;0.16;0.12;-0.01;-1.04;-0.01
57;0.00;0.15;0.12;-0.01;-1.03;-0.01
58;0.00;0.06;0.12;-0.01;-1.06;-0.02
59;0.00;0.06;0.12;-0.01;-1.04;-0.01
60;0.00;0.06;0.12;-0.01;-1.04;-0.01
61;0.00;0.08;0.12;-0.01;-1.04;-0.01
62;0.00;0.15;0.12;-0.01;-1.03;-0.01
63;0.00;0.30;0.12;-0.01;-1.04;-0.01
64;0.00;0.22;0.12;-0.01;-1.04;-0.01
65;0.00;0.14;0.12;-0.01;-1.04;-0.02
66;0.00;0.10;0.12;-0.00;-1.04;-0.01
67;0.00;0.25;0.12;-0.01;-1.04;-0.02
68;0.00;0.21;0.12;-0.01;-1.04;-0.01
69;0.00;0.11;0.12;-0.01;-1.04;-0.02
70;0.00;0.13;0.12;-0.01;-1.04;-0.01
71;0.00;0.23;0.12;-0.01;-1.04;-0.01
72;0.00;0.20;0.12;-0.00;-1.04;-0.02
73;0.00;0.06;0.12;-0.02;-1.04;-0.01
74;0.00;0.12;0.12;-0.01;-1.04;-0.01
75;0.00;0.15;0.16;-0.01;-1.03;-0.01
76;0.00;0.04;0.16;-0.01;-1.04;-0.01
77;0.00;0.02;0.16;-0.01;-1.04;-0.01
78;0.00;0.05;0.12;-0.01;-1.03;-0.01
