Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2785316.00;0.54;0.24;-0.00;-1.00;0.00
1;0.00;2871428.00;0.71;0.24;0.00;-1.00;0.00
2;0.00;2957548.00;0.78;0.24;0.00;-1.00;0.00
3;0.00;3043648.00;0.62;0.28;0.00;-1.00;0.00
4;0.00;3129736.00;0.75;0.28;0.00;-1.00;0.00
5;0.00;3215844.00;0.66;0.28;0.00;-1.00;0.00
6;0.00;3301940.00;0.70;0.24;-0.00;-1.00;0.00
7;0.00;3388056.00;0.63;0.24;-0.00;-1.00;0.00
8;0.00;3474152.00;0.53;0.24;0.00;-0.99;0.00
9;0.00;3560244.00;0.60;0.24;0.00;-0.99;0.00
10;0.00;3646376.00;0.49;0.24;-0.00;-1.00;0.00
11;0.00;3732460.00;0.45;0.24;0.00;-0.99;0.00
12;0.00;3818596.00;0.55;0.28;0.00;-1.00;0.00
13;0.00;3904676.00;0.65;0.28;0.00;-1.00;0.00
14;0.00;3990784.00;0.52;0.28;-0.00;-1.01;0.00
15;0.00;4076880.00;0.30;0.24;0.00;-0.99;0.00
16;0.00;4162980.00;0.53;0.24;-0.00;-1.00;0.00
17;0.00;4249100.00;0.49;0.24;-0.00;-1.00;0.00
18;0.00;4335200.00;0.49;0.24;0.00;-1.00;0.00
19;0.00;4421304.00;0.56;0.24;0.00;-1.00;0.00
20;0.00;4507388.00;0.43;0.24;0.00;-0.99;0.00
21;0.00;4593504.00;0.34;0.24;-0.00;-1.00;0.00
22;0.00;4679608.00;0.48;0.24;0.00;-0.99;0.00
23;0.00;4765720.00;0.49;0.28;0.00;-1.00;0.00
24;0.00;4851812.00;0.55;0.28;0.00;-1.01;0.00
25;0.00;4937924.00;0.44;0.32;0.00;-1.00;0.00
26;0.00;5024008.00;0.50;0.28;0.00;-1.00;0.00
27;0.00;5110112.00;0.52;0.28;0.00;-1.00;0.00
28;0.00;5196204.00;0.61;0.24;-0.00;-1.00;0.00
29;0.00;5282308.00;0.60;0.24;0.00;-1.00;0.00
30;0.00;5368396.00;0.59;0.24;0.00;-0.99;0.00
31;0.00;5454516.00;0.58;0.24;-0.00;-1.01;0.00
32;0.00;5540608.00;0.59;0.28;-0.00;-1.00;0.00
33;0.00;5626712.00;0.49;0.28;0.00;-1.00;0.00
34;0.00;5712808.00;0.37;0.28;0.00;-1.00;0.00
35;0.00;5798904.00;0.47;0.24;-0.00;-1.00;0.00
36;0.00;5884996.00;0.46;0.24;-0.00;-1.00;0.00
37;0.00;5971092.00;0.36;0.24;0.00;-1.00;0.00
38;0.00;6057184.00;0.45;0.24;0.00;-0.99;0.00
39;0.00;6143300.00;0.64;0.24;0.00;-1.00;0.00
40;0.00;6229388.00;0.49;0.24;0.00;-1.00;0.00
41;0.00;6315484.00;0.56;0.24;0.00;-0.99;0.01
42;0.00;6401588.00;0.71;0.24;0.00;-0.99;0.00
43;0.00;6487708.00;0.62;0.24;0.00;-1.00;0.00
44;0.00;6573812.00;0.60;0.24;0.00;-1.00;0.00
45;0.00;6746012.00;0.36;0.24;0.00;-0.99;0.00
46;0.00;6832140.00;0.46;0.24;-0.00;-1.01;0.00
47;0.00;6918252.00;0.54;0.28;0.00;-1.00;0.00
48;0.00;7004340.00;0.61;0.28;0.00;-1.00;0.00
49;0.00;7090440.00;0.46;0.28;0.00;-1.00;0.00
50;0.00;7176540.00;0.47;0.24;0.00;-1.00;0.00
51;0.00;7262636.00;0.56;0.24;-0.00;-1.00;0.00
52;0.00;7348736.00;0.75;0.24;0.00;-1.00;0.00
53;0.00;7434828.00;0.82;0.24;0.00;-0.99;0.00
54;0.00;7520932.00;0.48;0.28;0.00;-1.00;0.00
55;0.00;7607040.00;0.39;0.28;0.00;-1.00;0.00
56;0.00;7693144.00;0.48;0.28;0.00;-1.00;0.00
57;0.00;7779248.00;0.66;0.24;0.00;-1.00;0.00
58;0.00;7865328.00;0.59;0.24;-0.00;-0.99;0.00
59;0.00;7951444.00;0.59;0.24;0.00;-1.00;0.00
60;0.00;8037548.00;0.70;0.24;-0.00;-1.00;0.00
61;0.00;8123656.00;0.57;0.24;-0.00;-1.00;0.00
62;0.00;8209760.00;0.60;0.24;0.00;-1.00;0.00
63;9.00;8295856.00;0.57;0.40;0.04;-0.98;0.19
64;19.00;8381996.00;2.90;1.18;0.04;-1.13;0.07
65;29.00;8468088.00;22.21;2.44;0.11;-0.70;0.05
66;39.00;8554196.00;85.56;4.55;-0.70;-0.64;0.07
67;49.00;8640332.00;198.95;6.91;1.01;-0.39;0.02
68;59.00;8726424.00;340.39;9.15;-0.08;-1.10;0.28
69;69.00;8812512.00;458.68;10.17;-1.37;-0.90;0.34
70;79.00;8898616.00;491.32;10.17;0.91;-0.25;0.04
71;89.00;8984712.00;493.13;9.72;0.56;-1.21;0.03
72;100.00;9070832.00;491.72;9.60;-1.55;-1.10;0.20
73;100.00;9156916.00;490.50;10.09;0.39;-0.26;0.07
74;89.00;9243008.00;488.99;10.21;0.86;-0.95;0.06
75;79.00;9329124.00;487.88;10.57;-1.53;-1.18;0.11
76;69.00;9415216.00;488.03;10.13;0.13;-0.19;0.09
77;59.00;9501336.00;487.66;10.09;1.02;-1.09;0.18
78;49.00;9587440.00;486.30;9.64;-1.49;-1.14;0.06
79;39.00;9673528.00;483.90;8.21;-0.90;-0.67;0.16
80;29.00;9759640.00;451.07;5.98;-0.14;-0.71;0.10
81;19.00;9845732.00;341.26;3.17;-0.11;-0.57;0.02
82;9.00;9931836.00;230.06;1.54;0.10;-0.95;0.00
83;0.00;10017944.00;151.62;0.65;-0.16;-1.14;0.02
84;0.00;10104048.00;94.14;0.36;0.00;-1.01;0.02
85;0.00;10190136.00;55.72;0.24;-0.04;-0.99;0.05
86;0.00;10276244.00;33.80;0.24;0.07;-0.98;0.03
87;0.00;10362364.00;21.90;0.24;0.15;-1.00;0.03
88;0.00;10448464.00;14.72;0.24;0.00;-1.00;0.01
