Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;8145600.00;0.39;0.24;-0.00;-0.99;0.00
1;100.00;8231724.00;0.47;0.81;-0.11;-1.03;0.25
2;100.00;8317840.00;2.43;4.39;-0.14;-0.06;0.02
3;0.00;8403976.00;21.95;4.39;0.08;-1.21;0.09
4;100.00;8490080.00;69.51;8.05;-0.06;-1.54;0.05
5;0.00;8576184.00;119.56;4.47;0.13;-0.48;0.39
6;100.00;8662296.00;222.27;8.05;-0.42;-0.89;0.03
7;0.00;8748400.00;257.93;3.82;0.42;-0.40;0.00
8;100.00;8834524.00;345.38;7.56;-1.48;-0.93;0.05
9;0.00;8920640.00;306.09;3.98;-0.03;-1.40;0.00
10;100.00;9006740.00;329.76;7.73;-1.35;-0.93;0.18
11;0.00;9092864.00;266.74;3.98;0.31;-1.16;0.13
12;100.00;9178956.00;313.42;7.93;0.22;-0.55;0.30
13;0.00;9265084.00;295.41;4.19;-0.33;-1.19;0.12
14;100.00;9351184.00;324.10;8.13;0.74;-0.58;0.35
15;0.00;9437304.00;263.80;4.19;-0.58;-1.34;0.19
16;100.00;9523404.00;312.49;7.93;1.51;-0.95;0.05
17;0.00;9609524.00;297.35;3.98;0.71;-0.94;0.17
18;0.00;9781788.00;307.17;4.02;-0.69;-1.52;0.04
19;100.00;9867856.00;325.51;7.48;0.96;-0.31;0.23
20;100.00;9953968.00;264.81;7.28;-1.23;-0.87;0.18
21;0.00;10040084.00;371.53;7.28;0.57;-0.49;0.07
22;100.00;10126188.00;395.62;7.89;-0.51;-1.47;0.01
23;0.00;10212300.00;276.59;4.31;-0.06;-0.58;0.33
24;0.00;10298420.00;313.16;4.31;-0.10;-0.86;0.30
25;0.00;10384520.00;218.38;0.24;-0.14;-1.00;0.01
26;0.00;10470624.00;105.02;0.24;-0.02;-0.99;0.20
27;0.00;10556736.00;58.00;0.24;-0.04;-0.97;0.02
28;0.00;10728968.00;22.53;0.24;0.09;-0.97;0.00
29;0.00;10815088.00;15.12;0.24;-0.04;-0.99;0.04
30;0.00;10901212.00;10.61;0.24;-0.02;-1.02;0.02
31;0.00;10987324.00;7.69;0.24;-0.03;-1.00;0.01
32;0.00;11073424.00;5.63;0.24;-0.00;-1.00;0.02
33;0.00;11159544.00;4.19;0.28;0.00;-1.00;0.01
34;0.00;11245648.00;3.17;0.28;0.01;-0.98;0.03
35;0.00;11331764.00;2.36;0.28;-0.00;-1.00;0.01
36;0.00;11417884.00;1.92;0.24;-0.00;-1.01;0.00
37;0.00;11503984.00;1.44;0.24;0.00;-1.00;0.03
38;0.00;11590076.00;0.98;0.24;0.00;-0.99;0.03
39;0.00;11676196.00;0.72;0.24;-0.00;-1.00;0.00
40;0.00;11762336.00;0.43;0.24;0.00;-1.00;0.00
41;0.00;11848424.00;0.36;0.24;0.00;-1.00;0.01
42;0.00;11934528.00;0.40;0.24;0.00;-0.99;0.00
43;0.00;12020660.00;0.60;0.24;-0.00;-1.00;0.02
44;0.00;12106772.00;0.60;0.24;-0.01;-1.00;0.01
45;0.00;12192864.00;0.77;0.24;0.00;-0.99;0.00
46;0.00;12279004.00;0.77;0.24;0.00;-1.00;0.00
47;0.00;12365136.00;0.69;0.24;0.00;-1.00;0.00
48;0.00;12451232.00;0.80;0.24;0.00;-0.99;0.00
49;0.00;12537364.00;0.71;0.24;-0.00;-1.00;0.00
50;100.00;12623460.00;0.72;0.44;-0.00;-0.94;0.20
51;0.00;12709592.00;3.17;0.44;-0.14;-1.01;0.02
52;100.00;12795704.00;14.60;3.70;-0.06;-1.46;0.28
53;0.00;12881820.00;65.96;3.49;-0.14;-1.36;0.03
54;100.00;12967920.00;180.38;7.03;0.57;-0.47;0.22
55;0.00;13054028.00;196.74;3.78;0.34;-0.34;0.35
56;100.00;13140144.00;276.40;7.73;-0.31;-0.84;0.23
57;0.00;13226272.00;280.68;4.19;-0.40;-0.84;0.04
58;100.00;13312392.00;353.33;7.77;-1.31;-1.22;0.07
59;0.00;13398500.00;308.92;3.82;0.45;-0.53;0.22
60;100.00;13484632.00;330.65;7.03;-1.18;-1.17;0.08
61;0.00;13570724.00;303.52;3.45;-0.49;-1.17;0.15
62;0.00;13742944.00;305.46;3.54;0.37;-0.42;0.10
63;100.00;13829040.00;324.16;7.20;-0.96;-1.57;0.02
64;100.00;13915152.00;264.36;7.16;1.30;-0.94;0.05
65;0.00;14001272.00;371.33;7.16;-0.51;-1.40;0.04
66;100.00;14087360.00;393.58;7.24;0.60;-0.36;0.32
67;0.00;14173492.00;276.25;3.98;-0.48;-1.61;0.16
68;100.00;14259580.00;315.80;7.36;1.30;-0.85;0.34
