Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4529808.00;0.44;0.24;0.00;-1.00;0.00
1;0.00;4615936.00;0.40;0.24;0.00;-1.00;0.00
2;0.00;4702060.00;0.38;0.24;0.00;-1.00;0.00
3;0.00;4788132.00;0.38;0.24;0.00;-0.99;0.00
4;0.00;4874276.00;0.30;0.24;0.00;-1.00;0.00
5;0.00;4960412.00;0.35;0.24;0.00;-1.00;0.00
6;0.00;5046516.00;0.42;0.24;0.00;-1.00;0.00
7;0.00;5132628.00;0.34;0.24;-0.00;-0.99;0.00
8;0.00;5218752.00;0.45;0.24;0.00;-1.00;0.00
9;0.00;5304868.00;0.59;0.24;0.00;-1.00;0.00
10;0.00;5390984.00;0.59;0.24;0.00;-1.00;0.00
11;0.00;5477096.00;0.38;0.24;-0.00;-1.00;0.00
12;0.00;5563212.00;0.23;0.24;-0.00;-1.00;0.00
13;0.00;5649328.00;0.45;0.24;-0.00;-1.02;0.00
14;0.00;5735432.00;0.49;0.24;0.00;-0.99;0.00
15;0.00;5821572.00;0.31;0.24;0.00;-1.00;0.00
16;0.00;5907664.00;0.36;0.24;0.00;-1.00;0.00
17;0.00;5993788.00;0.48;0.20;-0.00;-1.00;0.00
18;0.00;6079900.00;0.25;0.20;-0.00;-1.00;0.00
19;0.00;6166016.00;0.15;0.20;0.00;-1.00;0.00
20;0.00;6252136.00;0.23;0.24;0.00;-1.00;0.00
21;0.00;6338244.00;0.21;0.24;-0.00;-0.99;0.00
22;0.00;6424356.00;0.37;0.24;0.00;-0.99;0.00
23;0.00;6510488.00;0.34;0.24;0.00;-1.00;0.00
24;0.00;6596596.00;0.36;0.24;0.00;-1.00;0.00
25;0.00;6768824.00;0.30;0.24;0.00;-1.00;0.00
26;0.00;6854960.00;0.50;0.24;0.00;-1.00;0.00
27;0.00;6941060.00;0.35;0.24;-0.00;-1.00;0.00
28;0.00;7027184.00;0.38;0.24;0.00;-1.01;0.00
29;0.00;7113296.00;0.34;0.24;0.00;-1.00;0.00
30;0.00;7199408.00;0.43;0.24;0.00;-1.00;0.00
31;0.00;7285524.00;0.42;0.24;0.00;-1.00;0.00
32;0.00;7371644.00;0.28;0.24;0.00;-1.00;0.00
33;0.00;7457740.00;0.30;0.24;-0.00;-1.00;0.00
34;0.00;7543860.00;0.23;0.24;0.00;-1.00;0.00
35;0.00;7629972.00;0.23;0.24;-0.00;-1.00;0.00
36;0.00;7716084.00;0.38;0.20;-0.00;-1.00;0.00
37;0.00;7802220.00;0.32;0.16;0.00;-1.00;0.00
38;0.00;7888324.00;0.41;0.16;0.00;-1.00;0.00
39;0.00;7974432.00;0.38;0.20;0.00;-1.00;0.00
40;0.00;8060548.00;0.21;0.24;0.00;-1.00;0.00
41;0.00;8146660.00;0.19;0.24;0.00;-1.00;0.00
42;0.00;8232768.00;0.31;0.20;-0.00;-1.00;0.00
43;0.00;8318896.00;0.50;0.20;0.00;-1.00;0.00
44;0.00;8405004.00;0.71;0.20;0.00;-1.00;0.00
45;0.00;8491112.00;0.48;0.24;0.00;-0.99;0.00
46;0.00;8577228.00;0.32;0.24;0.00;-1.00;0.00
47;0.00;8663344.00;0.39;0.24;0.00;-1.00;0.00
48;0.00;8749460.00;0.47;0.24;-0.00;-1.00;0.00
49;0.00;8835564.00;0.32;0.24;0.00;-0.99;0.00
50;0.00;8921716.00;0.49;0.24;0.00;-1.00;0.00
51;0.00;9007804.00;0.42;0.24;0.00;-1.00;0.00
52;0.00;9093916.00;0.45;0.24;0.00;-1.00;0.00
53;0.00;9180028.00;0.54;0.24;0.00;-1.00;0.00
54;0.00;9266132.00;0.53;0.24;0.00;-1.00;0.00
55;0.00;9352252.00;0.48;0.24;0.00;-1.00;0.00
56;0.00;9438360.00;0.29;0.24;0.00;-1.00;0.00
57;0.00;9524460.00;0.28;0.24;0.00;-1.01;0.00
58;0.00;9610576.00;0.29;0.24;0.00;-1.00;0.00
59;0.00;9696684.00;0.32;0.24;0.00;-0.99;0.00
60;0.00;9782840.00;0.51;0.24;-0.00;-1.00;0.00
61;0.00;9868932.00;0.71;0.24;-0.00;-1.00;0.00
62;0.00;9955052.00;0.60;0.24;0.00;-1.00;0.00
63;0.00;10041188.00;0.46;0.24;-0.00;-1.00;0.00
64;0.00;10127292.00;0.40;0.24;0.00;-1.00;0.00
65;0.00;10213392.00;0.44;0.24;0.00;-1.00;0.00
66;0.00;10299524.00;0.44;0.24;-0.00;-1.00;0.00
67;0.00;10385636.00;0.35;0.24;-0.00;-1.00;0.00
68;0.00;10471744.00;0.32;0.24;0.00;-1.00;0.00
69;0.00;10557860.00;0.48;0.24;-0.00;-1.00;0.00
70;0.00;10643980.00;0.51;0.24;0.00;-1.00;0.00
71;0.00;10730084.00;0.45;0.24;0.00;-0.99;0.00
72;0.00;10816216.00;0.39;0.24;0.00;-1.00;0.00
73;0.00;10902348.00;0.34;0.24;0.00;-1.00;0.00
74;0.00;10988444.00;0.45;0.24;-0.00;-1.00;0.00
75;0.00;11074568.00;0.39;0.24;0.00;-1.00;0.00
76;0.00;11160688.00;0.40;0.24;-0.00;-1.00;0.00
77;0.00;11246784.00;0.54;0.24;0.00;-0.99;0.00
78;19.00;11332920.00;0.43;0.61;0.01;-0.83;0.34
79;21.00;11419056.00;2.32;1.34;0.15;-1.19;0.02
80;23.00;11505172.00;21.37;1.87;-0.06;-0.95;0.00
81;25.00;11591296.00;78.29;2.15;-0.30;-1.27;0.01
82;27.00;11677404.00;134.04;2.19;-0.60;-1.56;0.04
83;29.00;11763528.00;163.26;2.64;0.65;-0.38;0.06
84;31.00;11849632.00;186.96;3.25;0.64;-0.62;0.03
85;33.00;11935752.00;207.46;3.70;-0.59;-0.88;0.13
86;35.00;12021864.00;231.43;4.23;0.50;-0.28;0.08
87;37.00;12107980.00;257.47;4.67;-0.81;-0.60;0.05
88;39.00;12194124.00;283.12;5.37;0.94;-1.08;0.02
89;39.00;12280236.00;309.98;5.69;0.12;-1.69;0.20
