Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5228940.00;0.71;0.24;0.00;-0.99;0.00
1;0.00;5315084.00;0.62;0.24;0.00;-1.00;0.00
2;0.00;5401196.00;0.41;0.24;0.00;-1.00;0.00
3;0.00;5487296.00;0.39;0.24;0.00;-1.00;0.00
4;0.00;5573404.00;0.40;0.24;0.00;-1.00;0.00
5;0.00;5659508.00;0.43;0.24;0.00;-1.00;0.00
6;0.00;5745616.00;0.26;0.24;0.00;-1.00;0.00
7;0.00;5831716.00;0.21;0.24;0.00;-0.99;0.00
8;0.00;5917828.00;0.26;0.24;0.00;-0.99;0.00
9;0.00;6003920.00;0.18;0.24;0.00;-0.99;0.00
10;0.00;6090048.00;0.27;0.24;-0.00;-1.00;0.00
11;0.00;6176148.00;0.51;0.24;-0.00;-1.01;0.00
12;0.00;6262248.00;0.60;0.24;0.00;-1.00;0.00
13;0.00;6348364.00;0.56;0.24;0.00;-1.00;0.00
14;0.00;6434472.00;0.48;0.24;0.00;-1.00;0.00
15;0.00;6520568.00;0.48;0.24;-0.00;-0.99;0.00
16;0.00;6606684.00;0.35;0.24;0.00;-1.00;0.00
17;0.00;6692792.00;0.45;0.24;0.00;-0.99;0.00
18;0.00;6778892.00;0.47;0.24;0.00;-1.00;0.01
19;0.00;6865000.00;0.23;0.24;0.01;-1.00;0.00
20;0.00;6951104.00;0.30;0.24;0.00;-1.00;0.00
21;0.00;7037196.00;0.23;0.24;0.00;-1.00;0.00
22;0.00;7123316.00;0.32;0.24;0.00;-1.00;0.00
23;0.00;7209428.00;0.52;0.24;0.00;-1.00;0.00
24;0.00;7295548.00;0.49;0.24;0.00;-1.00;0.00
25;0.00;7381656.00;0.40;0.24;0.00;-1.00;0.00
26;0.00;7467760.00;0.35;0.24;-0.00;-1.00;0.00
27;0.00;7553872.00;0.47;0.24;0.00;-1.00;0.01
28;0.00;7639984.00;0.35;0.24;-0.00;-1.00;0.00
29;0.00;7726096.00;0.45;0.24;0.00;-1.00;0.00
30;0.00;7812228.00;0.42;0.24;-0.00;-1.00;0.00
31;0.00;7898324.00;0.31;0.24;0.01;-0.99;0.00
32;0.00;7984452.00;0.49;0.24;0.00;-1.00;0.00
33;0.00;8070552.00;0.53;0.24;-0.00;-1.00;0.00
34;0.00;8156664.00;0.51;0.24;0.00;-1.00;0.01
35;0.00;8242772.00;0.57;0.24;0.00;-1.00;0.00
36;0.00;8328892.00;0.61;0.24;-0.00;-1.01;0.00
37;0.00;8414988.00;0.25;0.24;-0.00;-1.00;0.00
38;0.00;8501096.00;0.20;0.24;-0.00;-1.00;0.00
39;0.00;8587188.00;0.46;0.24;0.00;-0.99;0.00
40;0.00;8673316.00;0.45;0.24;0.00;-1.00;0.00
41;0.00;8759420.00;0.32;0.24;0.00;-1.00;0.00
42;0.00;8845536.00;0.42;0.24;0.00;-1.00;0.00
43;0.00;8931664.00;0.52;0.24;0.00;-1.00;0.00
44;0.00;9017748.00;0.34;0.24;0.00;-1.00;0.00
45;0.00;9103868.00;0.35;0.24;0.00;-1.00;0.00
46;0.00;9189972.00;0.44;0.24;0.00;-1.00;0.00
47;0.00;9276088.00;0.47;0.24;0.00;-1.00;0.00
48;0.00;9362196.00;0.39;0.24;0.00;-0.99;0.00
49;0.00;9448316.00;0.36;0.24;0.00;-1.00;0.00
50;0.00;9534420.00;0.30;0.24;0.00;-0.99;0.00
51;0.00;9620548.00;0.19;0.24;0.00;-1.00;0.00
52;0.00;9706664.00;0.31;0.24;0.00;-1.00;0.00
53;0.00;9792808.00;0.32;0.24;0.00;-1.00;0.00
54;0.00;9878884.00;0.39;0.24;0.00;-1.00;0.00
55;0.00;9965000.00;0.52;0.24;0.00;-1.00;0.00
56;0.00;10051136.00;0.58;0.24;0.00;-1.00;0.00
57;0.00;10137228.00;0.48;0.24;0.00;-1.00;0.00
58;0.00;10223344.00;0.42;0.24;0.00;-1.00;0.00
59;0.00;10309456.00;0.37;0.24;0.00;-1.00;0.00
60;0.00;10395576.00;0.37;0.24;0.00;-1.00;0.00
61;0.00;10481696.00;0.34;0.24;-0.00;-1.00;0.01
62;0.00;10567796.00;0.38;0.24;0.00;-1.00;0.00
63;0.00;10653908.00;0.34;0.24;-0.00;-1.00;0.00
64;100.00;10740032.00;0.63;1.01;0.03;-0.95;0.26
65;0.00;10826152.00;1.53;1.01;0.04;-1.03;0.11
66;100.00;10912252.00;8.58;6.10;-0.72;-1.42;0.02
67;0.00;10998372.00;56.07;5.33;-0.37;-1.42;0.03
68;100.00;11084472.00;211.82;9.15;-0.51;-0.61;0.30
69;0.00;11170604.00;260.30;4.06;-0.75;-1.68;0.30
70;100.00;11256712.00;317.72;7.89;-0.10;-0.45;0.27
71;0.00;11342828.00;303.62;4.06;0.30;-0.31;0.01
72;100.00;11428940.00;365.53;8.09;-0.87;-1.23;0.19
73;0.00;11515072.00;312.92;4.27;0.26;-1.02;0.11
74;100.00;11601192.00;331.72;7.69;-1.08;-1.45;0.02
75;0.00;11687288.00;268.12;3.66;0.45;-0.52;0.27
76;100.00;11773432.00;315.17;7.20;-1.43;-1.29;0.11
77;0.00;11859536.00;299.89;3.78;-0.37;-1.44;0.10
78;100.00;11945644.00;361.68;7.48;0.93;-1.17;0.19
79;0.00;12031756.00;310.34;3.94;0.15;-0.35;0.28
80;100.00;12117868.00;329.67;7.36;0.36;-1.56;0.05
81;0.00;12203980.00;266.70;3.66;-0.27;-0.66;0.25
82;100.00;12290100.00;313.91;7.60;0.11;-1.51;0.49
83;0.00;12376220.00;295.22;4.19;0.23;-0.96;0.24
84;100.00;12462336.00;324.38;7.69;-0.77;-1.61;0.03
85;0.00;12548432.00;264.65;3.74;0.38;-0.60;0.20
86;0.00;12634560.00;310.94;3.74;0.01;-1.07;0.06
87;0.00;12720656.00;208.06;0.24;0.15;-1.07;0.04
