Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3319424.00;0.45;0.24;-0.00;-1.00;0.00
1;0.00;3405532.00;0.25;0.24;0.00;-1.00;0.00
2;0.00;3491612.00;0.39;0.24;0.00;-0.99;0.00
3;100.00;3577740.00;0.65;0.65;0.00;-1.03;0.13
4;0.00;3663844.00;3.03;0.65;0.18;-0.99;0.07
5;100.00;3749956.00;14.16;3.78;0.25;-0.36;0.19
6;0.00;3836068.00;65.20;3.37;0.00;-0.55;0.10
7;100.00;3922164.00;181.81;6.79;-1.11;-1.33;0.17
8;0.00;4008272.00;198.77;3.66;-0.49;-1.60;0.01
9;100.00;4094364.00;277.58;7.28;1.13;-0.90;0.29
10;0.00;4180476.00;280.46;3.86;0.42;-0.25;0.11
11;100.00;4266580.00;324.08;7.24;0.05;-1.45;0.00
12;0.00;4352676.00;267.82;3.62;0.36;-0.31;0.29
13;100.00;4438804.00;316.80;7.16;-0.53;-1.36;0.11
14;0.00;4524904.00;300.98;3.78;-0.40;-1.42;0.14
15;100.00;4611028.00;361.98;7.73;1.24;-1.10;0.26
16;0.00;4697152.00;310.51;4.19;0.23;-0.37;0.23
17;100.00;4783264.00;329.94;7.60;0.04;-1.68;0.00
18;0.00;4869364.00;266.60;3.66;0.03;-0.35;0.33
19;100.00;4955508.00;313.37;7.69;-1.13;-1.27;0.39
20;0.00;5041596.00;297.81;4.27;-0.41;-1.62;0.07
21;100.00;5127692.00;359.53;8.17;0.43;-1.25;0.15
22;0.00;5213804.00;309.54;4.15;0.03;-0.32;0.32
23;100.00;5299928.00;331.16;7.69;1.08;-1.19;0.09
24;0.00;5386028.00;303.41;3.78;-0.36;-1.58;0.15
25;0.00;5558220.00;233.08;0.24;0.17;-0.84;0.08
26;0.00;5644324.00;108.83;0.24;0.09;-0.93;0.05
27;0.00;5730432.00;59.05;0.24;0.13;-0.94;0.01
28;0.00;5816548.00;35.65;0.24;-0.16;-0.99;0.04
29;0.00;5902652.00;23.01;0.24;0.14;-0.98;0.00
30;0.00;5988740.00;15.77;0.24;0.17;-0.99;0.02
31;0.00;6074868.00;11.00;0.24;0.06;-1.00;0.01
32;0.00;6160960.00;7.85;0.24;-0.00;-1.01;0.00
33;0.00;6247068.00;5.76;0.24;-0.02;-1.01;0.04
34;0.00;6333168.00;4.21;0.24;-0.00;-1.00;0.00
35;0.00;6419268.00;2.94;0.24;0.00;-1.00;0.01
36;0.00;6505376.00;2.22;0.24;0.00;-0.99;0.01
37;0.00;6591496.00;1.63;0.24;-0.00;-1.00;0.01
38;0.00;6763704.00;1.02;0.24;-0.00;-1.00;0.01
39;0.00;6849788.00;0.73;0.24;0.00;-0.99;0.02
40;0.00;6935900.00;0.60;0.24;0.00;-1.00;0.00
41;0.00;7022004.00;0.66;0.24;0.00;-1.00;0.00
42;0.00;7108112.00;0.48;0.24;0.00;-0.99;0.01
43;0.00;7194220.00;0.35;0.24;0.00;-0.99;0.01
44;0.00;7280336.00;0.46;0.24;-0.00;-1.00;0.01
45;0.00;7366440.00;0.52;0.24;0.00;-1.00;0.00
46;0.00;7452564.00;0.68;0.24;-0.00;-1.01;0.01
47;0.00;7538664.00;0.66;0.24;-0.00;-1.00;0.00
48;0.00;7624772.00;0.77;0.24;0.00;-1.00;0.00
49;0.00;7710884.00;0.73;0.24;0.00;-1.00;0.00
50;0.00;7797016.00;0.89;0.24;-0.00;-1.00;0.00
51;100.00;7883100.00;0.93;0.56;0.07;-0.97;0.11
52;0.00;7969208.00;1.58;0.56;0.06;-0.99;0.00
53;100.00;8055336.00;8.42;5.24;-0.73;-1.11;0.02
54;0.00;8141452.00;50.51;4.88;0.18;-1.05;0.16
55;100.00;8227540.00;173.58;8.99;-0.51;-0.57;0.04
56;0.00;8313660.00;210.00;4.31;0.01;-0.62;0.36
57;100.00;8399796.00;285.08;8.17;0.03;-1.57;0.13
58;0.00;8485900.00;286.58;4.06;-0.50;-1.60;0.11
59;0.00;8658128.00;309.70;4.10;0.28;-0.28;0.14
60;100.00;8744228.00;328.79;7.97;0.09;-1.50;0.07
61;100.00;8830328.00;267.07;7.64;1.29;-0.47;0.09
62;0.00;8916464.00;373.72;7.64;-0.51;-1.69;0.19
63;100.00;9002544.00;396.19;7.77;0.16;-0.46;0.18
64;0.00;9088664.00;278.20;4.23;0.00;-1.42;0.18
65;100.00;9174764.00;318.17;8.13;0.99;-0.37;0.36
