Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00
1;-1.00;0.59;-0.00;-0.01;-1.04;-0.01
2;0.00;0.64;-0.01;-0.00;-1.04;-0.01
3;0.00;0.64;-0.01;-0.01;-1.04;-0.00
4;0.00;0.51;-0.02;-0.01;-1.04;-0.00
5;0.00;0.65;-0.02;-0.01;-1.04;-0.01
6;0.00;0.60;-0.02;-0.00;-1.03;-0.01
7;0.00;0.70;-0.03;-0.01;-1.04;-0.01
8;0.00;0.66;-0.03;-0.01;-1.04;-0.01
9;0.00;0.39;-0.04;0.00;-1.04;-0.01
10;0.00;0.41;-0.04;-0.00;-1.04;-0.01
11;0.00;0.41;-0.04;-0.00;-1.03;-0.01
12;0.00;0.66;-0.05;-0.00;-1.04;-0.01
13;0.00;0.70;-0.05;0.00;-1.03;-0.01
14;0.00;0.62;-0.06;-0.01;-1.03;-0.01
15;0.00;0.62;-0.05;-0.00;-1.03;-0.06
16;0.00;0.58;-0.05;-0.03;-1.05;-0.04
17;0.00;0.73;-0.05;-0.00;-1.02;0.01
18;0.00;1.62;-0.05;-0.00;-1.05;-0.00
19;0.00;3.19;-0.05;-0.03;-1.03;-0.01
20;0.00;4.41;-0.05;0.00;-1.02;-0.02
21;0.00;5.54;-0.05;-0.03;-1.04;-0.01
22;0.00;6.49;-0.05;0.05;-1.04;-0.00
23;0.00;7.04;-0.05;-0.05;-1.06;-0.00
24;0.00;7.57;-0.05;-0.10;-1.05;-0.00
25;0.00;8.77;-0.05;0.23;-1.02;-0.02
26;0.00;10.28;-0.05;0.11;-1.01;-0.08
27;0.00;11.50;-0.05;0.03;-1.04;-0.10
28;0.00;12.19;-0.05;0.09;-1.02;-0.00
29;0.00;12.41;-0.05;0.02;-1.04;0.02
30;0.00;13.04;-0.04;-0.10;-1.04;-0.01
31;0.00;14.53;-0.03;0.03;-1.01;-0.03
32;0.00;16.15;-0.03;0.00;-0.94;-0.02
33;0.00;17.79;-0.02;0.08;-0.96;-0.00
34;0.00;19.94;-0.01;-0.09;-1.04;0.00
35;0.00;21.69;-0.00;-0.06;-1.07;-0.01
36;0.00;22.74;0.00;0.04;-1.07;-0.01
37;0.00;23.57;0.01;0.08;-1.04;-0.05
38;0.00;25.60;0.02;0.07;-1.07;-0.04
39;0.00;27.55;0.03;0.06;-1.04;-0.01
40;0.00;28.62;0.04;0.00;-1.04;-0.00
41;0.00;29.40;0.05;-0.04;-1.02;-0.00
42;0.00;29.92;0.06;-0.08;-1.04;-0.00
43;0.00;31.31;0.07;0.09;-0.98;-0.01
44;0.00;33.40;0.09;0.02;-1.05;0.01
45;0.00;34.92;0.10;-0.03;-0.91;-0.00
46;0.00;36.31;0.11;0.00;-1.05;-0.02
47;0.00;38.46;0.12;0.04;-1.02;0.02
48;0.00;39.98;0.13;-0.13;-1.07;-0.00
49;0.00;41.38;0.14;0.09;-1.00;-0.02
50;0.00;42.11;0.15;0.01;-1.02;0.00
51;1.00;42.42;0.16;-0.12;-1.04;-0.02
52;2.00;42.84;0.17;0.09;-0.98;-0.03
53;3.00;42.81;0.18;0.01;-1.09;0.01
54;4.00;43.01;0.19;-0.13;-1.12;0.00
55;5.00;44.37;0.21;-0.14;-1.00;0.01
56;6.00;46.88;0.23;-0.07;-1.09;0.02
57;7.00;51.67;0.25;0.11;-1.10;-0.06
58;8.00;57.46;0.27;-0.10;-1.08;-0.00
59;9.00;60.46;0.28;-0.00;-1.04;0.03
60;10.00;61.59;0.29;0.04;-0.98;-0.02
61;11.00;62.09;0.31;-0.11;-0.98;0.05
62;12.00;62.64;0.33;0.19;-1.03;-0.05
63;13.00;62.74;0.34;-0.20;-1.00;-0.05
64;14.00;62.62;0.36;0.18;-1.04;-0.03
65;15.00;62.69;0.37;-0.14;-1.01;-0.03
66;16.00;62.81;0.38;0.08;-1.07;-0.01
67;17.00;63.67;0.40;-0.19;-1.21;-0.03
68;18.00;67.22;0.42;0.05;-0.94;-0.00
69;19.00;69.99;0.44;0.10;-0.87;-0.03
70;20.00;70.93;0.46;-0.14;-1.02;0.01
71;21.00;70.77;0.47;-0.01;-1.09;-0.00
72;22.00;70.69;0.49;0.26;-0.99;-0.06
73;23.00;70.78;0.50;0.17;-0.71;-0.06
74;24.00;72.59;0.52;0.08;-0.94;0.01
75;25.00;77.56;0.53;-0.06;-1.19;0.00
76;26.00;80.02;0.54;0.15;-0.82;-0.01
77;27.00;80.40;0.56;-0.01;-1.26;0.01
78;28.00;80.43;0.57;0.13;-0.85;-0.00
79;29.00;80.86;0.59;0.15;-0.83;-0.04
80;30.00;81.33;0.61;0.12;-1.06;-0.04
81;31.00;81.58;0.64;0.28;-0.51;-0.05
82;32.00;81.99;0.66;0.25;-0.93;-0.07
83;33.00;84.97;0.68;-0.27;-1.51;0.04
84;34.00;89.57;0.71;-0.17;-0.97;-0.03
85;35.00;91.42;0.72;0.21;-1.06;-0.06
86;36.00;92.21;0.73;-0.21;-1.40;0.04
87;37.00;92.40;0.74;-0.18;-1.07;-0.02
88;38.00;92.29;0.77;0.31;-0.49;-0.06
89;39.00;92.02;0.79;-0.26;-1.05;0.02
90;40.00;95.60;0.81;0.29;-0.47;-0.07
91;42.00;103.39;0.85;-0.18;-0.88;0.11
92;-1.00;103.73;0.87;0.25;-0.68;-0.07
93;43.00;104.05;0.89;0.07;-0.48;-0.09
94;44.00;103.75;0.93;-0.23;-0.48;0.06
95;45.00;103.86;0.95;-0.01;-1.25;-0.00
96;46.00;107.21;0.98;0.03;-1.04;-0.09
97;47.00;113.42;1.00;0.17;-1.09;-0.05
98;48.00;115.61;1.02;0.18;-0.87;-0.08
99;49.00;115.96;1.04;0.20;-1.00;-0.15
100;50.00;115.84;1.06;0.20;-0.98;-0.16
101;51.00;115.55;1.09;0.22;-0.82;-0.16
102;52.00;115.52;1.12;0.22;-0.95;-0.19
103;53.00;115.96;1.14;-0.11;-1.16;0.02
104;54.00;120.10;1.17;-0.27;-1.22;0.15
105;55.00;124.72;1.20;0.07;-0.78;0.04
106;56.00;126.04;1.23;0.33;-0.77;-0.24
107;57.00;125.95;1.27;-0.13;-1.18;0.02
108;58.00;126.35;1.31;0.08;-0.76;0.02
109;59.00;131.86;1.34;-0.26;-1.40;0.10
110;60.00;137.87;1.35;0.16;-0.73;-0.18
111;61.00;139.69;1.37;-0.19;-1.43;0.22
112;62.00;139.80;1.40;0.14;-0.71;-0.27
113;63.00;139.16;1.42;-0.04;-1.11;0.17
114;64.00;139.07;1.45;0.09;-0.97;-0.12
115;65.00;139.46;1.50;0.21;-0.71;-0.01
116;66.00;141.63;1.54;0.27;-1.29;0.44
117;67.00;148.02;1.57;-0.19;-1.42;0.33
118;68.00;151.03;1.58;-0.51;-1.25;-0.04
119;69.00;152.08;1.62;-0.12;-0.85;-0.46
120;70.00;152.83;1.65;0.08;-0.73;-0.46
121;71.00;152.99;1.68;0.29;-0.76;-0.06
122;72.00;152.28;1.71;0.40;-1.07;0.41
123;73.00;152.49;1.74;0.20;-1.35;0.51
124;74.00;153.77;1.75;-0.36;-1.47;0.24
125;75.00;153.97;1.78;-0.54;-1.30;-0.17
126;76.00;155.45;1.80;-0.18;-1.25;0.08
127;77.00;161.20;1.82;0.18;-1.25;0.36
128;78.00;163.84;1.84;0.41;-0.94;0.33
129;79.00;163.76;1.86;0.32;-0.73;0.20
130;80.00;163.53;1.89;0.21;-0.63;-0.04
131;81.00;163.65;1.93;0.03;-0.88;-0.36
132;82.00;162.64;1.97;-0.77;-1.38;-0.31
133;83.00;163.34;2.02;0.39;-1.08;0.30
134;84.00;170.90;2.03;0.25;-0.68;-0.23
135;85.00;175.63;2.06;-0.25;-1.50;-0.07
136;86.00;176.24;2.08;0.28;-0.47;0.25
137;87.00;177.08;2.10;-0.68;-1.42;-0.36
138;88.00;177.55;2.12;0.28;-0.95;0.32
139;89.00;177.57;2.18;0.14;-0.64;-0.16
140;90.00;177.26;2.21;0.51;-1.23;0.17
141;91.00;180.77;2.25;-0.82;-1.51;-0.37
142;92.00;188.04;2.27;0.23;-0.29;0.22
143;93.00;190.46;2.30;0.49;-1.15;0.27
144;94.00;191.33;2.36;-0.78;-1.62;-0.34
145;95.00;192.34;2.38;-0.71;-0.84;-0.13
146;96.00;197.58;2.42;-0.70;-0.60;-0.00
147;97.00;204.49;2.47;-0.31;-0.40;0.11
148;98.00;207.05;2.53;-0.08;-0.24;0.19
149;99.00;206.85;2.57;0.04;-0.24;0.20
150;100.00;206.77;2.60;0.25;-0.27;0.27
151;102.00;211.12;2.69;-0.82;-1.06;-0.09
152;-1.00;219.75;2.74;-0.04;-1.65;-0.05
