Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4345956.00;0.56;0.24;-0.01;-1.01;0.00
1;0.00;4432020.00;0.51;0.24;0.00;-0.99;0.00
2;0.00;4518124.00;0.53;0.24;-0.00;-1.00;0.00
3;0.00;4604200.00;0.70;0.24;-0.00;-0.99;0.00
4;0.00;4690292.00;0.68;0.20;0.00;-0.99;0.00
5;0.00;4776400.00;0.60;0.20;0.00;-1.00;0.00
6;0.00;4862488.00;0.71;0.20;-0.00;-1.01;0.00
7;0.00;4948576.00;0.77;0.24;-0.00;-1.00;0.00
8;0.00;5034664.00;0.93;0.24;-0.00;-1.01;0.00
9;0.00;5120756.00;0.58;0.24;-0.00;-1.00;0.00
10;0.00;5206844.00;-0.17;0.24;-0.01;-1.01;0.00
11;0.00;5292924.00;-0.75;0.24;-0.02;-1.00;0.01
12;0.00;5379000.00;-0.73;0.24;0.00;-1.00;0.00
13;0.00;5465100.00;-0.16;0.24;0.00;-1.00;0.00
14;0.00;5551200.00;0.59;0.20;0.00;-1.00;0.00
15;0.00;5637268.00;0.96;0.20;-0.00;-1.00;0.00
16;0.00;5723376.00;1.20;0.20;-0.03;-1.00;0.02
17;0.00;5809472.00;1.13;0.24;0.00;-1.00;0.00
18;9.00;5895540.00;0.21;0.65;-0.00;-1.00;0.26
19;9.00;5981616.00;0.75;0.77;-0.18;-0.99;0.01
20;9.00;6067732.00;10.32;0.89;-0.06;-1.03;0.10
21;9.00;6153824.00;23.53;0.61;-0.11;-1.04;0.03
22;19.00;6239904.00;32.12;1.01;0.18;-0.77;0.16
23;19.00;6325996.00;46.78;1.30;0.22;-0.79;0.10
24;19.00;6412096.00;81.76;1.62;-0.10;-0.72;0.05
25;19.00;6584256.00;105.51;1.34;0.41;-0.97;0.05
26;29.00;6756436.00;106.35;2.15;0.42;-0.78;0.00
27;29.00;6842552.00;122.20;2.80;-0.39;-1.00;0.02
28;29.00;6928676.00;174.02;3.29;-0.56;-1.49;0.01
29;29.00;7014768.00;202.61;3.17;0.34;-0.78;0.07
30;29.00;7100880.00;206.20;3.05;0.58;-0.44;0.04
31;39.00;7187000.00;207.25;3.94;-0.40;-1.22;0.11
32;39.00;7273104.00;235.02;5.00;-1.08;-0.96;0.08
33;39.00;7359204.00;304.70;5.90;0.39;-0.67;0.04
34;39.00;7445320.00;332.97;5.73;1.02;-0.37;0.05
35;39.00;7531424.00;335.51;5.49;0.60;-1.36;0.07
36;39.00;7617532.00;336.79;5.45;-0.79;-1.38;0.03
