Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.66;0.04;-0.01;-1.04;-0.01
1;0.00;0.51;0.08;-0.01;-1.04;-0.01
2;0.00;0.50;0.12;-0.01;-1.04;-0.02
3;0.00;0.57;0.12;-0.01;-1.04;-0.01
4;0.00;0.55;0.12;-0.01;-1.05;-0.01
5;0.00;0.39;0.12;-0.01;-1.04;-0.01
6;0.00;0.36;0.12;-0.01;-1.04;-0.01
7;0.00;0.32;0.12;-0.00;-1.04;-0.01
8;0.00;0.34;0.12;-0.01;-1.04;-0.02
9;0.00;0.55;0.12;-0.01;-1.04;-0.01
10;0.00;0.58;0.12;-0.01;-1.04;-0.01
11;0.00;0.45;0.12;-0.01;-1.04;-0.01
12;0.00;0.53;0.12;-0.01;-1.04;-0.01
13;0.00;0.58;0.12;-0.01;-1.04;-0.02
14;0.00;0.55;0.12;-0.01;-1.04;-0.01
15;0.00;0.43;0.12;-0.01;-1.04;-0.02
16;0.00;0.41;0.12;-0.01;-1.04;-0.01
17;0.00;0.42;0.12;-0.01;-1.04;-0.01
18;0.00;0.28;0.12;-0.01;-1.04;-0.01
19;0.00;0.26;0.12;-0.01;-1.04;-0.02
20;0.00;0.54;0.12;-0.00;-1.03;-0.00
21;0.00;0.72;0.12;-0.00;-1.04;-0.01
22;0.00;0.63;0.12;-0.01;-1.04;-0.01
23;0.00;0.38;0.12;-0.00;-1.04;-0.01
24;0.00;0.45;0.12;-0.01;-1.04;-0.02
25;0.00;0.50;0.12;-0.01;-1.03;-0.01
26;0.00;0.42;0.12;-0.01;-1.04;-0.01
27;0.00;0.54;0.12;-0.01;-1.03;-0.01
28;0.00;0.45;0.12;-0.01;-1.04;-0.01
29;0.00;0.61;0.12;-0.01;-1.04;-0.01
30;0.00;0.77;0.12;-0.00;-1.03;-0.01
31;0.00;0.61;0.12;-0.00;-1.04;-0.01
32;0.00;0.46;0.12;-0.01;-1.04;-0.01
33;0.00;0.33;0.12;-0.01;-1.04;-0.01
34;0.00;0.31;0.12;-0.01;-1.04;-0.01
35;0.00;0.25;0.12;-0.01;-1.04;-0.02
36;0.00;0.51;0.12;-0.02;-1.04;-0.02
37;0.00;0.45;0.12;-0.01;-1.04;-0.01
38;0.00;0.62;0.12;-0.01;-1.03;-0.01
39;0.00;0.60;0.12;-0.01;-1.04;-0.02
40;0.00;0.45;0.12;-0.00;-1.03;-0.01
41;0.00;0.44;0.16;-0.01;-1.04;-0.01
42;0.00;0.37;0.16;-0.01;-1.04;-0.02
43;0.00;0.32;0.16;-0.01;-1.04;-0.01
44;0.00;0.49;0.12;-0.01;-1.04;-0.01
45;0.00;0.62;0.12;-0.01;-1.04;-0.02
46;0.00;0.56;0.12;-0.01;-1.04;-0.01
47;0.00;0.56;0.16;-0.01;-1.04;-0.02
48;0.00;0.57;0.16;-0.01;-1.05;-0.02
49;0.00;0.42;0.16;-0.01;-1.04;-0.01
50;0.00;0.21;0.12;-0.01;-1.04;-0.01
51;0.00;0.47;0.12;-0.00;-1.04;-0.01
52;0.00;0.70;0.12;-0.00;-1.04;-0.01
53;0.00;0.74;0.12;-0.01;-1.04;-0.01
54;0.00;0.50;0.12;-0.01;-1.04;-0.01
55;0.00;0.40;0.12;-0.01;-1.04;-0.01
56;0.00;0.34;0.12;-0.01;-1.03;-0.01
57;0.00;0.36;0.16;-0.00;-1.03;-0.01
58;0.00;0.37;0.16;-0.01;-1.04;-0.01
59;0.00;0.42;0.16;-0.01;-1.04;-0.01
60;0.00;0.50;0.12;-0.00;-1.04;-0.01
61;0.00;0.38;0.12;-0.01;-1.03;-0.02
62;0.00;0.47;0.12;-0.01;-1.04;-0.01
63;0.00;0.55;0.12;-0.01;-1.04;-0.01
64;0.00;0.35;0.12;-0.01;-1.04;-0.01
65;0.00;0.25;0.12;-0.01;-1.04;-0.01
66;0.00;0.55;0.12;-0.00;-1.04;-0.01
67;0.00;0.65;0.12;-0.01;-1.04;-0.01
68;0.00;0.48;0.12;-0.01;-1.04;-0.01
69;0.00;0.38;0.12;-0.01;-1.04;-0.01
70;0.00;0.64;0.12;-0.00;-1.04;-0.01
71;0.00;0.68;0.12;-0.01;-1.04;-0.01
72;0.00;0.46;0.12;-0.01;-1.04;-0.01
73;0.00;0.36;0.12;-0.01;-1.04;-0.01
74;0.00;0.46;0.12;-0.01;-1.04;-0.02
75;0.00;0.42;0.12;-0.01;-1.04;-0.01
76;0.00;0.52;0.12;-0.01;-1.05;-0.01
77;0.00;0.53;0.16;-0.00;-1.04;-0.01
78;0.00;0.58;0.16;-0.01;-1.04;-0.02
79;40.00;0.53;0.48;-0.01;-0.92;0.13
80;45.00;2.57;1.70;0.34;-0.77;-0.11
81;50.00;19.87;2.64;0.30;-0.65;-0.11
82;55.00;79.25;3.41;0.31;-0.57;-0.18
83;60.00;147.95;3.41;0.37;-0.86;-0.00
84;65.00;185.64;3.74;0.11;-0.48;-0.04
85;70.00;210.70;4.35;0.85;-0.88;-0.04
86;75.00;235.87;5.16;-1.29;-0.95;0.02
87;80.00;266.23;6.42;-0.94;-0.55;0.02
88;85.00;295.83;7.40;0.53;-1.00;-0.00
89;90.00;324.61;8.13;-0.47;-0.78;0.05
90;95.00;356.85;8.34;0.72;-1.04;-0.07
91;100.00;385.98;8.91;1.59;-1.17;-0.04
92;105.00;395.14;8.95;0.65;-1.39;0.06
93;110.00;395.75;9.23;-0.43;-1.16;0.04
94;115.00;395.59;8.70;-1.56;-0.78;0.03
95;120.00;394.47;8.62;-1.12;-0.72;0.03
96;125.00;395.24;8.54;-0.08;-1.10;-0.00
97;130.00;395.81;8.66;1.42;-0.83;-0.02
98;135.00;395.97;8.66;1.55;-1.06;-0.17
99;140.00;395.76;8.46;0.70;-1.29;-0.12
100;140.00;393.95;8.34;-0.74;-0.86;0.09
101;135.00;392.60;8.54;-1.51;-0.95;0.06
102;130.00;392.37;8.54;-1.40;-0.98;-0.05
103;125.00;391.65;8.87;-0.37;-0.48;-0.01
104;120.00;391.23;8.78;1.05;-0.81;-0.00
105;115.00;390.85;8.87;1.66;-0.68;0.03
106;110.00;387.76;8.58;1.08;-1.36;-0.09
107;105.00;387.25;8.58;-0.25;-1.04;-0.03
108;100.00;389.37;8.70;-1.30;-1.13;0.13
109;95.00;389.84;8.62;-1.63;-1.19;0.01
110;90.00;389.11;8.42;-0.82;-0.87;-0.06
111;85.00;389.87;8.01;-1.53;-0.89;-0.06
112;80.00;383.87;7.40;1.10;-1.48;-0.03
113;70.00;323.20;5.20;-0.62;-0.55;-0.00
114;65.00;292.98;4.43;-0.28;-0.52;-0.02
115;60.00;263.33;3.86;-0.29;-1.48;-0.02
116;55.00;231.79;3.33;-0.72;-1.44;-0.02
117;50.00;205.89;2.80;0.21;-0.57;-0.01
118;45.00;182.75;2.31;-0.00;-0.85;0.02
119;40.00;159.93;1.91;0.25;-0.91;-0.08
120;0.00;138.24;1.13;-0.04;-1.08;0.04
121;0.00;112.99;0.52;0.09;-1.02;-0.00
122;0.00;75.82;0.12;-0.08;-1.04;-0.02
123;0.00;47.55;0.12;0.02;-0.99;-0.04
124;0.00;32.40;0.12;-0.10;-1.08;-0.02
125;0.00;23.55;0.12;-0.12;-1.05;-0.13
126;0.00;18.06;0.12;-0.04;-1.03;-0.04
127;0.00;12.38;0.12;0.02;-1.03;0.06
128;0.00;10.50;0.12;-0.01;-1.03;0.03
129;0.00;8.53;0.12;-0.05;-1.04;-0.04
130;0.00;7.12;0.12;0.01;-1.04;-0.06
131;0.00;6.02;0.12;0.01;-1.04;-0.01
132;0.00;5.46;0.12;-0.02;-1.04;0.02
133;0.00;4.69;0.12;-0.02;-1.03;-0.02
134;0.00;4.41;0.12;-0.00;-1.03;-0.01
135;0.00;4.02;0.12;0.00;-1.04;-0.00
136;0.00;3.67;0.12;-0.01;-1.04;-0.02
137;0.00;3.49;0.12;-0.01;-1.04;-0.01
138;0.00;3.03;0.12;-0.02;-1.04;-0.03
139;0.00;2.83;0.12;-0.02;-1.04;-0.02
