Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4440804.00;0.41;0.24;0.00;-1.00;0.00
1;0.00;4526940.00;0.54;0.20;-0.00;-1.00;0.00
2;0.00;4613064.00;0.62;0.20;0.00;-1.00;0.00
3;0.00;4699200.00;0.45;0.20;0.00;-1.00;0.00
4;0.00;4785316.00;0.51;0.24;0.00;-1.00;0.00
5;0.00;4871452.00;0.65;0.24;-0.00;-1.00;0.00
6;0.00;4957576.00;0.62;0.24;0.00;-1.00;0.00
7;0.00;5043692.00;0.62;0.24;0.00;-1.00;0.00
8;0.00;5129836.00;0.55;0.24;-0.00;-1.00;0.00
9;0.00;5215960.00;0.61;0.24;0.00;-1.00;0.00
10;0.00;5302080.00;0.61;0.24;0.00;-1.00;0.00
11;0.00;5388212.00;0.47;0.24;0.00;-1.01;0.00
12;0.00;5474324.00;0.56;0.24;0.01;-0.99;0.00
13;0.00;5560460.00;0.43;0.24;0.00;-1.00;0.00
14;0.00;5646584.00;0.39;0.24;-0.00;-1.00;0.00
15;0.00;5732700.00;0.42;0.24;0.00;-1.00;0.00
16;9.00;5818832.00;0.49;0.36;-0.03;-0.96;0.19
17;9.00;5904968.00;2.67;0.48;0.21;-0.97;0.08
18;9.00;5991088.00;14.56;0.65;0.19;-0.96;0.04
19;9.00;6077232.00;26.72;0.65;-0.07;-1.02;0.05
20;9.00;6163348.00;33.75;0.65;0.05;-1.00;0.02
21;19.00;6249480.00;37.56;1.01;0.25;-0.69;0.05
22;19.00;6335604.00;50.78;1.34;-0.24;-1.25;0.02
23;19.00;6421720.00;84.49;1.62;0.21;-0.54;0.12
24;19.00;6507840.00;102.77;1.46;0.16;-0.83;0.00
25;19.00;6593956.00;106.52;1.34;-0.16;-0.96;0.05
26;29.00;6766216.00;131.39;2.31;0.51;-0.79;0.05
27;29.00;6852352.00;183.94;2.92;-0.26;-1.55;0.14
