Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;17767288.00;0.47;0.24;0.00;-1.00;0.00
1;0.00;17853372.00;0.30;0.24;0.00;-1.00;0.00
2;0.00;17939468.00;0.47;0.24;0.00;-1.00;0.00
3;0.00;18025564.00;0.50;0.24;0.00;-1.00;0.00
4;0.00;18111652.00;0.36;0.24;0.00;-1.00;0.00
5;0.00;18197748.00;0.50;0.24;0.00;-1.00;0.00
6;0.00;18283856.00;0.61;0.28;0.00;-1.00;0.00
7;0.00;18369924.00;0.49;0.28;0.00;-1.00;0.00
8;0.00;18456016.00;0.42;0.28;-0.00;-1.00;0.00
9;0.00;18542088.00;0.45;0.24;0.00;-1.00;0.00
10;0.00;18628200.00;0.34;0.24;0.00;-1.00;0.00
11;0.00;18714292.00;0.55;0.24;-0.00;-1.00;0.01
12;0.00;18800376.00;0.72;0.24;0.00;-1.00;0.00
13;0.00;18886460.00;0.61;0.24;0.00;-0.99;0.00
14;0.00;18972552.00;0.42;0.24;0.00;-1.00;0.00
15;0.00;19058632.00;0.36;0.28;0.00;-0.99;0.00
16;0.00;19144728.00;0.51;0.28;0.00;-1.00;0.00
17;0.00;19230808.00;0.59;0.28;0.00;-1.00;0.00
18;0.00;19316904.00;0.55;0.24;-0.00;-1.01;0.00
19;0.00;19402972.00;0.51;0.24;0.00;-0.99;0.00
20;0.00;19489068.00;0.48;0.24;0.00;-1.00;0.00
21;0.00;19575140.00;0.51;0.24;0.00;-1.00;0.00
22;0.00;19661228.00;0.56;0.24;0.00;-1.00;0.00
23;0.00;19747300.00;0.37;0.24;0.00;-1.00;0.00
