Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;5943180.00;-0;0.12;-0.00;-1.00;0.00
1;0;6029272.00;-0;0.12;0.00;-1.00;0.00
2;0;6115376.00;-0;0.12;-0.00;-1.00;0.00
3;1;6201484.00;-0;0.12;0.00;-1.00;0.01
4;2;6287560.00;-0;0.12;0.00;-0.99;0.00
5;3;6373684.00;-0;0.12;-0.00;-1.00;0.00
6;4;6459788.00;-0;0.12;-0.00;-1.00;0.00
7;5;6545900.00;-0;0.12;-0.00;-1.01;0.00
8;7;6718084.00;-0;0.12;0.00;-0.99;0.00
9;8;6804200.00;-0;0.12;0.00;-1.00;0.00
10;8;6890308.00;-0;0.12;0.00;-1.00;0.00
11;9;6976400.00;-0;0.12;0.00;-1.00;0.00
12;10;7062508.00;-0;0.12;0.00;-1.00;0.00
13;11;7148620.00;-0;0.12;-0.00;-1.00;0.00
14;12;7234700.00;-0;0.12;0.00;-1.00;0.00
15;13;7320812.00;-0;0.12;0.00;-1.00;0.00
16;14;7406928.00;-0;0.12;-0.01;-1.01;0.00
17;15;7493024.00;-0;0.12;-0.00;-1.00;0.00
18;16;7579104.00;-0;0.12;-0.00;-1.00;0.00
19;17;7665224.00;-0;0.12;0.00;-1.00;0.00
20;18;7751332.00;-0;0.12;-0.00;-1.00;0.00
21;19;7837408.00;-0;0.12;-0.00;-1.00;0.00
22;20;7923512.00;-0;0.12;-0.00;-1.00;0.00
23;21;8009620.00;-0;0.12;-0.00;-1.00;0.00
24;22;8095712.00;-0;0.12;-0.00;-1.00;0.00
25;23;8181812.00;-0;0.12;0.00;-1.00;0.00
26;24;8267908.00;-0;0.12;0.00;-1.00;0.00
27;25;8354016.00;-0;0.12;-0.00;-1.00;0.00
28;26;8440116.00;-0;0.12;-0.00;-1.00;0.00
29;27;8526180.00;-0;0.12;0.00;-1.00;0.00
30;28;8612332.00;-1;0.20;0.00;-1.02;0.08
31;29;8698412.00;-1;0.32;-0.01;-1.02;0.04
32;30;8784516.00;1;0.44;0.04;-1.00;0.00
33;31;8870636.00;7;0.48;0.07;-1.01;0.00
34;32;8956736.00;17;0.56;-0.08;-1.05;0.01
35;33;9042836.00;30;0.61;-0.20;-1.00;0.00
36;34;9128920.00;43;0.77;0.05;-1.11;0.03
37;35;9215040.00;55;0.93;0.10;-0.99;0.01
38;36;9301152.00;72;1.26;0.24;-1.07;0.04
39;37;9387244.00;89;1.58;0.25;-0.92;0.03
40;38;9473364.00;109;1.83;-0.15;-1.24;0.01
41;39;9559464.00;130;2.27;0.17;-0.54;0.10
42;40;9645568.00;147;2.64;-0.29;-0.87;0.02
43;41;9731668.00;168;3.13;0.66;-0.66;0.05
44;42;9817780.00;193;3.54;0.40;-0.57;0.05
45;43;9903896.00;217;4.15;-0.66;-1.20;0.08
46;44;9990000.00;236;4.88;-0.81;-1.10;0.01
47;45;10076088.00;264;5.20;0.65;-0.71;0.07
48;46;10162212.00;296;5.69;0.50;-1.46;0.11
49;47;10248320.00;327;6.10;0.81;-1.04;0.08
50;48;10334432.00;354;6.79;-1.11;-1.14;0.03
