Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;11357592.00;0.34;0.24;0.00;-1.00;0.00
1;0.00;11615960.00;0.30;0.20;0.01;-1.00;0.00
2;0.00;11788184.00;0.32;0.24;-0.00;-1.00;0.00
3;9.00;11874296.00;0.44;0.65;0.06;-0.87;0.13
4;9.00;12046548.00;10.81;0.89;0.00;-1.00;0.08
5;19.00;12218780.00;32.43;1.05;-0.03;-1.29;0.00
6;29.00;12391008.00;85.10;2.36;-0.11;-1.12;0.12
7;39.00;12563244.00;185.07;3.98;0.01;-1.71;0.16
8;49.00;12735456.00;305.87;7.12;1.15;-0.60;0.10
9;59.00;12907712.00;449.14;9.96;-0.89;-0.50;0.07
10;69.00;13079908.00;487.95;10.62;0.34;-0.98;0.12
11;69.00;13166020.00;486.89;10.66;-1.41;-0.92;0.13
12;79.00;13338260.00;484.32;10.37;0.78;-1.11;0.00
13;89.00;13510464.00;483.69;9.96;0.73;-0.41;0.02
14;100.00;13682700.00;482.87;9.88;-1.65;-0.85;0.22
15;100.00;13941064.00;481.70;9.92;-1.55;-0.93;0.25
16;89.00;14027176.00;481.76;10.00;0.50;-0.30;0.21
17;89.00;14285512.00;480.53;10.13;0.86;-0.53;0.35
18;79.00;14371612.00;479.81;10.00;-0.06;-0.96;0.40
19;79.00;14629972.00;479.21;9.52;-0.72;-1.07;0.16
20;69.00;14716056.00;478.80;9.88;-0.53;-0.26;0.22
21;69.00;14888304.00;478.64;10.13;-1.36;-1.03;0.21
22;59.00;15060532.00;478.73;9.88;1.07;-0.89;0.10
23;49.00;15232756.00;477.78;9.88;0.86;-0.40;0.06
24;39.00;15491128.00;477.20;8.17;0.36;-0.81;0.13
25;29.00;15663364.00;359.16;4.88;-0.17;-1.64;0.06
26;29.00;15749476.00;306.99;3.98;-0.53;-1.56;0.04
27;19.00;16007832.00;205.89;2.40;0.37;-0.99;0.00
28;9.00;16180048.00;145.20;0.97;-0.18;-0.99;0.04
29;0.00;16352280.00;80.80;0.44;0.13;-1.00;0.08
30;0.00;16524500.00;37.89;0.24;0.10;-0.96;0.08
31;0.00;16782852.00;11.45;0.24;-0.09;-1.02;0.04
32;0.00;16868956.00;7.88;0.24;-0.03;-1.00;0.03
33;0.00;17041188.00;3.81;0.20;0.00;-1.01;0.04
34;0.00;17299540.00;1.24;0.24;0.00;-1.00;0.00
35;0.00;17471768.00;0.60;0.24;-0.00;-0.99;0.02
36;0.00;17557880.00;0.34;0.20;0.00;-1.00;0.03
37;0.00;17816244.00;0.00;0.24;0.00;-1.00;0.00
38;0.00;17902380.00;-0.08;0.24;0.00;-1.00;0.01
39;0.00;18074596.00;-0.14;0.24;-0.00;-1.00;0.01
40;0.00;18332948.00;0.00;0.24;-0.00;-1.00;0.00
41;0.00;18505196.00;-0.02;0.24;0.00;-1.00;0.00
42;0.00;18677396.00;0.30;0.24;0.00;-0.99;0.00
43;0.00;18849628.00;0.15;0.24;0.00;-0.99;0.00
44;0.00;19021864.00;0.19;0.24;0.00;-1.00;0.01
45;0.00;19194104.00;0.14;0.20;0.00;-1.00;0.00
46;0.00;19452460.00;-0.03;0.24;-0.00;-1.00;0.00
