Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;7063912.00;0.76;0.20;0.00;-1.00;0.00
1;0.00;7150044.00;0.86;0.24;0.00;-1.00;0.00
2;0.00;7236164.00;0.68;0.24;0.00;-1.00;0.00
3;0.00;7322276.00;0.80;0.24;-0.00;-0.99;0.00
4;0.00;7408416.00;0.81;0.24;0.00;-1.00;0.00
5;0.00;7494536.00;0.61;0.20;0.00;-1.00;0.00
6;0.00;7580660.00;0.65;0.20;0.00;-1.00;0.00
7;0.00;7666780.00;0.57;0.20;-0.00;-1.00;0.00
8;0.00;7752920.00;0.58;0.20;0.00;-1.00;0.00
9;0.00;7839036.00;0.56;0.20;-0.00;-1.00;0.00
10;0.00;7925136.00;0.81;0.20;-0.00;-1.00;0.00
11;0.00;8011292.00;0.70;0.24;0.00;-1.00;0.00
12;0.00;8097388.00;0.67;0.24;0.00;-1.00;0.00
13;0.00;8183516.00;0.67;0.24;0.00;-1.00;0.00
14;0.00;8269648.00;0.59;0.20;0.00;-1.00;0.00
15;0.00;8355768.00;0.51;0.20;0.00;-1.00;0.00
16;0.00;8441884.00;0.63;0.20;0.00;-0.99;0.00
17;9.00;8528012.00;0.63;0.65;-0.07;-0.97;0.19
18;9.00;8614140.00;2.74;0.77;-0.18;-0.95;0.01
19;9.00;8700256.00;14.41;0.85;0.04;-1.00;0.08
20;9.00;8786376.00;27.03;0.56;0.14;-0.96;0.04
21;19.00;8872532.00;34.55;0.89;-0.25;-1.28;0.01
22;19.00;8958628.00;51.77;1.18;0.28;-0.77;0.12
23;19.00;9044756.00;86.96;1.50;-0.25;-1.20;0.05
24;19.00;9130880.00;103.54;1.38;0.12;-0.69;0.11
25;19.00;9216976.00;107.05;1.34;0.03;-0.95;0.04
26;19.00;9303112.00;107.69;1.30;-0.28;-1.18;0.05
27;29.00;9389224.00;108.55;2.03;0.28;-0.48;0.08
28;29.00;9475348.00;129.06;2.72;0.34;-1.18;0.12
29;29.00;9561452.00;181.40;3.41;-0.59;-1.46;0.02
30;29.00;9647572.00;204.93;3.21;-0.42;-0.98;0.05
31;29.00;9733708.00;207.83;3.25;0.29;-0.22;0.10
32;39.00;9819816.00;208.64;4.51;-0.15;-1.62;0.14
33;39.00;9905940.00;230.69;5.57;-1.25;-0.96;0.03
34;39.00;9992068.00;299.18;6.38;-0.19;-0.55;0.14
35;39.00;10078184.00;333.33;6.22;1.20;-0.76;0.03
36;39.00;10164308.00;337.10;6.22;0.36;-0.95;0.10
