Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6495208.00;0.58;0.24;-0.00;-1.00;0.00
1;0.00;6581320.00;0.59;0.24;0.00;-1.00;0.00
2;0.00;6753556.00;0.45;0.24;0.00;-1.00;0.00
3;0.00;6839656.00;0.33;0.24;0.00;-1.00;0.00
4;0.00;6925804.00;0.56;0.24;0.00;-1.00;0.01
5;0.00;7011892.00;0.62;0.24;0.00;-0.99;0.00
6;0.00;7098024.00;0.68;0.24;-0.00;-1.00;0.00
7;0.00;7184148.00;0.87;0.24;0.00;-1.00;0.00
8;0.00;7270268.00;0.73;0.24;0.00;-1.00;0.00
9;0.00;7356384.00;0.68;0.24;0.00;-1.00;0.01
10;0.00;7442512.00;0.77;0.24;-0.00;-1.00;0.00
11;0.00;7528636.00;0.81;0.28;0.00;-1.00;0.01
12;0.00;7614772.00;0.66;0.28;0.00;-1.00;0.00
13;0.00;7700900.00;0.37;0.28;-0.00;-1.00;0.00
14;0.00;7787036.00;0.33;0.24;0.00;-1.00;0.00
15;0.00;7873148.00;0.48;0.24;0.00;-1.00;0.00
16;0.00;7959272.00;0.55;0.24;-0.00;-1.00;0.00
17;0.00;8045396.00;0.70;0.24;0.00;-0.99;0.00
18;0.00;8131520.00;0.70;0.24;-0.00;-1.00;0.01
19;0.00;8217652.00;0.58;0.24;0.00;-1.00;0.00
20;0.00;8303780.00;0.62;0.24;0.00;-1.00;0.00
21;0.00;8389908.00;0.66;0.24;0.00;-1.00;0.00
22;0.00;8476024.00;0.73;0.24;0.00;-1.00;0.00
23;0.00;8562160.00;0.70;0.24;0.00;-1.00;0.00
24;0.00;8648276.00;0.65;0.24;0.00;-0.99;0.00
25;0.00;8734416.00;0.72;0.24;-0.00;-1.00;0.00
26;0.00;8820540.00;0.78;0.24;0.00;-1.00;0.00
27;0.00;8906660.00;0.66;0.24;0.00;-1.00;0.00
28;0.00;8992804.00;0.50;0.24;0.00;-1.00;0.00
29;0.00;9078920.00;0.44;0.24;0.00;-0.99;0.00
30;0.00;9165052.00;0.57;0.24;0.00;-1.00;0.00
31;0.00;9251164.00;0.66;0.24;0.00;-1.00;0.00
32;0.00;9337292.00;0.54;0.24;0.00;-1.00;0.00
33;0.00;9423412.00;0.42;0.24;0.00;-1.00;0.00
34;0.00;9509532.00;0.58;0.24;0.00;-1.00;0.00
35;0.00;9595652.00;0.73;0.24;0.00;-1.00;0.00
36;0.00;9681768.00;0.66;0.24;0.00;-1.00;0.00
37;0.00;9767880.00;0.63;0.24;0.00;-0.99;0.01
38;0.00;9853988.00;0.66;0.24;0.00;-1.00;0.00
39;0.00;9940084.00;0.81;0.24;0.00;-1.00;0.00
40;0.00;10026204.00;0.81;0.24;0.00;-1.00;0.00
41;0.00;10112328.00;0.82;0.24;0.00;-1.00;0.00
42;0.00;10198416.00;0.55;0.24;-0.00;-1.00;0.00
43;0.00;10284532.00;0.51;0.28;0.00;-1.00;0.00
44;0.00;10370644.00;0.43;0.28;0.00;-1.00;0.00
45;0.00;10456752.00;0.41;0.28;0.00;-1.00;0.00
46;0.00;10542844.00;0.48;0.24;0.00;-1.00;0.00
47;0.00;10628964.00;0.70;0.24;0.00;-1.00;0.00
48;0.00;10715072.00;0.47;0.24;0.00;-1.00;0.00
49;0.00;10801188.00;0.36;0.24;-0.00;-1.00;0.01
50;0.00;10887304.00;0.50;0.24;0.00;-0.99;0.00
51;0.00;10973416.00;0.57;0.24;0.00;-1.00;0.00
52;0.00;11059520.00;0.76;0.24;-0.00;-1.00;0.00
53;0.00;11145644.00;0.74;0.24;0.00;-1.00;0.00
54;0.00;11231740.00;0.80;0.24;0.00;-1.00;0.00
55;0.00;11317852.00;0.83;0.24;0.00;-1.00;0.00
56;0.00;11403972.00;0.72;0.24;0.00;-1.00;0.00
57;0.00;11490080.00;0.67;0.24;0.00;-1.00;0.00
58;0.00;11576188.00;0.66;0.24;0.00;-1.00;0.00
59;0.00;11662304.00;0.66;0.24;-0.00;-1.00;0.00
60;0.00;11748420.00;0.69;0.24;0.00;-1.00;0.00
61;0.00;11834524.00;0.55;0.24;0.00;-0.99;0.00
62;0.00;11920644.00;0.50;0.24;-0.00;-1.00;0.00
63;0.00;12006752.00;0.51;0.24;0.00;-1.00;0.00
64;100.00;12092856.00;0.46;0.61;0.01;-0.99;0.14
65;0.00;12179000.00;1.57;0.61;-0.12;-1.00;0.01
66;0.00;12265108.00;8.16;0.61;-0.04;-1.01;0.03
67;100.00;12351220.00;11.46;4.76;-0.51;-1.11;0.00
68;0.00;12437328.00;64.67;4.76;-0.33;-1.64;0.09
69;100.00;12523428.00;195.42;8.30;-0.80;-0.58;0.23
70;0.00;12609540.00;241.95;3.78;-0.18;-0.90;0.02
71;100.00;12695664.00;304.59;7.28;0.87;-1.08;0.10
72;0.00;12781764.00;258.68;3.74;0.02;-0.53;0.32
73;100.00;12867904.00;311.90;7.24;0.17;-1.38;0.44
74;0.00;12953992.00;298.01;3.74;0.02;-1.57;0.20
75;100.00;13040100.00;361.35;7.08;1.21;-0.81;0.00
76;0.00;13126220.00;311.47;3.58;-0.50;-1.23;0.20
77;100.00;13212316.00;330.92;6.95;1.08;-0.53;0.20
78;0.00;13298432.00;266.84;3.62;-0.50;-1.42;0.19
79;100.00;13384524.00;313.93;7.20;0.95;-0.97;0.39
80;0.00;13470632.00;296.12;3.82;0.36;-0.42;0.02
81;100.00;13556752.00;325.54;7.44;0.01;-1.64;0.06
82;0.00;13642848.00;264.81;3.86;0.31;-0.33;0.30
83;100.00;13728956.00;314.24;7.44;-0.69;-1.49;0.28
84;0.00;13815088.00;298.24;3.82;-0.37;-1.58;0.14
85;100.00;13901172.00;358.09;7.44;0.86;-1.25;0.17
86;0.00;13987284.00;307.19;3.86;0.20;-0.32;0.24
87;0.00;14073404.00;325.74;3.86;-0.18;-1.12;0.11
