Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3762036.00;0.31;0.12;0.00;-1.00;0.00
1;0.00;3848140.00;0.47;0.12;0.00;-1.00;0.00
2;0.00;3934244.00;0.36;0.12;0.00;-1.00;0.00
3;0.00;4020348.00;0.41;0.12;-0.00;-1.00;0.00
4;0.00;4106452.00;0.54;0.12;-0.00;-1.00;0.00
5;0.00;4192552.00;0.57;0.12;0.00;-1.00;0.00
6;0.00;4278656.00;0.53;0.12;-0.00;-1.00;0.00
7;0.00;4364764.00;0.37;0.12;0.00;-1.00;0.00
8;0.00;4450860.00;0.19;0.12;0.00;-1.00;0.00
9;0.00;4536984.00;0.13;0.12;0.00;-1.00;0.00
10;0.00;4623084.00;0.05;0.12;0.00;-1.00;0.00
11;0.00;4709212.00;0.28;0.12;0.00;-1.00;0.01
12;0.00;4795304.00;0.40;0.12;0.00;-1.00;0.00
13;1.00;4881424.00;0.33;0.12;-0.00;-1.00;0.00
14;1.00;4967520.00;0.32;0.12;0.00;-1.00;0.00
15;1.00;5053620.00;0.52;0.12;0.00;-1.00;0.00
16;1.00;5139728.00;0.38;0.12;0.00;-1.00;0.00
17;1.00;5225832.00;0.37;0.12;-0.00;-1.00;0.00
18;1.00;5311928.00;0.53;0.12;0.00;-1.00;0.00
19;1.00;5398044.00;0.34;0.12;0.00;-1.00;0.00
20;1.00;5484148.00;0.25;0.12;0.00;-0.99;0.00
21;1.00;5570260.00;0.16;0.12;0.00;-0.99;0.00
22;1.00;5656364.00;0.39;0.12;0.00;-1.00;0.00
23;1.00;5742492.00;0.32;0.12;-0.00;-1.00;0.00
24;1.00;5828592.00;0.15;0.12;0.00;-1.00;0.00
25;1.00;5914700.00;0.35;0.12;0.00;-0.99;0.00
26;1.00;6000812.00;0.49;0.12;0.00;-0.99;0.00
27;1.00;6086920.00;0.49;0.12;0.00;-0.99;0.00
28;1.00;6173028.00;0.49;0.12;0.00;-1.00;0.00
29;1.00;6259116.00;0.48;0.12;0.00;-0.99;0.00
30;1.00;6345232.00;0.36;0.12;0.00;-1.00;0.00
31;0.00;6431344.00;0.26;0.12;0.00;-1.00;0.00
32;0.00;6517452.00;0.32;0.12;0.00;-1.00;0.00
33;0.00;6603528.00;0.40;0.12;0.00;-0.99;0.00
34;0.00;6689676.00;0.46;0.12;0.00;-1.00;0.00
35;0.00;6775768.00;0.25;0.12;0.00;-1.00;0.00
36;2.00;6861884.00;0.37;0.12;0.00;-1.00;0.00
37;2.00;6948020.00;0.24;0.12;0.00;-1.00;0.00
38;2.00;7034104.00;0.40;0.12;0.00;-1.00;0.00
39;2.00;7120216.00;0.45;0.12;-0.00;-1.00;0.00
40;2.00;7206316.00;0.54;0.12;0.00;-1.00;0.00
41;2.00;7292448.00;0.38;0.12;0.00;-1.00;0.00
42;2.00;7378556.00;0.31;0.12;0.00;-1.00;0.00
43;2.00;7464668.00;0.25;0.12;-0.00;-1.00;0.00
