Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3453172.00;0.49;0.24;0.00;-1.00;0.00
1;0.00;3539264.00;0.53;0.24;0.00;-0.99;0.00
2;0.00;3625384.00;0.60;0.24;0.00;-0.99;0.00
3;0.00;3711500.00;0.55;0.24;0.00;-0.99;0.00
4;0.00;3797636.00;0.62;0.24;-0.00;-0.99;0.00
5;0.00;3883732.00;0.59;0.24;0.00;-1.00;0.00
6;0.00;3969848.00;0.61;0.24;0.00;-1.00;0.00
7;0.00;4055956.00;0.54;0.24;0.00;-1.00;0.00
8;28.00;4142068.00;0.47;0.28;0.01;-0.98;0.09
9;28.00;4228196.00;0.61;0.36;-0.02;-1.04;0.01
10;0.00;4314324.00;1.92;0.36;-0.01;-1.01;0.01
11;0.00;4400440.00;3.62;0.32;-0.00;-1.00;0.02
12;0.00;4486548.00;2.99;0.24;-0.00;-1.00;0.01
13;0.00;4572652.00;1.97;0.24;0.00;-0.99;0.03
14;0.00;4658796.00;1.54;0.24;0.00;-1.00;0.00
15;0.00;4744908.00;1.23;0.24;-0.00;-1.00;0.05
16;0.00;4831000.00;0.95;0.24;-0.00;-1.00;0.02
17;0.00;4917128.00;0.71;0.24;-0.00;-1.00;0.02
18;0.00;5003216.00;0.39;0.24;0.00;-1.00;0.01
19;0.00;5089324.00;0.56;0.24;0.00;-1.00;0.00
20;0.00;5175444.00;0.66;0.24;0.00;-1.00;0.00
21;0.00;5261548.00;0.54;0.24;0.00;-1.00;0.00
22;0.00;5347652.00;0.61;0.24;0.00;-0.99;0.00
23;0.00;5433764.00;0.53;0.24;0.00;-0.99;0.00
24;0.00;5519896.00;0.53;0.24;0.00;-1.00;0.00
25;0.00;5606004.00;0.63;0.24;0.00;-1.00;0.00
26;0.00;5692124.00;0.62;0.24;0.00;-1.00;0.00
27;0.00;5778276.00;0.43;0.24;-0.00;-1.00;0.01
28;0.00;5864352.00;0.58;0.24;-0.00;-0.99;0.00
29;0.00;5950456.00;0.60;0.24;0.00;-0.99;0.00
30;0.00;6036588.00;0.44;0.24;0.00;-1.00;0.00
31;0.00;6122688.00;0.67;0.24;0.00;-1.00;0.00
32;0.00;6208824.00;0.71;0.24;0.00;-1.00;0.00
33;0.00;6294928.00;0.60;0.24;0.00;-1.00;0.00
34;0.00;6381052.00;0.52;0.24;0.00;-1.00;0.00
35;0.00;6467160.00;0.60;0.24;0.00;-1.00;0.00
36;0.00;6553272.00;0.70;0.24;0.00;-1.00;0.00
37;0.00;6725492.00;0.47;0.24;-0.00;-1.00;0.00
38;0.00;6811608.00;0.52;0.24;0.00;-1.00;0.00
39;0.00;6897736.00;0.47;0.24;-0.00;-1.00;0.00
40;0.00;6983828.00;0.48;0.24;0.00;-1.00;0.00
41;0.00;7069940.00;0.75;0.24;0.00;-1.00;0.00
42;0.00;7156052.00;0.75;0.24;0.00;-1.00;0.00
43;0.00;7242160.00;0.71;0.24;0.00;-1.00;0.00
44;0.00;7328284.00;0.69;0.24;0.00;-1.00;0.01
45;0.00;7414388.00;0.61;0.24;0.00;-1.00;0.00
46;0.00;7500492.00;0.51;0.24;0.00;-1.00;0.00
47;0.00;7586604.00;0.66;0.24;0.00;-1.00;0.00
48;0.00;7672712.00;0.55;0.24;0.00;-1.00;0.00
49;0.00;7758840.00;0.31;0.24;0.00;-1.00;0.00
50;0.00;7844924.00;0.59;0.24;0.00;-1.00;0.00
51;0.00;7931016.00;0.78;0.24;0.00;-0.99;0.00
52;0.00;8017144.00;0.77;0.24;0.00;-0.99;0.00
53;0.00;8103244.00;0.62;0.24;0.00;-1.00;0.00
54;0.00;8189340.00;0.45;0.24;0.00;-1.00;0.00
55;0.00;8275456.00;0.53;0.24;0.00;-1.00;0.00
56;0.00;8361568.00;0.52;0.24;-0.00;-1.00;0.00
57;0.00;8447660.00;0.62;0.24;0.00;-1.00;0.01
58;0.00;8533776.00;0.60;0.24;0.00;-1.00;0.00
59;0.00;8619868.00;0.59;0.24;0.00;-0.99;0.00
60;0.00;8705988.00;0.68;0.24;0.00;-1.00;0.01
61;0.00;8792100.00;0.59;0.24;0.00;-1.00;0.00
62;0.00;8878236.00;0.51;0.24;0.00;-1.00;0.00
63;0.00;8964312.00;0.43;0.24;0.00;-0.99;0.00
64;0.00;9050436.00;0.45;0.24;0.00;-1.00;0.01
65;0.00;9136528.00;0.64;0.24;0.00;-1.00;0.00
66;0.00;9222636.00;0.51;0.24;0.00;-1.00;0.00
67;0.00;9308744.00;0.42;0.24;0.00;-0.99;0.00
68;0.00;9394864.00;0.51;0.24;0.01;-0.99;0.00
69;0.00;9480968.00;0.66;0.24;0.00;-1.01;0.00
70;0.00;9567072.00;0.62;0.28;0.00;-1.00;0.00
71;0.00;9653188.00;0.64;0.28;-0.00;-1.00;0.00
72;0.00;9739312.00;0.54;0.28;0.00;-1.00;0.00
73;0.00;9825408.00;0.64;0.24;-0.00;-1.00;0.00
74;0.00;9911516.00;0.64;0.24;0.00;-1.00;0.01
75;0.00;9997624.00;0.40;0.24;0.00;-0.99;0.00
76;0.00;10083724.00;0.41;0.24;0.00;-1.00;0.00
77;0.00;10169840.00;0.50;0.24;0.00;-1.00;0.00
78;0.00;10255948.00;0.59;0.24;0.00;-1.00;0.00
