Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3713432.00;0.38;0.24;0.00;-1.04;0.00
1;0.00;3799552.00;0.48;0.24;0.00;-1.04;0.00
2;0.00;3885624.00;0.62;0.24;0.00;-1.04;0.00
3;0.00;3971708.00;0.57;0.24;0.00;-1.04;0.00
4;0.00;4057808.00;0.63;0.24;0.00;-1.04;0.00
5;0.00;4143900.00;0.53;0.28;0.00;-1.04;0.00
6;0.00;4229984.00;0.62;0.28;0.00;-1.04;0.00
7;0.00;4316072.00;0.57;0.28;0.00;-1.03;0.00
8;0.00;4402160.00;0.54;0.24;0.00;-1.04;0.00
9;0.00;4488252.00;0.54;0.24;0.00;-1.04;0.00
10;0.00;4574348.00;0.54;0.24;0.00;-1.04;0.00
11;0.00;4660448.00;0.72;0.24;0.00;-1.03;0.00
12;0.00;4746528.00;0.77;0.24;-0.00;-1.04;0.00
13;0.00;4832608.00;0.62;0.24;0.00;-1.04;0.00
14;0.00;4918696.00;0.49;0.24;0.00;-1.04;0.00
15;0.00;5004800.00;0.49;0.24;-0.00;-1.04;0.00
16;0.00;5090888.00;0.51;0.24;0.00;-1.03;0.00
17;0.00;5176976.00;0.58;0.24;0.00;-1.03;0.00
18;0.00;5263056.00;0.66;0.24;0.00;-1.04;0.00
19;0.00;5349156.00;0.65;0.24;0.00;-1.04;0.00
20;0.00;5435240.00;0.60;0.24;-0.00;-1.04;0.00
21;0.00;5521332.00;0.52;0.24;-0.00;-1.04;0.00
22;0.00;5607416.00;0.47;0.24;0.00;-1.04;0.00
23;0.00;5693516.00;0.50;0.24;0.00;-1.04;0.00
24;0.00;5779608.00;0.53;0.24;0.00;-1.04;0.00
25;0.00;5865700.00;0.66;0.24;0.00;-1.04;0.00
26;0.00;5951804.00;0.61;0.24;-0.00;-1.04;0.00
27;0.00;6037880.00;0.60;0.24;0.00;-1.03;0.00
28;0.00;6123976.00;0.56;0.24;-0.00;-1.04;0.00
29;0.00;6210064.00;0.48;0.24;-0.00;-1.04;0.00
30;0.00;6296152.00;0.46;0.24;0.00;-1.04;0.00
31;0.00;6382248.00;0.48;0.24;0.00;-1.04;0.00
32;0.00;6468336.00;0.49;0.28;-0.00;-1.04;0.00
33;0.00;6554424.00;0.32;0.28;0.00;-1.04;0.00
34;0.00;6726608.00;0.51;0.24;-0.00;-1.05;0.00
35;0.00;6812704.00;0.47;0.24;0.00;-1.04;0.00
36;0.00;6898796.00;0.50;0.24;0.00;-1.04;0.00
37;0.00;6984892.00;0.45;0.24;0.00;-1.04;0.00
38;0.00;7070996.00;0.66;0.24;0.00;-1.03;0.00
39;0.00;7157084.00;0.65;0.24;-0.00;-1.04;0.00
40;0.00;7243168.00;0.63;0.24;0.00;-1.04;0.00
41;0.00;7329272.00;0.67;0.24;-0.00;-1.05;0.00
42;0.00;7415364.00;0.64;0.24;0.00;-1.04;0.00
43;0.00;7501464.00;0.63;0.24;0.00;-1.04;0.00
44;0.00;7587556.00;0.65;0.24;0.00;-1.04;0.00
45;0.00;7673664.00;0.64;0.24;0.00;-1.04;0.00
46;0.00;7759768.00;0.77;0.24;0.00;-1.04;0.00
47;0.00;7845848.00;0.76;0.24;0.00;-1.04;0.00
48;0.00;7931960.00;0.72;0.24;0.00;-1.03;0.00
49;0.00;8018052.00;0.58;0.24;-0.00;-1.04;0.00
50;0.00;8104148.00;0.33;0.24;-0.00;-1.04;0.00
51;0.00;8190252.00;0.47;0.24;-0.00;-1.04;0.00
52;0.00;8276324.00;0.71;0.24;0.00;-1.04;0.00
53;0.00;8362416.00;0.70;0.24;0.00;-1.04;0.00
54;0.00;8448520.00;0.61;0.24;-0.00;-1.05;0.00
55;0.00;8534620.00;0.58;0.24;-0.00;-1.04;0.00
56;0.00;8620712.00;0.52;0.24;0.00;-1.04;0.00
57;0.00;8706800.00;0.42;0.24;0.00;-1.04;0.00
58;0.00;8792896.00;0.67;0.24;0.00;-1.04;0.00
59;0.00;8878988.00;0.62;0.24;0.00;-1.03;0.00
60;0.00;8965072.00;0.53;0.24;0.00;-1.04;0.00
61;0.00;9051172.00;0.59;0.24;0.00;-1.04;0.00
62;0.00;9137260.00;0.40;0.24;0.00;-1.04;0.00
63;0.00;9223340.00;0.49;0.24;0.00;-1.04;0.00
64;0.00;9309452.00;0.40;0.24;0.00;-1.04;0.00
65;0.00;9395540.00;0.42;0.24;0.00;-1.04;0.00
66;0.00;9481656.00;0.51;0.24;0.00;-1.04;0.00
67;0.00;9567728.00;0.60;0.24;0.00;-1.04;0.01
68;0.00;9653820.00;0.53;0.24;-0.00;-1.04;0.01
69;0.00;9739920.00;0.58;0.24;-0.00;-1.04;0.00
70;0.00;9825992.00;0.64;0.24;0.00;-1.04;0.00
71;0.00;9912096.00;0.51;0.24;0.00;-1.04;0.00
72;0.00;9998208.00;0.43;0.24;-0.00;-1.04;0.00
73;0.00;10084288.00;0.50;0.24;0.00;-1.04;0.00
74;0.00;10170380.00;0.45;0.24;-0.00;-1.04;0.00
75;0.00;10256468.00;0.39;0.24;0.00;-1.04;0.00
76;0.00;10342560.00;0.60;0.24;0.00;-1.04;0.00
77;0.00;10428648.00;0.77;0.24;0.00;-1.04;0.00
78;0.00;10514748.00;0.58;0.24;0.00;-1.04;0.00
79;0.00;10600828.00;0.33;0.24;0.00;-1.04;0.00
80;0.00;10686920.00;0.48;0.24;-0.00;-1.04;0.00
