Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5519756.00;0.77;0.24;0.00;-1.00;0.00
1;0.00;5605868.00;0.79;0.24;0.00;-1.00;0.00
2;0.00;5691984.00;0.69;0.24;0.00;-1.00;0.00
3;0.00;5778092.00;0.70;0.24;0.00;-1.00;0.00
4;0.00;5864180.00;0.76;0.24;0.00;-0.99;0.00
5;0.00;5950300.00;0.63;0.24;0.00;-1.00;0.00
6;0.00;6036384.00;0.72;0.24;0.00;-0.99;0.00
7;0.00;6122508.00;0.71;0.24;0.00;-1.00;0.00
8;0.00;6208612.00;0.69;0.24;0.00;-1.00;0.00
9;0.00;6294708.00;0.73;0.24;0.00;-1.00;0.00
10;0.00;6380820.00;0.68;0.24;-0.00;-1.00;0.00
11;0.00;6466908.00;0.59;0.24;0.00;-1.00;0.00
12;0.00;6553012.00;0.52;0.24;0.00;-1.00;0.00
13;0.00;6725228.00;0.50;0.24;0.00;-1.00;0.00
14;0.00;6811324.00;0.52;0.24;0.00;-1.00;0.00
15;0.00;6897440.00;0.67;0.24;0.00;-1.00;0.00
16;0.00;6983524.00;0.66;0.24;0.00;-0.99;0.00
17;0.00;7069620.00;0.74;0.24;0.00;-1.00;0.00
18;0.00;7155748.00;0.62;0.24;0.00;-1.00;0.00
19;0.00;7241844.00;0.66;0.24;-0.00;-1.01;0.00
20;0.00;7327960.00;0.82;0.24;-0.00;-1.00;0.00
21;0.00;7414064.00;0.83;0.24;0.00;-1.00;0.00
22;0.00;7500156.00;0.81;0.24;0.00;-1.00;0.00
23;0.00;7586268.00;0.85;0.24;0.00;-1.00;0.00
24;0.00;7672372.00;0.83;0.24;0.00;-1.00;0.00
25;0.00;7758508.00;0.84;0.24;0.00;-1.00;0.00
26;0.00;7844588.00;0.73;0.24;0.00;-1.00;0.00
27;0.00;7930708.00;0.81;0.24;0.00;-1.00;0.00
28;0.00;8016796.00;0.79;0.24;0.00;-0.99;0.00
29;0.00;8102908.00;0.77;0.24;-0.00;-1.00;0.00
30;0.00;8189012.00;0.55;0.24;0.00;-1.00;0.00
31;0.00;8275120.00;0.56;0.24;-0.00;-1.00;0.01
32;0.00;8361208.00;0.60;0.24;0.00;-0.99;0.00
33;0.00;8447320.00;0.68;0.24;-0.00;-1.00;0.00
34;0.00;8533416.00;0.89;0.24;0.00;-1.00;0.00
35;0.00;8619544.00;0.72;0.24;0.00;-1.00;0.00
36;0.00;8705640.00;0.64;0.24;0.00;-1.00;0.00
37;0.00;8791744.00;0.55;0.24;0.00;-1.00;0.00
38;0.00;8877852.00;0.55;0.24;0.00;-1.00;0.00
39;0.00;8963944.00;0.62;0.24;0.00;-0.99;0.00
40;0.00;9050060.00;0.67;0.24;0.00;-1.00;0.00
41;0.00;9136172.00;0.81;0.24;0.00;-1.00;0.00
42;0.00;9222276.00;0.77;0.24;0.00;-1.00;0.00
43;0.00;9308380.00;0.63;0.24;0.00;-1.00;0.00
44;0.00;9394500.00;0.62;0.24;0.00;-1.00;0.00
45;0.00;9480600.00;0.62;0.24;0.00;-1.00;0.00
46;0.00;9566700.00;0.77;0.24;0.00;-0.99;0.00
47;0.00;9652800.00;0.52;0.24;0.00;-0.99;0.00
48;0.00;9738944.00;0.56;0.24;0.00;-1.00;0.00
49;0.00;9825032.00;0.67;0.24;0.00;-1.00;0.00
50;0.00;9911140.00;0.67;0.24;0.00;-1.00;0.00
51;0.00;9997224.00;0.66;0.24;0.00;-0.99;0.00
52;0.00;10083324.00;0.66;0.24;0.00;-1.00;0.00
53;0.00;10169436.00;0.72;0.24;0.00;-1.00;0.00
54;0.00;10255544.00;0.72;0.24;0.00;-1.00;0.00
55;0.00;10341668.00;0.56;0.24;-0.00;-0.99;0.00
56;0.00;10427764.00;0.77;0.24;0.00;-1.00;0.00
57;0.00;10513880.00;0.75;0.24;0.00;-1.00;0.00
58;0.00;10600000.00;0.71;0.24;0.00;-1.00;0.00
59;0.00;10686104.00;0.77;0.24;0.00;-1.00;0.00
60;0.00;10772208.00;0.77;0.24;0.00;-1.00;0.00
61;0.00;10858312.00;0.55;0.24;0.00;-0.99;0.00
62;0.00;10944412.00;0.43;0.24;0.00;-1.00;0.00
63;0.00;11030520.00;0.55;0.24;0.00;-1.00;0.00
64;0.00;11116616.00;0.77;0.24;0.00;-0.99;0.00
65;0.00;11202740.00;0.66;0.24;-0.00;-1.00;0.00
66;0.00;11288852.00;0.76;0.24;-0.00;-1.00;0.00
67;0.00;11374944.00;0.73;0.24;0.00;-1.00;0.00
68;0.00;11461044.00;0.68;0.24;0.00;-1.00;0.00
69;0.00;11547164.00;0.60;0.24;0.00;-1.00;0.00
