Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3254296.00;0.62;0.24;-0.00;-1.0000;0.00
1;0.00;3340396.00;0.65;0.24;-0.00;-1.0000;0.00
2;0.00;3426520.00;0.44;0.24;-0.00;-1.0000;0.00
3;1.00;3512640.00;0.54;0.24;0.00;-1.0000;0.00
4;2.00;3598752.00;0.46;0.28;-0.00;-1.0000;0.00
5;3.00;3684876.00;0.40;0.28;0.00;-1.0000;0.00
6;4.00;3770972.00;0.35;0.28;-0.00;-1.0000;0.00
7;5.00;3857100.00;0.36;0.24;-0.00;-1.0000;0.00
8;6.00;3943196.00;0.35;0.28;0.00;-1.0000;0.00
9;7.00;4029304.00;0.25;0.32;-0.00;-1.0000;0.00
10;8.00;4115416.00;0.30;0.32;0.00;-1.0000;0.00
11;9.00;4201528.00;0.43;0.28;-0.00;-1.0000;0.00
12;10.00;4287640.00;0.36;0.24;-0.00;-1.0000;0.00
13;11.00;4373760.00;0.48;0.24;0.00;-1.0000;0.01
14;12.00;4459872.00;0.49;0.24;-0.00;-1.0100;0.00
15;13.00;4545988.00;0.40;0.28;0.00;-1.0000;0.00
16;14.00;4632096.00;0.38;0.28;-0.00;-1.0000;0.00
17;15.00;4718232.00;0.43;0.28;-0.00;-1.0000;0.00
18;16.00;4804324.00;0.42;0.24;-0.00;-1.0000;0.00
19;17.00;4890444.00;0.52;0.24;-0.00;-1.0000;0.00
20;18.00;4976552.00;0.52;0.24;0.00;-0.9900;0.00
21;19.00;5062676.00;0.60;0.24;-0.00;-1.0000;0.00
22;20.00;5148780.00;0.66;0.24;-0.00;-1.0000;0.00
23;21.00;5234904.00;0.63;0.24;0.00;-1.0000;0.00
24;22.00;5321016.00;0.48;0.24;-0.00;-1.0000;0.00
25;23.00;5407112.00;0.25;0.24;-0.00;-1.0000;0.00
26;24.00;5493232.00;0.27;0.24;-0.00;-1.0000;0.00
27;25.00;5579344.00;0.54;0.28;0.00;-1.0000;0.00
28;26.00;5665456.00;0.55;0.28;-0.00;-1.0000;0.00
29;27.00;5751572.00;0.51;0.28;-0.00;-1.0000;0.00
30;28.00;5837700.00;0.49;0.32;-0.00;-0.9900;0.01
31;29.00;5923788.00;0.73;0.40;-0.02;-0.9900;0.04
32;30.00;6009924.00;2.79;0.52;0.14;-1.0000;0.02
33;31.00;6096036.00;9.13;0.61;-0.15;-1.0200;0.08
