Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2624356.00;0.50;0.00;0.00;-1.00;0.00
1;0.00;2710480.00;0.30;0.00;0.00;-1.00;0.00
2;0.00;2796584.00;0.42;0.00;-0.00;-1.00;0.00
3;0.00;2882712.00;0.51;0.00;-0.00;-1.00;0.00
4;0.00;2968820.00;0.64;0.00;-0.00;-1.00;0.00
5;0.00;3054932.00;0.50;0.00;0.00;-1.00;0.00
6;0.00;3141052.00;0.47;0.00;0.00;-1.00;0.00
7;0.00;3227160.00;0.40;0.00;0.00;-1.00;0.00
8;0.00;3313276.00;0.34;0.00;0.00;-1.00;0.00
9;0.00;3399388.00;0.27;0.00;-0.00;-1.00;0.00
10;0.00;3485496.00;0.47;0.00;-0.00;-1.00;0.00
11;0.00;3571604.00;0.27;0.00;-0.00;-1.00;0.00
12;0.00;3657716.00;0.26;0.00;-0.00;-0.99;0.00
13;0.00;3743840.00;0.36;0.00;-0.00;-1.00;0.00
14;0.00;3829944.00;0.34;0.00;0.00;-1.00;0.00
15;0.00;3916068.00;0.26;0.00;-0.00;-1.00;0.00
16;9.00;4002164.00;0.30;0.00;0.00;-1.00;0.00
17;9.00;4088272.00;0.21;0.00;-0.00;-0.99;0.00
18;9.00;4174388.00;0.33;0.00;-0.00;-1.00;0.00
19;9.00;4260500.00;0.49;0.00;-0.00;-1.00;0.00
20;9.00;4346608.00;0.47;0.00;-0.00;-1.00;0.00
21;9.00;4432712.00;0.57;0.00;-0.00;-1.00;0.00
