Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;7030480.00;0.53;0.24;-0.00;-1.00;0.00
1;0.00;7116588.00;0.37;0.24;0.00;-1.00;0.00
2;0.00;7202684.00;0.44;0.24;0.00;-1.00;0.00
3;0.00;7288792.00;0.44;0.24;0.00;-1.00;0.00
4;1.00;7374892.00;0.45;0.24;0.00;-0.99;0.00
5;2.00;7461012.00;0.39;0.32;-0.00;-1.02;0.04
6;3.00;7547104.00;0.54;0.40;-0.00;-0.99;0.01
7;4.00;7633232.00;2.28;0.48;-0.01;-1.01;0.02
8;5.00;7719316.00;6.01;0.48;-0.07;-1.01;0.00
9;6.00;7805420.00;9.48;0.48;-0.21;-1.06;0.07
10;7.00;7891520.00;14.01;0.48;0.10;-0.98;0.06
11;8.00;7977616.00;19.17;0.52;0.05;-0.96;0.10
12;9.00;8063712.00;24.67;0.56;0.16;-0.99;0.08
13;10.00;8149832.00;30.19;0.65;-0.06;-1.08;0.12
14;11.00;8235908.00;35.47;0.69;0.02;-0.93;0.00
15;12.00;8322008.00;40.79;0.73;-0.16;-0.91;0.07
16;13.00;8408128.00;46.55;0.77;0.29;-1.08;0.02
17;14.00;8494208.00;53.44;0.89;0.05;-0.85;0.02
18;15.00;8580328.00;60.31;0.97;0.11;-1.02;0.11
19;16.00;8666436.00;66.19;1.05;-0.33;-0.84;0.09
20;17.00;8752532.00;73.70;1.09;-0.37;-1.12;0.02
21;18.00;8838636.00;81.85;1.30;0.13;-1.03;0.04
22;19.00;8924744.00;89.84;1.46;-0.30;-0.62;0.04
23;20.00;9010824.00;98.81;1.62;0.19;-0.80;0.02
24;21.00;9096948.00;106.42;1.62;0.14;-1.00;0.08
25;22.00;9183036.00;115.56;1.74;-0.26;-1.15;0.00
26;23.00;9269144.00;126.63;1.79;0.28;-0.70;0.05
27;24.00;9355256.00;137.17;2.15;-0.43;-1.30;0.07
28;25.00;9441356.00;145.22;2.36;-0.21;-1.41;0.00
29;26.00;9527476.00;154.53;2.72;-0.44;-1.44;0.01
30;27.00;9613576.00;166.27;2.84;-0.15;-1.20;0.08
31;28.00;9699664.00;176.86;2.88;0.34;-0.38;0.12
32;29.00;9785792.00;186.67;3.17;0.10;-1.25;0.02
33;30.00;9871884.00;196.20;3.41;-0.47;-1.64;0.10
