Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;2201640.00;0;0.16;0.00;-1.00;0.00
1;0;2287736.00;0;0.16;0.00;-1.00;0.00
2;0;2373828.00;1;0.12;-0.00;-1.00;0.00
3;1;2459932.00;1;0.12;-0.00;-1.00;0.00
4;2;2546016.00;0;0.12;0.00;-1.00;0.00
5;3;2632112.00;0;0.12;0.00;-1.00;0.00
6;4;2718232.00;1;0.12;0.00;-1.00;0.00
7;5;2804316.00;0;0.12;-0.00;-1.00;0.00
8;6;2890396.00;1;0.12;0.00;-0.99;0.00
9;7;2976504.00;1;0.12;-0.00;-1.00;0.00
10;8;3062612.00;0;0.12;-0.00;-1.00;0.00
11;9;3148716.00;0;0.12;-0.00;-1.00;0.00
12;10;3234804.00;0;0.12;0.00;-0.99;0.00
13;11;3320916.00;1;0.12;-0.00;-1.00;0.00
14;12;3407016.00;1;0.12;-0.00;-1.00;0.00
15;13;3493120.00;1;0.16;-0.00;-1.00;0.00
16;14;3579232.00;0;0.16;0.00;-1.00;0.00
17;15;3665324.00;0;0.16;0.00;-1.00;0.00
18;16;3751436.00;0;0.12;-0.00;-1.00;0.00
19;17;3837544.00;1;0.12;-0.00;-1.00;0.00
20;18;3923632.00;1;0.12;-0.00;-1.00;0.00
21;19;4009736.00;0;0.12;-0.00;-1.00;0.00
22;20;4095832.00;0;0.12;-0.00;-1.00;0.00
23;21;4181928.00;1;0.12;0.00;-1.00;0.00
24;22;4268036.00;1;0.12;0.00;-1.00;0.00
25;23;4354124.00;1;0.12;-0.00;-1.00;0.00
26;24;4440228.00;0;0.16;0.00;-1.00;0.00
27;25;4526328.00;1;0.16;0.00;-1.00;0.00
28;26;4612432.00;1;0.16;0.00;-1.00;0.00
29;27;4698528.00;1;0.12;0.00;-1.00;0.00
30;28;4784632.00;1;0.24;0.01;-1.02;0.11
31;29;4870720.00;1;0.32;-0.00;-1.03;0.05
32;30;4956856.00;2;0.44;-0.11;-1.02;0.03
33;31;5042920.00;9;0.48;0.19;-0.98;0.10
34;32;5129016.00;18;0.61;0.02;-0.96;0.01
35;33;5215112.00;31;0.69;0.04;-0.97;0.01
36;34;5301220.00;45;0.81;-0.19;-1.01;0.08
37;35;5387304.00;58;0.97;-0.10;-0.93;0.09
38;36;5473408.00;72;1.26;0.15;-0.80;0.09
