Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4539916.00;0.19;0.24;0.00;-1.00;0.00
1;0.00;4626024.00;0.18;0.24;-0.00;-1.00;0.00
2;0.00;4712136.00;0.27;0.24;-0.00;-1.00;0.00
3;0.00;4798224.00;0.25;0.24;0.00;-0.99;0.00
4;0.00;4884340.00;0.23;0.24;0.00;-1.00;0.00
5;0.00;4970448.00;0.33;0.24;-0.00;-1.00;0.00
6;0.00;5056564.00;0.38;0.24;0.00;-1.00;0.00
7;0.00;5142656.00;0.40;0.24;0.00;-0.99;0.00
8;0.00;5228780.00;0.36;0.24;-0.00;-1.00;0.00
9;0.00;5314888.00;0.46;0.24;0.00;-1.00;0.00
10;0.00;5400980.00;0.52;0.24;0.00;-1.00;0.00
11;0.00;5487084.00;0.44;0.24;0.00;-1.00;0.00
12;0.00;5573196.00;0.59;0.24;0.00;-1.00;0.00
13;0.00;5659312.00;0.53;0.24;-0.00;-1.00;0.00
14;0.00;5745416.00;0.55;0.24;-0.00;-1.01;0.00
15;0.00;5831520.00;0.55;0.24;0.00;-1.00;0.00
16;0.00;5917612.00;0.36;0.24;0.00;-0.99;0.00
17;0.00;6003732.00;0.34;0.24;0.00;-1.00;0.00
18;0.00;6089836.00;0.58;0.24;0.00;-1.00;0.00
19;0.00;6175952.00;0.57;0.24;0.00;-1.00;0.00
20;0.00;6262056.00;0.36;0.24;0.00;-1.00;0.00
21;0.00;6348148.00;0.29;0.24;0.00;-1.00;0.00
22;0.00;6434272.00;0.31;0.24;-0.00;-1.00;0.00
23;0.00;6520376.00;0.29;0.24;-0.00;-1.00;0.00
24;0.00;6606480.00;0.36;0.24;0.00;-1.00;0.00
25;0.00;6692600.00;0.57;0.24;0.00;-1.00;0.00
26;0.00;6778684.00;0.41;0.24;-0.00;-1.00;0.00
27;0.00;6864788.00;0.38;0.24;0.00;-1.00;0.00
28;0.00;6950900.00;0.59;0.24;0.00;-1.00;0.00
29;0.00;7037004.00;0.46;0.24;0.00;-1.00;0.00
30;0.00;7123100.00;0.37;0.24;0.00;-1.00;0.00
31;0.00;7209204.00;0.31;0.24;0.00;-1.00;0.00
32;0.00;7295308.00;0.64;0.24;0.00;-1.00;0.00
33;0.00;7381404.00;0.66;0.24;0.00;-1.00;0.00
34;0.00;7467516.00;0.68;0.24;0.00;-1.00;0.00
35;0.00;7553624.00;0.50;0.24;0.00;-1.00;0.00
36;0.00;7639724.00;0.44;0.24;0.00;-1.00;0.00
37;0.00;7725820.00;0.31;0.24;0.00;-0.99;0.01
38;0.00;7811952.00;0.18;0.24;0.00;-1.00;0.00
39;0.00;7898032.00;0.39;0.24;0.00;-0.99;0.00
40;0.00;7984144.00;0.62;0.24;0.00;-1.00;0.00
41;0.00;8070240.00;0.45;0.24;0.00;-0.99;0.00
42;0.00;8156344.00;0.40;0.24;0.00;-1.00;0.00
43;0.00;8242432.00;0.52;0.24;0.00;-0.99;0.00
44;0.00;8328544.00;0.45;0.24;0.00;-1.00;0.00
45;0.00;8500756.00;0.40;0.24;0.00;-1.00;0.00
46;0.00;8586856.00;0.45;0.24;-0.00;-1.00;0.00
47;0.00;8672972.00;0.59;0.24;0.00;-1.00;0.00
48;0.00;8759044.00;0.39;0.24;-0.00;-1.00;0.00
49;0.00;8845128.00;0.30;0.24;0.00;-0.99;0.00
50;0.00;8931256.00;0.36;0.24;0.00;-1.00;0.00
51;0.00;9017340.00;0.22;0.24;0.00;-0.99;0.00
52;0.00;9103468.00;0.19;0.24;0.00;-1.00;0.00
53;0.00;9189560.00;0.26;0.24;0.00;-1.00;0.00
54;0.00;9275676.00;0.27;0.24;0.00;-1.00;0.00
55;0.00;9361776.00;0.45;0.24;-0.00;-1.00;0.00
56;0.00;9447884.00;0.52;0.24;0.00;-1.00;0.00
57;0.00;9533988.00;0.58;0.24;0.00;-1.00;0.00
58;0.00;9620092.00;0.45;0.24;0.00;-1.00;0.00
59;0.00;9706212.00;0.43;0.24;-0.00;-1.00;0.00
60;0.00;9792344.00;0.46;0.24;0.00;-1.00;0.00
61;0.00;9878432.00;0.53;0.24;0.00;-1.00;0.00
62;0.00;9964532.00;0.49;0.24;-0.00;-0.99;0.00
63;0.00;10050652.00;0.37;0.24;0.00;-1.00;0.00
64;0.00;10136736.00;0.40;0.24;0.00;-0.99;0.00
65;0.00;10222852.00;0.43;0.24;0.00;-1.00;0.00
66;0.00;10308956.00;0.35;0.24;0.00;-1.00;0.00
67;0.00;10395036.00;0.49;0.24;-0.00;-1.00;0.00
68;0.00;10481148.00;0.42;0.24;0.00;-1.00;0.00
69;0.00;10567256.00;0.41;0.24;0.00;-1.00;0.00
70;0.00;10653376.00;0.16;0.24;0.00;-1.00;0.00
71;0.00;10739452.00;0.27;0.24;0.00;-0.99;0.00
72;0.00;10825568.00;0.29;0.24;0.00;-1.00;0.00
73;0.00;10911680.00;0.30;0.24;0.00;-1.00;0.00
74;0.00;10997788.00;0.52;0.24;0.00;-1.00;0.00
75;0.00;11083892.00;0.43;0.24;-0.00;-1.00;0.00
76;0.00;11170004.00;0.28;0.24;-0.00;-1.00;0.00
77;0.00;11256120.00;0.26;0.24;0.00;-0.99;0.00
78;0.00;11342232.00;0.26;0.24;0.00;-1.00;0.00
79;0.00;11428348.00;0.35;0.24;0.00;-1.00;0.00
80;0.00;11514444.00;0.37;0.24;0.00;-0.99;0.00
81;0.00;11600544.00;0.42;0.24;0.00;-0.99;0.00
82;0.00;11686672.00;0.38;0.24;0.00;-1.00;0.00
83;0.00;11772796.00;0.36;0.24;0.01;-1.00;0.00
84;0.00;11858876.00;0.29;0.24;0.00;-1.00;0.00
85;0.00;11944992.00;0.30;0.24;0.01;-1.00;0.00
86;0.00;12031092.00;0.30;0.24;0.00;-1.00;0.00
87;0.00;12117196.00;0.39;0.24;0.00;-1.00;0.00
88;0.00;12203316.00;0.42;0.24;-0.00;-1.00;0.00
89;0.00;12289404.00;0.29;0.24;-0.00;-1.00;0.00
90;0.00;12375500.00;0.34;0.24;0.01;-0.99;0.00
91;0.00;12461620.00;0.42;0.24;0.00;-1.00;0.00
92;0.00;12547732.00;0.66;0.24;-0.00;-1.00;0.00
93;0.00;12633848.00;0.74;0.24;0.00;-1.00;0.00
94;0.00;12719944.00;0.62;0.24;0.00;-1.00;0.00
95;0.00;12806048.00;0.55;0.24;0.00;-1.00;0.00
96;0.00;12892168.00;0.31;0.24;0.00;-1.00;0.00
97;0.00;12978252.00;0.34;0.24;0.00;-1.00;0.00
98;0.00;13064356.00;0.39;0.24;0.00;-1.00;0.00
99;0.00;13150452.00;0.36;0.24;-0.00;-1.00;0.00
100;0.00;13236552.00;0.53;0.24;0.00;-1.00;0.00
101;0.00;13322644.00;0.49;0.24;0.00;-0.99;0.00
102;0.00;13408748.00;0.45;0.24;0.00;-0.99;0.00
103;0.00;13494868.00;0.37;0.24;0.00;-1.00;0.00
104;0.00;13580964.00;0.53;0.24;0.00;-0.99;0.00
105;0.00;13667060.00;0.67;0.24;0.00;-0.99;0.00
106;0.00;13753188.00;0.51;0.24;0.00;-0.99;0.00
107;0.00;13839280.00;0.36;0.24;-0.00;-1.00;0.00
