Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;16110860.00;0.66;0.24;0.00;-1.00;0.00
1;0.00;16196960.00;0.57;0.24;0.00;-1.00;0.00
2;1.00;16283064.00;0.56;0.24;0.00;-1.00;0.00
3;1.00;16369172.00;0.60;0.24;0.00;-1.00;0.00
4;2.00;16455284.00;0.75;0.28;0.00;-1.00;0.02
5;2.00;16541376.00;0.78;0.32;0.00;-0.99;0.02
6;3.00;16627504.00;1.63;0.36;-0.01;-1.01;0.02
7;3.00;16713600.00;3.93;0.40;-0.00;-1.00;0.01
8;4.00;16799724.00;6.65;0.44;-0.01;-1.01;0.01
9;5.00;16885816.00;9.42;0.48;-0.07;-1.05;0.03
10;5.00;16971920.00;12.47;0.48;-0.01;-1.02;0.00
11;6.00;17058012.00;15.13;0.48;0.28;-0.98;0.08
12;6.00;17144136.00;17.88;0.48;-0.09;-1.04;0.06
13;7.00;17230224.00;20.94;0.48;-0.10;-1.05;0.00
14;7.00;17316340.00;23.84;0.52;-0.02;-1.04;0.18
15;8.00;17402436.00;26.66;0.56;-0.04;-1.02;0.02
16;8.00;17488548.00;29.61;0.61;-0.07;-1.03;0.10
17;9.00;17574640.00;32.32;0.61;0.07;-0.97;0.00
18;10.00;17660772.00;35.15;0.61;0.02;-0.98;0.07
19;10.00;17746868.00;38.08;0.65;0.07;-0.99;0.07
20;11.00;17832956.00;41.00;0.69;-0.20;-0.99;0.00
21;11.00;17919092.00;43.72;0.77;-0.11;-1.00;0.04
22;12.00;18005184.00;46.79;0.81;0.05;-0.99;0.00
23;12.00;18091324.00;49.87;0.85;0.15;-1.14;0.02
24;13.00;18177416.00;52.61;0.85;-0.05;-1.19;0.03
25;13.00;18263544.00;56.06;0.89;0.04;-1.20;0.03
26;14.00;18349636.00;59.39;0.93;0.18;-0.92;0.04
27;15.00;18435764.00;62.56;1.01;-0.13;-0.97;0.01
28;15.00;18521884.00;66.26;1.01;-0.01;-1.19;0.05
29;16.00;18607980.00;70.39;1.01;0.29;-0.90;0.05
30;16.00;18694096.00;74.27;1.09;0.11;-1.07;0.07
31;17.00;18780216.00;78.18;1.18;0.30;-0.86;0.08
32;17.00;18866312.00;82.36;1.26;0.27;-0.78;0.09
33;18.00;18952428.00;86.57;1.34;-0.16;-1.21;0.02
34;18.00;19038524.00;91.01;1.42;-0.09;-0.98;0.00
35;19.00;19124640.00;95.68;1.50;-0.02;-1.15;0.00
36;20.00;19210748.00;100.56;1.50;0.28;-0.99;0.04
37;20.00;19296868.00;105.74;1.62;0.11;-0.90;0.00
38;21.00;19382976.00;111.61;1.62;0.01;-0.78;0.04
39;21.00;19469092.00;117.08;1.74;0.22;-0.94;0.06
40;22.00;19555204.00;122.48;1.79;0.30;-0.95;0.06
41;22.00;19641328.00;128.20;1.91;-0.27;-1.33;0.00
42;23.00;19727412.00;134.13;2.07;0.28;-0.77;0.04
43;24.00;19813528.00;139.30;2.03;-0.34;-1.33;0.05
44;24.00;19899640.00;144.90;2.27;0.13;-1.17;0.09
45;25.00;19985732.00;149.82;2.36;0.50;-0.68;0.05
46;25.00;20071840.00;154.67;2.56;0.43;-0.74;0.00
47;26.00;20157960.00;160.10;2.52;0.48;-0.61;0.04
48;26.00;20244068.00;165.89;2.36;0.41;-0.83;0.10
49;27.00;20330192.00;172.10;2.44;-0.51;-1.52;0.03
50;27.00;20416292.00;177.50;2.56;0.02;-0.79;0.03
51;28.00;20502416.00;183.54;2.92;-0.15;-1.00;0.08
52;29.00;20588528.00;189.52;3.01;0.31;-0.61;0.01
53;29.00;20674640.00;195.15;3.01;-0.51;-1.70;0.16
54;30.00;20760760.00;200.61;3.01;-0.48;-1.29;0.00
55;30.00;20846856.00;206.51;3.25;-0.19;-0.50;0.10
56;31.00;20932960.00;213.17;3.54;-0.44;-0.96;0.08
57;31.00;21019068.00;220.08;3.78;-0.72;-1.51;0.05
58;32.00;21105176.00;227.33;3.78;0.16;-1.52;0.12
59;32.00;21191276.00;233.63;3.82;0.21;-0.23;0.09
60;33.00;21277400.00;240.43;3.86;-0.20;-1.52;0.09
61;34.00;21363496.00;247.95;4.19;-0.37;-0.87;0.06
62;34.00;21449608.00;255.01;4.47;0.63;-0.51;0.04
63;35.00;21535700.00;261.31;4.59;0.73;-0.96;0.05
