Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5309988.00;0.44;0.24;0.00;-1.00;0.00
1;0.00;5396096.00;0.60;0.24;0.00;-1.00;0.00
2;0.00;5482208.00;0.60;0.24;0.00;-1.00;0.00
3;0.00;5568308.00;0.63;0.24;0.00;-1.00;0.00
4;0.00;5654420.00;0.53;0.24;0.00;-1.00;0.00
5;0.00;5740528.00;0.43;0.24;0.00;-1.00;0.00
6;0.00;5826652.00;0.45;0.24;0.00;-1.00;0.00
7;0.00;5912748.00;0.46;0.24;0.00;-1.00;0.00
8;0.00;5998852.00;0.44;0.24;0.00;-1.00;0.00
9;0.00;6084956.00;0.68;0.24;0.00;-1.00;0.00
10;0.00;6171056.00;0.79;0.24;0.00;-1.00;0.00
11;0.00;6257168.00;0.68;0.24;0.00;-1.00;0.00
12;0.00;6343276.00;0.66;0.24;-0.00;-1.00;0.00
13;0.00;6429376.00;0.78;0.24;0.00;-0.99;0.00
14;0.00;6515500.00;0.60;0.24;0.00;-1.00;0.00
15;0.00;6601596.00;0.65;0.24;0.00;-1.00;0.00
16;0.00;6687708.00;0.64;0.24;0.00;-0.99;0.00
17;0.00;6773816.00;0.64;0.28;0.00;-1.00;0.00
18;0.00;6859920.00;0.43;0.28;0.00;-1.00;0.00
19;0.00;6946020.00;0.49;0.28;0.00;-1.00;0.00
20;0.00;7032132.00;0.38;0.24;0.00;-1.00;0.00
21;0.00;7118224.00;0.34;0.24;0.00;-1.00;0.00
22;0.00;7204340.00;0.24;0.24;0.00;-1.00;0.00
23;0.00;7290448.00;0.35;0.24;-0.00;-1.00;0.00
24;0.00;7376552.00;0.42;0.24;0.00;-1.00;0.00
