Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6219236.00;0.60;0.24;-0.00;-1.00;0.00
1;0.00;6305340.00;0.76;0.24;0.00;-0.99;0.00
2;0.00;6391468.00;0.73;0.24;-0.00;-1.00;0.00
3;0.00;6477596.00;0.58;0.24;0.00;-1.00;0.00
4;0.00;6563728.00;0.38;0.24;-0.00;-1.00;0.00
5;0.00;6735976.00;0.81;0.24;-0.00;-1.00;0.00
6;0.00;6822100.00;0.70;0.24;0.00;-1.00;0.00
7;0.00;6908244.00;0.64;0.24;0.00;-1.00;0.00
8;0.00;6994348.00;0.65;0.24;-0.00;-1.00;0.00
9;0.00;7080476.00;0.57;0.24;0.00;-1.00;0.00
10;0.00;7166608.00;0.60;0.24;0.00;-1.00;0.00
11;0.00;7252728.00;0.60;0.24;0.00;-1.00;0.00
12;0.00;7338856.00;0.78;0.24;-0.00;-1.00;0.00
13;0.00;7424964.00;0.76;0.24;0.00;-1.00;0.00
14;0.00;7511092.00;0.71;0.24;-0.00;-1.00;0.00
15;0.00;7597220.00;0.69;0.24;-0.00;-1.00;0.00
16;0.00;7683344.00;0.39;0.24;-0.00;-1.01;0.00
17;0.00;7769460.00;0.41;0.24;0.00;-0.99;0.00
18;0.00;7855584.00;0.54;0.24;-0.00;-1.00;0.00
19;0.00;7941708.00;0.71;0.24;-0.00;-1.00;0.00
20;0.00;8027860.00;0.73;0.24;-0.00;-1.00;0.00
21;0.00;8113960.00;0.46;0.24;0.00;-1.00;0.00
22;0.00;8200088.00;0.46;0.24;0.00;-1.01;0.00
23;0.00;8286192.00;0.75;0.24;0.00;-0.99;0.00
24;0.00;8372320.00;0.77;0.24;-0.00;-1.00;0.00
25;0.00;8458452.00;0.60;0.24;0.00;-1.00;0.00
26;0.00;8544576.00;0.38;0.24;0.00;-1.00;0.00
27;0.00;8630700.00;0.62;0.24;0.00;-1.00;0.00
28;0.00;8716816.00;0.76;0.24;0.00;-1.00;0.00
29;0.00;8802944.00;0.83;0.24;0.00;-1.00;0.00
30;0.00;8889096.00;0.60;0.24;0.00;-1.00;0.00
31;0.00;8975200.00;0.48;0.24;0.00;-1.00;0.00
32;0.00;9061308.00;0.73;0.24;-0.00;-1.00;0.00
33;0.00;9147440.00;0.81;0.24;0.00;-1.00;0.00
34;0.00;9233540.00;0.53;0.24;0.00;-1.00;0.00
35;0.00;9319640.00;0.51;0.24;0.00;-1.00;0.00
36;0.00;9405764.00;0.50;0.24;0.00;-1.00;0.01
37;0.00;9491860.00;0.53;0.24;0.00;-1.00;0.00
38;0.00;9577972.00;0.81;0.24;0.00;-1.00;0.00
39;0.00;9664108.00;0.69;0.24;0.00;-1.00;0.00
40;0.00;9750216.00;0.60;0.24;-0.00;-1.00;0.00
41;0.00;9836316.00;0.52;0.24;0.00;-1.00;0.00
42;0.00;9922424.00;0.49;0.24;-0.00;-1.00;0.00
43;0.00;10008516.00;0.61;0.24;0.00;-0.99;0.00
44;0.00;10094640.00;0.56;0.24;0.00;-1.00;0.00
45;0.00;10180744.00;0.56;0.24;-0.00;-1.00;0.00
46;0.00;10266848.00;0.68;0.24;0.00;-1.00;0.00
47;0.00;10352964.00;0.59;0.24;0.00;-0.99;0.00
48;0.00;10439072.00;0.57;0.24;-0.00;-1.00;0.00
49;0.00;10525180.00;0.69;0.24;-0.00;-1.00;0.00
50;0.00;10611288.00;0.70;0.24;-0.00;-1.00;0.00
51;0.00;10697396.00;0.53;0.24;-0.00;-1.00;0.00
52;0.00;10783500.00;0.47;0.24;-0.00;-1.00;0.00
53;0.00;10869628.00;0.43;0.24;0.00;-1.00;0.00
54;0.00;10955712.00;0.54;0.24;0.00;-1.00;0.00
55;0.00;11041832.00;0.59;0.24;0.00;-1.00;0.00
56;0.00;11127940.00;0.62;0.24;-0.00;-1.00;0.00
57;0.00;11214044.00;0.45;0.24;0.00;-1.00;0.00
58;0.00;11300160.00;0.40;0.24;-0.00;-1.00;0.00
59;0.00;11386244.00;0.44;0.24;0.00;-0.99;0.00
60;0.00;11472376.00;0.56;0.24;0.00;-1.00;0.00
61;0.00;11558480.00;0.58;0.24;-0.00;-1.00;0.00
62;0.00;11644584.00;0.40;0.24;0.00;-1.00;0.00
63;0.00;11730692.00;0.58;0.24;-0.00;-1.00;0.00
64;0.00;11816808.00;0.50;0.24;0.00;-1.00;0.00
65;0.00;11902904.00;0.63;0.24;0.00;-1.00;0.00
66;0.00;11989048.00;0.67;0.24;0.00;-1.00;0.00
67;0.00;12075140.00;0.59;0.24;0.00;-1.00;0.00
68;0.00;12161272.00;0.55;0.24;0.00;-1.00;0.00
69;0.00;12247372.00;0.68;0.24;-0.00;-1.00;0.00
70;0.00;12333484.00;0.70;0.24;-0.00;-1.00;0.00
71;0.00;12419576.00;0.84;0.24;0.00;-1.00;0.00
72;0.00;12505704.00;0.67;0.24;0.00;-1.00;0.00
73;0.00;12591804.00;0.65;0.24;-0.00;-1.00;0.00
74;0.00;12677916.00;0.78;0.24;-0.00;-1.00;0.00
75;0.00;12764040.00;0.69;0.24;0.00;-1.00;0.00
76;0.00;12850148.00;0.66;0.24;0.00;-1.00;0.00
77;0.00;12936252.00;0.81;0.24;-0.00;-1.00;0.00
78;0.00;13022372.00;0.83;0.24;0.00;-1.00;0.00
79;0.00;13108488.00;0.78;0.24;0.00;-0.99;0.00
80;0.00;13194596.00;0.73;0.24;-0.00;-1.00;0.00
81;0.00;13280704.00;0.60;0.24;0.00;-1.00;0.00
82;0.00;13366816.00;0.56;0.24;-0.00;-1.00;0.00
83;0.00;13452924.00;0.45;0.24;0.00;-1.00;0.00
