Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5803688.00;0.59;0.24;-0.00;-1.00;0.00
1;0.00;5889772.00;0.43;0.24;0.00;-0.99;0.00
2;0.00;5975876.00;0.43;0.24;-0.00;-1.00;0.00
3;0.00;6061980.00;0.42;0.24;0.00;-1.00;0.00
4;0.00;6148076.00;0.55;0.24;0.00;-1.00;0.00
5;0.00;6234152.00;0.64;0.24;0.00;-0.99;0.00
6;0.00;6320252.00;0.71;0.28;0.00;-0.99;0.00
7;0.00;6406352.00;0.52;0.28;0.00;-0.99;0.00
8;0.00;6492448.00;0.58;0.28;0.00;-0.99;0.00
9;0.00;6578544.00;0.60;0.24;0.00;-1.00;0.00
10;0.00;6750752.00;0.53;0.24;0.00;-1.00;0.01
11;0.00;6836836.00;0.75;0.24;0.00;-1.00;0.00
12;0.00;6922944.00;0.81;0.24;0.00;-1.00;0.00
13;0.00;7009040.00;0.73;0.24;0.00;-1.00;0.00
14;0.00;7095132.00;0.62;0.24;0.00;-0.99;0.00
15;0.00;7181228.00;0.66;0.24;0.00;-0.99;0.00
16;0.00;7267348.00;0.71;0.24;0.00;-1.00;0.00
17;0.00;7353444.00;0.65;0.24;0.00;-1.00;0.00
18;0.00;7439540.00;0.72;0.24;0.00;-1.00;0.00
19;0.00;7525676.00;0.62;0.24;0.00;-1.00;0.00
20;0.00;7611740.00;0.58;0.24;-0.00;-1.00;0.00
21;0.00;7697828.00;0.67;0.24;0.00;-0.99;0.00
22;0.00;7783964.00;0.66;0.24;0.00;-1.00;0.00
23;0.00;7870060.00;0.58;0.24;-0.00;-1.00;0.00
24;0.00;7956144.00;0.52;0.24;0.00;-1.00;0.00
25;0.00;8042220.00;0.58;0.24;0.00;-0.99;0.00
26;0.00;8128320.00;0.59;0.24;0.00;-0.99;0.00
27;0.00;8214432.00;0.49;0.24;-0.00;-1.00;0.00
28;0.00;8300520.00;0.58;0.24;0.00;-0.99;0.00
29;0.00;8386636.00;0.60;0.24;0.00;-1.00;0.00
30;0.00;8472720.00;0.60;0.24;0.00;-0.99;0.00
31;0.00;8558836.00;0.46;0.24;0.00;-1.00;0.00
32;0.00;8644964.00;0.60;0.24;0.00;-1.00;0.00
