Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;3345856.00;0;0.12;-0.00;-1.00;0.00
1;0;3431968.00;1;0.12;0.00;-1.00;0.00
2;0;3518072.00;0;0.12;-0.00;-0.99;0.00
3;1;3604188.00;0;0.12;0.00;-1.00;0.00
4;2;3690292.00;0;0.16;0.00;-1.00;0.00
5;3;3776412.00;0;0.16;0.00;-1.00;0.00
6;4;3862512.00;0;0.20;0.00;-1.00;0.00
7;5;3948628.00;0;0.16;-0.00;-1.00;0.00
8;6;4034736.00;0;0.20;-0.00;-1.00;0.00
9;7;4120852.00;0;0.16;0.00;-1.00;0.00
10;8;4206952.00;0;0.16;0.00;-1.00;0.00
11;9;4293056.00;0;0.12;0.00;-1.00;0.00
12;10;4379168.00;0;0.12;0.00;-1.00;0.00
13;11;4465284.00;0;0.12;0.00;-1.00;0.00
14;12;4551404.00;0;0.16;-0.00;-1.01;0.00
15;13;4637508.00;0;0.16;0.00;-0.99;0.00
16;14;4723652.00;1;0.16;0.00;-1.00;0.00
17;15;4809764.00;0;0.12;0.00;-1.00;0.00
18;16;4895888.00;0;0.16;0.00;-1.00;0.00
19;17;4982000.00;0;0.16;-0.00;-1.00;0.00
20;18;5068128.00;0;0.20;0.00;-1.00;0.00
21;19;5154240.00;0;0.16;-0.00;-1.00;0.00
22;20;5240368.00;0;0.16;0.00;-1.00;0.00
23;21;5326476.00;0;0.12;0.00;-0.99;0.00
24;22;5412612.00;0;0.12;-0.00;-1.00;0.00
25;23;5498728.00;0;0.12;0.00;-1.00;0.00
26;24;5584828.00;0;0.16;0.00;-0.99;0.00
27;25;5670960.00;1;0.16;0.00;-1.00;0.00
28;26;5757088.00;1;0.16;-0.00;-1.00;0.00
29;27;5843196.00;0;0.12;-0.00;-1.00;0.00
30;28;5929304.00;0;0.16;0.05;-0.99;0.03
31;29;6015428.00;0;0.24;0.02;-0.99;0.00
32;30;6101572.00;2;0.36;-0.07;-1.00;0.01
33;31;6187680.00;9;0.48;0.22;-0.96;0.06
34;32;6273796.00;18;0.65;0.00;-0.98;0.00
35;33;6359908.00;31;0.73;0.00;-0.97;0.01
36;34;6446028.00;45;0.89;-0.11;-1.08;0.07
37;35;6532152.00;59;1.05;-0.00;-1.05;0.00
38;36;6618256.00;74;1.34;0.35;-0.72;0.00
39;37;6704404.00;91;1.58;0.35;-0.90;0.08
40;38;6790504.00;113;1.79;-0.28;-1.33;0.07
41;39;6876612.00;134;2.15;-0.30;-1.04;0.00
