Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2916988.00;0.60;0.24;0.00;-0.99;0.00
1;0.00;3003112.00;0.49;0.24;0.00;-1.00;0.00
2;0.00;3089212.00;0.43;0.24;-0.00;-1.00;0.00
3;0.00;3175336.00;0.18;0.24;0.00;-1.00;0.00
4;0.00;3261428.00;0.38;0.24;0.00;-1.00;0.00
5;0.00;3347544.00;0.43;0.24;0.00;-1.00;0.00
6;0.00;3433656.00;0.24;0.28;0.00;-1.00;0.00
7;0.00;3519780.00;0.34;0.28;0.00;-1.00;0.00
8;0.00;3605896.00;0.50;0.32;0.00;-1.00;0.00
9;0.00;3692000.00;0.32;0.28;0.00;-0.99;0.00
10;9.00;3778128.00;0.32;0.52;0.01;-1.00;0.12
11;9.00;3864240.00;1.37;0.65;0.15;-0.98;0.00
12;9.00;3950356.00;10.42;0.81;0.08;-0.97;0.08
13;9.00;4036452.00;23.78;0.73;0.09;-0.97;0.00
14;19.00;4122572.00;32.37;1.09;-0.16;-0.95;0.02
15;19.00;4208712.00;50.02;1.38;0.22;-1.02;0.11
16;19.00;4294828.00;85.77;1.62;-0.25;-1.11;0.06
17;19.00;4380940.00;103.15;1.42;0.17;-1.09;0.07
18;19.00;4467044.00;106.85;1.38;0.02;-1.06;0.02
19;29.00;4553144.00;107.70;2.03;-0.05;-1.20;0.02
20;29.00;4639252.00;125.05;2.68;0.43;-0.33;0.04
21;29.00;4725376.00;177.49;3.17;-0.25;-1.72;0.16
22;29.00;4811480.00;204.48;3.21;-0.52;-1.57;0.02
23;29.00;4897576.00;208.53;3.25;0.16;-0.43;0.19
