Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3688136.00;0.30;0.24;0.00;-1.00;0.00
1;100.00;3774244.00;0.26;0.61;-0.00;-0.99;0.02
2;100.00;3860404.00;2.47;5.04;0.34;-0.87;0.03
3;0.00;3946532.00;26.26;5.04;0.35;-0.81;0.24
4;100.00;4032644.00;113.71;8.21;1.15;-0.21;0.38
5;0.00;4118760.00;194.36;3.78;0.30;-0.40;0.23
6;100.00;4204900.00;280.88;7.81;-1.44;-1.14;0.06
7;0.00;4291012.00;287.65;4.27;-0.30;-1.04;0.18
8;100.00;4377140.00;359.91;7.97;1.04;-1.08;0.19
9;0.00;4463248.00;311.36;3.94;0.43;-0.33;0.02
10;100.00;4549380.00;331.35;7.40;0.31;-1.50;0.00
11;0.00;4635500.00;267.21;3.70;0.23;-0.41;0.30
12;100.00;4721636.00;314.31;7.32;-0.65;-1.27;0.27
13;0.00;4807744.00;298.17;3.86;-0.39;-1.46;0.20
14;100.00;4893868.00;359.12;7.85;1.08;-0.87;0.12
15;0.00;4980020.00;308.62;4.23;-0.10;-0.59;0.22
16;100.00;5066100.00;328.53;7.73;0.46;-1.36;0.03
17;0.00;5152220.00;264.71;3.74;-0.35;-0.78;0.26
18;100.00;5238348.00;311.48;7.03;-0.27;-1.18;0.53
19;0.00;5324468.00;293.80;3.54;0.11;-1.21;0.19
20;100.00;5410588.00;323.08;6.83;-1.29;-1.19;0.00
21;0.00;5496700.00;263.72;3.54;0.44;-0.97;0.10
22;100.00;5582824.00;312.43;7.40;-1.29;-1.16;0.01
23;0.00;5668940.00;296.32;4.10;-0.46;-0.82;0.01
24;0.00;5755056.00;353.63;4.10;0.17;-0.90;0.07
25;0.00;5841204.00;233.19;0.24;0.21;-1.21;0.01
26;0.00;5927272.00;110.08;0.24;-0.04;-1.02;0.04
27;0.00;6013384.00;60.09;0.24;0.01;-0.95;0.03
28;0.00;6099532.00;36.36;0.24;-0.07;-1.03;0.02
29;0.00;6185620.00;23.54;0.24;-0.13;-0.99;0.05
30;0.00;6271748.00;15.94;0.24;0.02;-1.01;0.02
31;0.00;6357856.00;10.88;0.24;0.04;-0.99;0.01
32;0.00;6443968.00;7.64;0.24;0.02;-0.98;0.06
33;0.00;6530100.00;5.67;0.24;0.00;-1.00;0.02
34;0.00;6616220.00;4.10;0.24;0.00;-1.00;0.05
35;0.00;6702352.00;3.01;0.24;-0.00;-1.00;0.01
36;0.00;6788456.00;2.15;0.24;-0.00;-0.99;0.05
37;0.00;6874580.00;1.56;0.24;0.00;-0.98;0.00
38;0.00;6960728.00;1.11;0.24;0.00;-1.00;0.00
39;0.00;7046816.00;0.64;0.24;-0.00;-0.99;0.02
40;0.00;7132940.00;0.40;0.24;0.00;-0.99;0.00
41;0.00;7219064.00;0.27;0.24;0.00;-1.00;0.04
42;0.00;7305184.00;0.11;0.24;0.00;-1.00;0.01
43;0.00;7391316.00;0.02;0.24;-0.00;-1.01;0.03
44;0.00;7477420.00;0.03;0.24;0.00;-0.99;0.00
45;0.00;7563532.00;0.10;0.24;0.00;-0.99;0.01
46;0.00;7649668.00;0.24;0.24;0.00;-1.00;0.00
47;0.00;7735792.00;0.05;0.24;0.00;-1.00;0.01
48;0.00;7821928.00;0.11;0.24;0.00;-1.00;0.00
49;0.00;7908032.00;0.18;0.24;0.00;-1.00;0.00
50;100.00;7994160.00;-0.02;0.48;-0.04;-1.01;0.24
51;0.00;8080284.00;1.55;0.48;0.00;-1.00;0.00
52;100.00;8166388.00;9.21;4.55;0.15;-0.51;0.28
53;0.00;8252520.00;45.84;4.31;-0.20;-1.42;0.15
54;100.00;8338612.00;178.89;7.97;0.62;-0.26;0.18
55;0.00;8424748.00;239.96;3.90;0.42;-0.28;0.07
56;100.00;8510868.00;301.55;7.40;-0.19;-1.54;0.01
57;0.00;8596988.00;256.32;3.74;0.47;-0.57;0.13
58;100.00;8683128.00;310.13;7.40;-1.24;-1.09;0.02
59;0.00;8769228.00;297.22;3.90;-0.57;-0.98;0.02
60;100.00;8855356.00;358.70;7.73;0.22;-1.38;0.32
61;0.00;8941492.00;308.75;4.06;0.41;-0.37;0.02
62;100.00;9027612.00;327.03;7.93;-1.02;-1.78;0.01
63;0.00;9113716.00;264.11;4.10;0.31;-0.36;0.35
64;100.00;9199852.00;312.93;7.69;-1.31;-1.13;0.30
65;0.00;9285968.00;297.03;3.82;-0.44;-1.43;0.06
66;100.00;9372080.00;355.77;7.81;0.15;-1.27;0.31
