Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.38;0.04;-0.01;-1.04;-0.02
1;0.00;0.53;0.08;-0.00;-1.03;-0.01
2;0.00;0.51;0.12;-0.01;-1.04;-0.01
3;0.00;0.56;0.12;-0.01;-1.04;-0.02
4;0.00;0.43;0.12;-0.01;-1.04;-0.01
5;0.00;0.49;0.12;-0.01;-1.04;-0.01
6;0.00;0.54;0.12;-0.01;-1.04;-0.01
7;0.00;0.46;0.12;-0.01;-1.04;-0.02
8;0.00;0.63;0.12;-0.01;-1.04;-0.01
9;0.00;0.65;0.12;-0.01;-1.04;-0.03
10;0.00;0.79;0.12;-0.01;-1.04;-0.02
11;0.00;0.75;0.12;-0.01;-1.03;-0.01
12;0.00;0.55;0.12;-0.01;-1.04;-0.01
13;0.00;0.58;0.12;-0.01;-1.04;-0.02
14;0.00;0.47;0.12;-0.01;-1.04;-0.02
15;0.00;0.34;0.12;-0.01;-1.04;-0.01
16;0.00;0.33;0.12;-0.00;-1.04;-0.01
17;0.00;0.36;0.12;-0.01;-1.04;-0.01
18;0.00;0.33;0.12;-0.01;-1.03;-0.01
19;0.00;0.37;0.12;-0.01;-1.04;-0.01
20;0.00;0.32;0.12;-0.01;-1.04;-0.01
21;0.00;0.58;0.12;-0.01;-1.04;-0.01
22;0.00;0.49;0.12;-0.01;-1.04;-0.01
23;0.00;0.49;0.12;-0.01;-1.04;-0.01
24;0.00;0.54;0.12;-0.01;-1.04;-0.01
25;0.00;0.40;0.12;-0.01;-1.04;-0.01
26;0.00;0.49;0.12;-0.01;-1.04;-0.02
27;0.00;0.60;0.12;-0.01;-1.04;-0.01
28;0.00;0.62;0.12;-0.01;-1.04;-0.01
29;0.00;0.61;0.12;-0.01;-1.04;-0.01
30;0.00;0.46;0.12;-0.01;-1.04;-0.01
31;0.00;0.37;0.12;-0.01;-1.04;-0.01
32;0.00;0.39;0.12;-0.01;-1.04;-0.01
33;0.00;0.46;0.12;-0.01;-1.04;-0.01
34;0.00;0.51;0.12;-0.01;-1.04;-0.01
35;0.00;0.53;0.12;-0.01;-1.04;-0.01
36;0.00;0.37;0.12;-0.01;-1.04;-0.01
37;0.00;0.23;0.12;-0.01;-1.04;-0.01
38;0.00;0.33;0.12;-0.00;-1.04;-0.02
39;0.00;0.41;0.12;-0.00;-1.04;-0.01
40;0.00;0.55;0.12;-0.01;-1.03;-0.01
41;0.00;0.38;0.12;-0.01;-1.04;-0.01
42;0.00;0.47;0.12;-0.01;-1.04;-0.01
43;0.00;0.57;0.12;-0.01;-1.04;-0.01
44;0.00;0.43;0.12;-0.01;-1.04;-0.01
45;0.00;0.30;0.12;-0.01;-1.04;-0.01
46;0.00;0.45;0.12;-0.01;-1.04;-0.01
47;0.00;0.39;0.12;-0.01;-1.04;-0.01
48;0.00;0.36;0.12;-0.01;-1.04;-0.01
49;0.00;0.24;0.12;-0.01;-1.03;-0.01
50;0.00;0.36;0.12;-0.01;-1.04;-0.02
51;0.00;0.34;0.12;-0.01;-1.04;-0.01
52;0.00;0.30;0.12;-0.01;-1.04;-0.03
53;0.00;0.34;0.12;-0.01;-1.04;-0.01
54;0.00;0.36;0.12;-0.01;-1.04;-0.01
55;0.00;0.45;0.12;-0.01;-1.04;-0.02
56;0.00;0.51;0.12;-0.01;-1.04;-0.01
57;0.00;0.58;0.12;-0.01;-1.04;-0.02
58;0.00;0.63;0.12;-0.00;-1.03;-0.01
59;0.00;0.54;0.12;-0.01;-1.04;-0.01
60;0.00;0.58;0.12;-0.01;-1.04;-0.02
61;0.00;0.61;0.12;-0.01;-1.04;-0.02
62;0.00;0.49;0.12;-0.01;-1.04;-0.01
63;0.00;0.34;0.12;-0.01;-1.04;-0.02
64;0.00;0.28;0.12;-0.01;-1.04;-0.02
65;0.00;0.26;0.12;-0.01;-1.04;-0.02
66;0.00;0.16;0.12;-0.01;-1.04;-0.02
67;0.00;0.32;0.12;-0.01;-1.04;-0.02
68;0.00;0.24;0.12;-0.01;-1.04;-0.01
69;0.00;0.30;0.12;-0.01;-1.04;-0.01
70;0.00;0.41;0.12;-0.01;-1.04;-0.01
71;0.00;0.39;0.12;-0.01;-1.04;-0.01
72;0.00;0.44;0.12;-0.01;-1.04;-0.02
73;0.00;0.54;0.12;-0.01;-1.04;-0.01
74;0.00;0.41;0.12;-0.00;-1.04;-0.01
75;0.00;0.45;0.12;-0.01;-1.04;-0.01
76;0.00;0.34;0.12;-0.01;-1.04;-0.01
77;0.00;0.43;0.12;-0.01;-1.04;-0.01
78;0.00;0.45;0.12;-0.00;-1.04;-0.01
79;40.00;0.50;0.56;-0.03;-1.07;0.16
80;45.00;2.47;1.74;-0.34;-1.12;-0.05
81;50.00;19.54;2.80;-0.40;-1.32;-0.16
82;55.00;77.62;3.37;-0.37;-1.61;0.06
83;60.00;146.33;3.33;-0.55;-0.51;-0.11
84;65.00;182.86;3.70;-0.70;-1.46;-0.09
85;70.00;206.17;4.27;-1.08;-0.85;-0.04
86;75.00;232.73;4.84;0.69;-1.46;-0.01
87;80.00;264.51;5.53;0.55;-1.26;-0.01
88;85.00;296.79;6.79;0.59;-0.72;-0.04
89;90.00;326.27;8.21;1.07;-1.26;-0.04
90;95.00;356.38;9.07;-0.00;-1.18;0.00
91;100.00;383.92;9.39;-0.93;-0.82;0.05
92;105.00;393.02;8.87;-1.63;-0.76;-0.00
93;110.00;394.04;8.54;-0.82;-0.54;-0.02
94;115.00;394.35;8.13;0.97;-0.94;-0.04
95;120.00;394.27;8.30;1.57;-1.15;-0.02
96;125.00;393.94;8.26;1.11;-1.23;-0.10
97;130.00;394.08;8.54;0.15;-0.91;-0.01
98;135.00;393.72;8.87;-1.31;-1.18;0.11
99;140.00;392.13;9.11;-1.64;-0.86;0.03
100;140.00;391.69;8.95;-0.83;-0.89;-0.07
101;135.00;392.03;8.62;0.23;-0.87;0.00
102;130.00;391.55;8.95;1.31;-0.84;0.10
103;125.00;390.63;8.78;1.45;-1.35;-0.02
104;120.00;390.60;8.78;0.61;-1.29;-0.04
105;115.00;392.25;8.66;-0.29;-0.83;-0.03
106;110.00;392.23;8.99;-1.28;-1.12;0.05
107;105.00;391.97;8.82;-1.63;-0.61;0.00
108;100.00;391.72;8.78;-0.52;-1.14;-0.09
109;95.00;389.96;8.70;0.63;-0.64;-0.18
110;90.00;389.24;9.27;1.47;-0.83;0.03
111;85.00;388.76;8.95;0.61;-1.22;0.11
112;80.00;381.85;7.89;-0.43;-1.19;0.05
113;75.00;355.50;6.71;0.10;-0.40;-0.04
114;70.00;320.99;5.57;-0.64;-1.31;-0.01
115;65.00;290.31;4.88;-0.49;-1.51;-0.04
116;60.00;261.22;4.06;0.64;-0.84;0.00
117;55.00;230.92;3.33;0.50;-1.05;0.05
118;50.00;204.40;2.84;-0.63;-0.97;0.00
119;45.00;180.96;2.19;0.24;-0.97;-0.09
120;40.00;156.88;1.83;-0.35;-1.28;0.02
121;0.00;134.22;1.09;0.14;-1.04;-0.04
122;0.00;108.75;0.56;-0.04;-1.05;-0.06
123;0.00;73.54;0.12;0.00;-1.01;0.01
124;0.00;45.87;0.12;-0.03;-1.01;0.00
125;0.00;30.56;0.12;0.09;-1.06;-0.05
126;0.00;21.81;0.12;0.07;-1.05;-0.01
127;0.00;16.76;0.12;-0.03;-1.05;0.01
128;0.00;13.12;0.12;-0.10;-1.06;-0.19
129;0.00;8.79;0.12;0.03;-1.03;-0.05
130;0.00;8.11;0.12;-0.00;-1.03;0.04
131;0.00;7.07;0.12;-0.05;-1.03;0.02
132;0.00;6.18;0.12;-0.01;-1.04;-0.02
133;0.00;5.42;0.12;0.01;-1.04;-0.06
134;0.00;4.77;0.16;-0.01;-1.03;-0.04
135;0.00;4.15;0.16;-0.02;-1.04;-0.04
136;0.00;3.65;0.16;-0.01;-1.04;-0.01
137;0.00;3.39;0.12;-0.01;-1.04;-0.01
138;0.00;3.27;0.12;-0.01;-1.04;-0.03
139;0.00;3.02;0.12;-0.01;-1.04;-0.05
140;0.00;2.83;0.12;-0.01;-1.03;-0.02
141;0.00;2.76;0.16;-0.01;-1.04;-0.01
142;0.00;2.85;0.16;-0.01;-1.04;-0.00
143;0.00;2.92;0.16;-0.01;-1.03;-0.01
144;0.00;3.07;0.12;-0.00;-1.03;-0.02
145;0.00;2.80;0.12;-0.01;-1.04;-0.02
146;0.00;2.51;0.12;-0.01;-1.04;-0.01
147;0.00;2.63;0.12;-0.01;-1.04;-0.01
148;0.00;2.66;0.12;-0.01;-1.04;-0.01
149;0.00;2.64;0.12;-0.01;-1.04;-0.02
150;0.00;2.55;0.12;-0.01;-1.04;-0.03
151;0.00;2.51;0.12;-0.01;-1.04;-0.02
152;0.00;2.50;0.12;-0.01;-1.04;-0.01
153;0.00;2.43;0.12;-0.01;-1.04;-0.02
154;0.00;2.31;0.16;-0.01;-1.04;-0.02
155;0.00;2.30;0.16;-0.01;-1.04;-0.01
156;0.00;2.20;0.16;-0.01;-1.04;-0.01
157;0.00;2.28;0.12;-0.01;-1.04;-0.01
158;0.00;2.35;0.12;-0.01;-1.04;-0.00
159;0.00;2.12;0.12;-0.01;-1.04;-0.02
160;0.00;2.19;0.12;-0.01;-1.04;-0.02
161;0.00;2.37;0.12;-0.01;-1.03;-0.01
162;0.00;2.43;0.12;-0.01;-1.04;-0.01
163;0.00;2.19;0.12;-0.01;-1.04;-0.01
164;0.00;2.03;0.12;-0.01;-1.04;-0.02
165;0.00;2.07;0.12;-0.01;-1.04;-0.02
166;0.00;1.94;0.16;-0.01;-1.04;-0.01
167;0.00;1.95;0.16;-0.01;-1.04;-0.01
168;0.00;2.18;0.16;-0.01;-1.04;-0.01
169;0.00;2.22;0.12;-0.01;-1.04;-0.01
170;0.00;1.94;0.12;-0.01;-1.04;-0.01
171;0.00;1.94;0.12;-0.01;-1.04;-0.02
172;0.00;1.93;0.12;-0.00;-1.04;-0.01
173;0.00;1.95;0.12;-0.00;-1.03;-0.01
174;0.00;1.93;0.12;-0.00;-1.03;-0.00
175;0.00;1.89;0.12;-0.01;-1.04;-0.01
176;0.00;1.93;0.12;-0.01;-1.04;-0.01
177;0.00;1.69;0.12;-0.01;-1.04;-0.02
178;0.00;1.73;0.12;-0.01;-1.04;-0.01
179;0.00;1.87;0.12;-0.02;-1.04;-0.01
180;0.00;1.76;0.12;-0.01;-1.03;-0.01
181;0.00;1.96;0.12;-0.01;-1.04;-0.01
182;0.00;1.96;0.12;-0.00;-1.04;-0.01
183;0.00;1.81;0.12;-0.01;-1.04;-0.01
184;0.00;1.84;0.12;-0.01;-1.04;-0.02
185;0.00;1.83;0.12;-0.01;-1.04;-0.01
186;0.00;1.72;0.12;-0.01;-1.04;-0.01
187;0.00;1.66;0.12;-0.01;-1.04;-0.01
188;0.00;1.74;0.12;-0.01;-1.04;-0.01
189;0.00;1.65;0.12;-0.01;-1.04;-0.01
190;0.00;1.61;0.12;-0.01;-1.03;-0.01
191;0.00;1.67;0.12;-0.01;-1.04;-0.02
192;0.00;1.65;0.12;-0.01;-1.04;-0.02
193;0.00;1.66;0.12;-0.01;-1.05;-0.01
194;0.00;1.69;0.12;-0.01;-1.04;-0.01
195;0.00;1.77;0.12;-0.01;-1.04;-0.02
196;0.00;1.76;0.12;-0.01;-1.04;-0.01
197;0.00;1.80;0.12;-0.01;-1.04;-0.01
198;0.00;1.76;0.12;-0.01;-1.04;-0.01
199;0.00;1.45;0.16;-0.01;-1.04;-0.02
200;0.00;1.56;0.16;-0.01;-1.04;-0.01
201;0.00;1.69;0.16;-0.01;-1.04;-0.01
202;0.00;1.61;0.12;-0.01;-1.04;-0.01
203;0.00;1.43;0.12;-0.02;-1.03;-0.02
204;0.00;1.24;0.12;-0.01;-1.04;-0.01
205;0.00;1.31;0.12;-0.01;-1.04;-0.01
206;0.00;1.56;0.12;-0.00;-1.04;-0.01
207;0.00;1.39;0.12;-0.00;-1.04;-0.01
208;0.00;1.31;0.12;-0.01;-1.04;-0.01
209;0.00;1.53;0.12;-0.01;-1.06;-0.02
210;0.00;1.48;0.12;-0.01;-1.04;-0.01
211;0.00;1.39;0.12;-0.01;-1.04;-0.02
212;0.00;1.37;0.12;-0.01;-1.04;-0.02
213;0.00;1.40;0.16;-0.01;-1.04;-0.01
214;0.00;1.51;0.16;-0.01;-1.04;-0.01
215;0.00;1.47;0.16;-0.01;-1.04;-0.02
216;0.00;1.28;0.12;-0.00;-1.04;-0.01
217;0.00;1.15;0.12;-0.00;-1.04;-0.01
218;0.00;1.21;0.12;-0.01;-1.04;-0.01
219;0.00;1.39;0.12;-0.01;-1.04;-0.02
220;0.00;1.40;0.12;-0.01;-1.04;-0.01
221;0.00;1.32;0.12;-0.01;-1.04;-0.01
222;0.00;1.10;0.12;-0.01;-1.04;-0.02
223;0.00;1.17;0.12;-0.01;-1.04;-0.01
224;0.00;1.30;0.12;-0.01;-1.04;-0.01
225;0.00;1.34;0.12;-0.01;-1.04;-0.01
226;0.00;1.30;0.12;-0.01;-1.04;-0.01
227;0.00;1.32;0.12;-0.01;-1.04;-0.01
228;0.00;1.30;0.12;-0.01;-1.04;-0.01
229;0.00;1.18;0.12;-0.01;-1.03;-0.01
230;0.00;1.05;0.12;-0.01;-1.04;-0.01
231;0.00;0.95;0.12;-0.00;-1.03;-0.01
232;0.00;1.14;0.12;-0.01;-1.04;-0.01
233;0.00;1.22;0.12;-0.00;-1.03;-0.01
234;0.00;1.24;0.12;-0.01;-1.03;-0.01
235;0.00;1.35;0.12;-0.00;-1.04;-0.01
236;0.00;1.35;0.12;-0.01;-1.04;-0.01
237;0.00;1.26;0.12;-0.01;-1.04;-0.01
238;0.00;0.98;0.12;-0.01;-1.04;-0.01
239;0.00;0.96;0.12;-0.01;-1.04;-0.01
240;0.00;1.16;0.12;-0.01;-1.04;-0.02
241;0.00;1.20;0.12;-0.01;-1.03;-0.01
242;0.00;1.20;0.12;-0.01;-1.04;-0.02
243;0.00;1.18;0.12;-0.01;-1.04;-0.02
244;0.00;1.31;0.12;-0.01;-1.04;-0.02
245;0.00;1.25;0.12;-0.00;-1.04;-0.01
246;0.00;1.19;0.12;-0.01;-1.03;-0.01
247;0.00;1.13;0.12;-0.02;-1.04;-0.01
248;0.00;1.16;0.12;-0.01;-1.04;-0.01
249;0.00;1.26;0.12;-0.01;-1.04;-0.02
250;0.00;1.20;0.12;-0.01;-1.04;-0.02
251;0.00;1.16;0.12;-0.02;-1.04;-0.02
252;0.00;1.19;0.12;-0.01;-1.04;-0.01
253;0.00;1.13;0.12;-0.01;-1.04;-0.01
254;0.00;1.22;0.12;-0.01;-1.04;-0.01
255;0.00;1.34;0.12;-0.00;-1.04;-0.01
256;0.00;1.26;0.12;-0.01;-1.04;-0.01
257;0.00;1.17;0.12;-0.01;-1.04;-0.01
258;0.00;1.09;0.12;-0.01;-1.04;-0.01
259;0.00;1.03;0.12;-0.01;-1.04;-0.02
260;0.00;1.01;0.12;-0.01;-1.04;-0.01
261;0.00;1.16;0.12;-0.01;-1.04;-0.01
262;0.00;1.20;0.12;-0.01;-1.04;-0.02
263;0.00;1.10;0.12;-0.01;-1.04;-0.01
264;0.00;1.11;0.12;-0.01;-1.04;-0.02
265;0.00;1.03;0.12;-0.01;-1.04;-0.01
266;0.00;0.97;0.12;-0.01;-1.04;-0.01
267;0.00;1.24;0.12;-0.01;-1.03;-0.01
268;0.00;1.16;0.12;-0.01;-1.04;-0.01
269;0.00;1.06;0.12;-0.01;-1.03;-0.01
270;0.00;1.11;0.12;-0.01;-1.04;-0.00
271;0.00;0.96;0.12;-0.01;-1.04;-0.01
272;0.00;1.07;0.12;-0.00;-1.04;-0.02
273;0.00;1.05;0.12;-0.01;-1.05;-0.02
274;0.00;0.92;0.12;-0.01;-1.04;-0.01
275;0.00;0.92;0.12;-0.01;-1.04;-0.02
276;0.00;0.92;0.16;-0.01;-1.04;-0.01
277;0.00;1.04;0.16;-0.01;-1.04;-0.01
278;0.00;0.98;0.16;-0.01;-1.04;-0.01
279;0.00;1.13;0.12;-0.01;-1.04;-0.01
280;0.00;1.15;0.12;-0.01;-1.04;-0.01
281;0.00;1.14;0.12;-0.01;-1.04;-0.01
282;0.00;1.00;0.12;-0.01;-1.04;-0.00
283;0.00;0.95;0.12;-0.01;-1.03;-0.01
284;0.00;1.13;0.12;-0.01;-1.04;-0.01
285;0.00;1.05;0.12;-0.01;-1.04;-0.01
286;0.00;0.99;0.12;-0.01;-1.04;-0.01
287;0.00;1.08;0.12;-0.01;-1.04;-0.00
288;0.00;1.05;0.12;-0.01;-1.04;-0.01
289;0.00;0.95;0.12;-0.01;-1.04;-0.01
290;0.00;0.88;0.12;-0.01;-1.04;-0.01
291;0.00;0.90;0.12;-0.01;-1.04;-0.01
292;0.00;1.01;0.12;-0.01;-1.04;-0.01
293;0.00;1.08;0.12;-0.01;-1.04;-0.01
294;0.00;0.90;0.12;-0.01;-1.04;-0.01
295;0.00;0.81;0.12;-0.01;-1.04;-0.01
296;0.00;1.10;0.12;-0.01;-1.04;-0.01
297;0.00;1.16;0.12;-0.01;-1.04;-0.01
298;0.00;1.01;0.12;-0.01;-1.04;-0.01
299;0.00;0.99;0.12;-0.01;-1.04;-0.00
300;0.00;0.91;0.12;-0.02;-1.05;-0.01
301;0.00;0.87;0.12;-0.01;-1.04;-0.02
302;0.00;0.79;0.12;-0.01;-1.04;-0.01
303;0.00;0.83;0.12;-0.01;-1.04;-0.01
304;0.00;0.85;0.12;-0.01;-1.04;-0.02
305;0.00;0.76;0.12;-0.01;-1.04;-0.02
306;0.00;0.96;0.12;-0.01;-1.04;-0.01
307;0.00;1.03;0.12;-0.01;-1.04;-0.01
308;0.00;0.96;0.12;-0.01;-1.04;-0.01
309;0.00;1.00;0.12;-0.01;-1.04;-0.01
310;0.00;0.84;0.12;-0.01;-1.04;-0.01
311;0.00;0.88;0.12;-0.01;-1.04;-0.02
312;0.00;0.91;0.12;-0.01;-1.04;-0.02
313;0.00;0.79;0.12;-0.01;-1.04;-0.01
314;0.00;0.79;0.12;-0.01;-1.06;-0.01
315;0.00;0.78;0.12;-0.01;-1.04;-0.01
316;0.00;0.80;0.12;-0.01;-1.04;-0.01
317;0.00;0.82;0.12;-0.01;-1.04;-0.02
318;0.00;0.79;0.12;-0.01;-1.04;-0.01
319;0.00;0.72;0.12;-0.01;-1.04;-0.01
320;0.00;0.73;0.12;-0.00;-1.04;-0.00
321;0.00;0.94;0.12;-0.01;-1.04;-0.02
322;0.00;0.89;0.12;-0.01;-1.04;-0.01
323;0.00;0.93;0.12;-0.01;-1.04;-0.01
324;0.00;0.83;0.12;-0.01;-1.04;-0.00
325;0.00;0.84;0.12;-0.01;-1.04;-0.02
326;0.00;0.78;0.12;-0.01;-1.04;-0.01
327;0.00;0.80;0.12;-0.01;-1.04;-0.01
328;0.00;0.64;0.12;-0.01;-1.04;-0.02
329;0.00;0.77;0.12;-0.01;-1.04;-0.02
330;0.00;0.90;0.12;-0.01;-1.04;-0.01
331;0.00;0.75;0.12;-0.01;-1.04;-0.01
332;0.00;0.68;0.12;-0.01;-1.04;-0.01
333;0.00;0.71;0.12;-0.01;-1.04;-0.01
334;0.00;0.76;0.12;-0.01;-1.04;-0.01
335;0.00;0.99;0.12;-0.00;-1.04;-0.01
336;0.00;0.98;0.12;-0.01;-1.04;-0.01
337;0.00;0.77;0.12;-0.00;-1.04;-0.01
338;0.00;0.72;0.12;-0.01;-1.04;-0.01
339;0.00;0.67;0.12;-0.01;-1.04;-0.01
340;0.00;0.55;0.12;-0.01;-1.04;-0.01
341;0.00;0.69;0.16;-0.01;-1.04;-0.01
342;0.00;0.78;0.16;-0.01;-1.04;-0.01
343;0.00;0.91;0.16;-0.01;-1.04;-0.01
344;0.00;0.86;0.12;-0.01;-1.04;-0.01
345;0.00;0.79;0.12;-0.01;-1.04;-0.01
346;0.00;0.72;0.12;-0.00;-1.04;-0.01
347;0.00;0.75;0.12;-0.01;-1.04;-0.01
348;0.00;0.62;0.12;-0.01;-1.04;-0.01
349;0.00;0.67;0.12;-0.01;-1.04;-0.01
350;0.00;0.77;0.12;-0.01;-1.04;-0.01
351;0.00;0.62;0.12;-0.01;-1.04;-0.02
352;0.00;0.68;0.12;-0.00;-1.04;-0.01
353;0.00;0.80;0.12;-0.01;-1.04;-0.01
354;0.00;0.69;0.12;-0.01;-1.04;-0.01
355;0.00;0.75;0.12;-0.01;-1.04;-0.01
356;0.00;0.66;0.12;-0.01;-1.04;-0.02
357;0.00;0.67;0.12;-0.00;-1.04;-0.01
358;0.00;0.45;0.12;-0.01;-1.04;-0.01
359;0.00;0.49;0.12;-0.01;-1.04;-0.01
360;0.00;0.75;0.12;-0.01;-1.04;-0.01
361;0.00;0.86;0.12;-0.01;-1.04;-0.02
362;0.00;0.64;0.12;-0.01;-1.04;-0.01
363;0.00;0.72;0.12;-0.01;-1.04;-0.01
364;0.00;0.68;0.12;-0.01;-1.04;-0.01
365;0.00;0.64;0.12;-0.01;-1.04;-0.01
366;0.00;0.80;0.12;-0.01;-1.04;-0.01
367;0.00;0.84;0.12;-0.02;-1.04;-0.01
368;0.00;0.62;0.12;-0.01;-1.04;-0.01
369;0.00;0.60;0.12;-0.01;-1.04;-0.02
370;0.00;0.46;0.12;-0.01;-1.04;-0.02
371;0.00;0.63;0.12;-0.01;-1.04;-0.01
372;0.00;0.68;0.12;-0.01;-1.04;-0.02
373;0.00;0.62;0.12;-0.02;-1.04;-0.02
374;0.00;0.64;0.12;-0.01;-1.04;-0.01
375;0.00;0.79;0.12;-0.01;-1.04;-0.01
376;0.00;0.64;0.12;-0.01;-1.04;-0.02
377;0.00;0.66;0.12;-0.01;-1.04;-0.01
378;0.00;0.73;0.12;-0.01;-1.04;-0.02
379;0.00;0.77;0.12;-0.01;-1.04;-0.02
380;0.00;0.63;0.12;-0.01;-1.04;-0.01
381;0.00;0.68;0.12;-0.02;-1.04;-0.02
382;0.00;0.65;0.12;-0.01;-1.04;-0.02
383;0.00;0.62;0.12;-0.01;-1.05;-0.01
384;0.00;0.53;0.12;-0.01;-1.04;-0.01
385;0.00;0.71;0.12;-0.01;-1.04;-0.01
386;0.00;0.75;0.12;-0.01;-1.04;-0.01
387;0.00;0.59;0.12;-0.01;-1.04;-0.01
388;0.00;0.53;0.12;-0.01;-1.03;-0.01
389;0.00;0.73;0.12;-0.01;-1.04;-0.01
390;0.00;0.53;0.12;-0.01;-1.04;-0.01
391;0.00;0.47;0.12;-0.01;-1.04;-0.01
392;0.00;0.71;0.12;-0.01;-1.04;-0.02
393;0.00;0.79;0.12;-0.01;-1.04;-0.01
394;0.00;0.74;0.12;-0.01;-1.04;-0.01
395;0.00;0.70;0.12;-0.01;-1.04;-0.01
396;0.00;0.75;0.12;-0.01;-1.04;-0.02
397;0.00;0.73;0.12;-0.01;-1.04;-0.01
398;0.00;0.66;0.12;-0.01;-1.04;-0.02
399;0.00;0.68;0.12;-0.01;-1.04;-0.03
400;0.00;0.69;0.12;-0.01;-1.04;-0.01
401;0.00;0.81;0.12;-0.01;-1.04;-0.02
402;0.00;0.82;0.16;-0.01;-1.04;-0.01
