Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6818172.00;0.59;0.24;0.00;-1.00;0.00
1;0.00;6990412.00;0.73;0.24;0.00;-1.00;0.00
2;0.00;7162644.00;0.68;0.24;0.00;-1.00;0.00
3;9.00;7334880.00;0.52;0.56;-0.01;-1.02;0.12
4;19.00;7507116.00;12.36;1.26;0.32;-0.79;0.15
5;29.00;7679332.00;85.19;2.19;0.55;-0.59;0.05
6;39.00;7851564.00;179.73;4.19;0.81;-0.54;0.07
7;49.00;8023820.00;299.31;7.64;-1.24;-0.98;0.20
8;49.00;8109916.00;369.36;8.99;0.20;-0.17;0.04
9;59.00;8282164.00;485.71;10.21;-1.20;-1.14;0.25
10;69.00;8454380.00;486.43;9.39;1.52;-0.62;0.15
11;79.00;8626620.00;484.74;9.92;-1.17;-0.44;0.01
12;89.00;8798864.00;483.02;9.80;-0.08;-1.09;0.29
13;100.00;8971080.00;482.82;10.17;1.39;-0.51;0.06
14;100.00;9057200.00;481.78;10.33;0.05;-1.04;0.26
15;100.00;9229420.00;481.87;9.88;1.28;-0.47;0.20
16;89.00;9401672.00;480.41;9.88;-1.06;-0.42;0.01
17;79.00;9573920.00;480.22;9.96;-0.84;-1.04;0.17
18;79.00;9746168.00;479.16;9.23;1.47;-0.68;0.15
19;69.00;9832272.00;479.13;9.35;-1.32;-1.25;0.16
20;69.00;10090604.00;478.60;10.21;-1.58;-0.97;0.36
21;59.00;10176700.00;477.86;9.84;0.87;-0.39;0.19
22;59.00;10348932.00;479.30;10.33;-1.16;-0.38;0.07
23;49.00;10521184.00;475.75;10.37;-1.05;-1.25;0.10
24;39.00;10693388.00;475.27;7.93;0.86;-0.58;0.36
25;39.00;10865608.00;369.08;5.61;0.23;-1.36;0.19
26;29.00;11037840.00;325.92;4.72;-0.50;-1.30;0.02
27;19.00;11210060.00;237.85;2.27;-0.35;-1.35;0.03
28;9.00;11382264.00;144.19;0.97;0.15;-0.93;0.07
29;0.00;11554492.00;81.26;0.44;-0.14;-0.97;0.04
30;0.00;11726744.00;41.49;0.24;-0.12;-1.01;0.01
31;0.00;11985068.00;12.09;0.24;0.08;-1.00;0.03
32;0.00;12157300.00;6.43;0.24;-0.00;-1.01;0.00
33;0.00;12415672.00;2.25;0.24;0.00;-1.00;0.03
34;0.00;12760120.00;0.49;0.24;-0.00;-1.00;0.03
35;0.00;13018460.00;0.07;0.24;-0.00;-1.00;0.00
36;0.00;13362896.00;0.32;0.24;0.00;-1.00;0.01
37;0.00;13621240.00;0.40;0.24;0.00;-1.00;0.00
38;0.00;13879576.00;0.23;0.24;0.00;-0.99;0.00
39;0.00;14051788.00;0.46;0.24;0.00;-0.99;0.00
40;0.00;14224016.00;0.32;0.24;0.00;-1.00;0.00
41;0.00;14396228.00;0.28;0.24;0.00;-1.00;0.00
42;0.00;14654556.00;0.40;0.24;-0.00;-1.01;0.00
