Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3361232.00;0.61;0.24;0.00;-1.00;0.00
1;0.00;3447328.00;0.57;0.24;-0.00;-1.00;0.00
2;0.00;3533432.00;0.67;0.24;0.00;-1.00;0.00
3;0.00;3619520.00;0.73;0.24;0.00;-1.00;0.00
4;0.00;3705620.00;0.79;0.24;0.00;-1.00;0.00
5;0.00;3791740.00;0.86;0.24;0.00;-1.00;0.00
6;0.00;3877816.00;0.68;0.24;0.00;-1.00;0.00
7;0.00;3963916.00;0.61;0.24;0.00;-1.00;0.01
8;0.00;4050008.00;0.38;0.24;0.00;-1.00;0.00
9;0.00;4136108.00;0.46;0.24;0.00;-1.00;0.00
10;0.00;4222192.00;0.66;0.24;0.00;-1.00;0.00
11;0.00;4308300.00;0.83;0.24;0.00;-1.00;0.00
12;0.00;4394388.00;0.86;0.24;0.00;-1.00;0.00
13;0.00;4480484.00;0.69;0.24;0.00;-0.99;0.00
14;0.00;4566592.00;0.40;0.24;-0.00;-1.00;0.00
15;9.00;4652696.00;0.52;0.48;0.01;-0.95;0.14
16;9.00;4738792.00;2.64;0.61;-0.24;-0.98;0.05
17;9.00;4824900.00;14.08;0.73;-0.21;-1.07;0.06
18;9.00;4910976.00;26.64;0.61;0.02;-0.98;0.01
19;9.00;4997076.00;33.61;0.61;0.08;-1.02;0.01
20;9.00;5083160.00;37.35;0.61;-0.08;-0.96;0.04
21;19.00;5169272.00;39.74;1.01;0.05;-1.28;0.11
22;19.00;5255364.00;53.37;1.38;-0.24;-1.19;0.03
23;19.00;5341456.00;86.60;1.66;0.20;-0.74;0.08
24;19.00;5427552.00;103.38;1.50;0.20;-0.87;0.02
25;29.00;5513652.00;107.97;1.99;-0.33;-1.52;0.05
26;29.00;5599744.00;131.03;2.48;-0.09;-0.55;0.01
27;29.00;5685844.00;183.62;3.21;0.49;-0.20;0.07
28;29.00;5771936.00;205.80;3.25;0.38;-1.26;0.00
29;29.00;5858040.00;208.44;3.41;-0.40;-1.61;0.11
30;29.00;5944136.00;208.25;3.33;-0.50;-1.30;0.02
31;39.00;6030212.00;208.96;4.39;0.31;-0.58;0.03
32;39.00;6116316.00;237.12;5.28;1.20;-1.47;0.12
33;39.00;6202424.00;306.27;6.38;-0.18;-1.08;0.10
34;39.00;6288520.00;334.13;6.14;-0.83;-1.27;0.06
35;39.00;6374616.00;336.42;6.06;-0.61;-1.10;0.01
36;49.00;6460712.00;337.24;7.36;1.32;-0.82;0.09
