Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4780840.00;0.39;0.24;0.00;-1.00;0.00
1;0.00;4866940.00;0.43;0.24;0.00;-1.00;0.00
2;0.00;4953032.00;0.39;0.24;0.00;-1.00;0.00
3;0.00;5039148.00;0.35;0.24;-0.00;-1.00;0.01
4;0.00;5125264.00;0.44;0.24;0.00;-1.00;0.00
5;0.00;5211352.00;0.47;0.24;0.00;-0.99;0.00
6;0.00;5297464.00;0.32;0.24;0.00;-1.00;0.00
7;0.00;5383560.00;0.40;0.24;0.00;-1.00;0.00
8;0.00;5469664.00;0.52;0.24;0.00;-1.00;0.00
9;0.00;5555772.00;0.66;0.24;-0.00;-1.00;0.00
10;0.00;5641880.00;0.40;0.24;-0.00;-1.00;0.00
11;0.00;5727972.00;0.51;0.24;0.00;-0.99;0.00
12;0.00;5814092.00;0.50;0.24;0.00;-1.00;0.00
13;0.00;5900204.00;0.54;0.24;0.00;-1.00;0.01
14;0.00;5986316.00;0.33;0.24;0.00;-1.00;0.00
15;0.00;6072424.00;0.32;0.24;0.00;-1.00;0.00
16;0.00;6158528.00;0.33;0.24;0.00;-1.00;0.00
17;0.00;6244648.00;0.28;0.24;0.00;-1.00;0.00
18;0.00;6330760.00;0.29;0.24;0.00;-1.00;0.00
19;0.00;6416868.00;0.42;0.24;0.00;-1.00;0.00
20;0.00;6502980.00;0.49;0.24;-0.00;-1.00;0.01
21;0.00;6589084.00;0.60;0.24;0.00;-1.00;0.00
22;0.00;6761304.00;0.68;0.24;0.00;-1.00;0.00
23;0.00;6847408.00;0.42;0.24;0.00;-1.00;0.00
24;0.00;6933516.00;0.45;0.24;0.00;-0.99;0.01
